,num_female,num_male,num_other,num_unknown,num_total,ratio_female,male_female_difference,new_male_female_difference_Random,new_male_female_difference_MostPop,new_male_female_difference_UserKNN,new_male_female_difference_MF,new_male_female_difference_PMF,new_male_female_difference_BPR,new_male_female_difference_NMF,new_male_female_difference_WMF,new_male_female_difference_PF,new_male_female_difference_NeuMF,new_male_female_difference_VAECF
164870,5,0,0,0,5,1.0,-1.0,0.2,-0.5,-0.8,0.2,-0.8,-0.5,0.3,-0.8,-0.1,-0.4,-0.4
99322,7,0,0,0,7,1.0,-1.0,-0.3,-0.5,-1.0,-0.1,0.2,-0.5,0.4,-1.0,0.3,-0.4,-1.0
99193,7,0,0,0,7,1.0,-1.0,0.4,-0.5,-0.6,0.1,-0.7,-0.5,0.6,-0.6,-0.1,-0.4,0.4
36938,9,0,0,0,9,1.0,-1.0,-0.4,-0.5,-0.3,0.3,-0.5,-0.5,0.4,-0.8,-0.2,-0.4,0.2
12811,5,0,0,0,5,1.0,-1.0,-0.1,-0.5,-0.4,0.2,-0.3,-0.5,0.3,-0.3,-0.4,-0.4,-0.8
37691,5,0,0,0,5,1.0,-1.0,-0.1,-0.5,-0.5,-0.1,-0.1,-0.5,0.7,0.1,0.4,-0.4,-0.3
235206,5,0,0,0,5,1.0,-1.0,-0.2,-0.5,-0.4,0.1,-0.1,-0.5,-0.1,-0.7,0.0,-0.4,-0.4
234901,5,0,0,0,5,1.0,-1.0,0.6,-0.5,-0.9,-0.2,-0.4,-0.5,0.5,-0.4,-0.4,-0.4,-0.4
162849,6,0,0,0,6,1.0,-1.0,-0.3,-0.5,-0.8,0.2,0.0,-0.5,0.3,-0.3,-1.0,-0.4,-0.2
104437,6,0,0,0,6,1.0,-1.0,0.1,-0.5,-0.8,-0.2,-0.7,-0.5,0.2,-0.6,0.2,-0.4,0.4
54512,5,0,0,0,5,1.0,-1.0,-0.2,-0.5,-1.0,-0.4,0.2,-0.5,0.3,-1.0,-0.6,-0.4,0.2
104447,5,0,0,0,5,1.0,-1.0,0.1,-0.5,-1.0,0.2,0.4,-0.5,0.0,-1.0,-0.2,-0.4,-0.8
241749,7,0,0,0,7,1.0,-1.0,-0.6,-0.5,-0.8,0.2,-0.5,-0.5,0.2,-1.0,0.7,-0.4,-1.0
108481,6,0,0,0,6,1.0,-1.0,-0.2,-0.5,-0.8,0.2,0.2,-0.5,-0.2,-1.0,0.0,-0.4,-0.8
109122,5,0,0,0,5,1.0,-1.0,0.2,-0.5,-0.5,0.2,0.1,-0.5,0.4,-0.4,-0.3,-0.4,-0.6
153719,6,0,0,0,6,1.0,-1.0,-0.7,-0.5,-1.0,0.0,-0.2,-0.5,0.1,-0.8,-0.2,-0.4,-1.0
153723,9,0,0,0,9,1.0,-1.0,-0.2,-0.5,-0.8,0.4,-0.4,-0.5,0.2,-0.8,-0.2,-0.4,-1.0
108261,8,0,0,0,8,1.0,-1.0,-0.5,-0.5,-0.6,0.3,0.5,-0.5,0.2,-0.6,0.4,-0.4,-0.2
109276,5,0,0,0,5,1.0,-1.0,-0.6,-0.5,-0.8,0.3,0.1,-0.5,0.3,-0.5,0.2,-0.4,-0.4
109427,11,0,0,0,11,1.0,-1.0,0.4,-0.5,-1.0,0.2,0.2,-0.5,0.7,-0.8,-0.8,-0.4,-1.0
31144,6,0,0,0,6,1.0,-1.0,-0.6,-0.5,-0.8,0.2,0.6,-0.5,0.3,-0.5,0.4,-0.4,0.6
31900,6,0,0,0,6,1.0,-1.0,0.0,-0.5,-0.8,0.2,0.2,-0.5,0.3,-0.5,-0.2,-0.4,0.4
107453,9,0,0,0,9,1.0,-1.0,-0.1,-0.5,-1.0,-0.1,0.3,-0.5,0.3,-1.0,-0.8,-0.4,-1.0
152082,6,0,0,0,6,1.0,-1.0,0.0,-0.5,-0.8,0.2,0.3,-0.5,0.5,-0.2,0.6,-0.4,-0.1
156483,5,0,0,0,5,1.0,-1.0,0.1,-0.5,-1.0,0.2,0.0,-0.5,0.4,-0.8,0.2,-0.4,-0.9
109519,8,0,0,0,8,1.0,-1.0,0.1,-0.5,-1.0,0.0,-0.2,-0.5,0.1,-1.0,-1.0,-0.4,-1.0
106369,12,0,0,0,12,1.0,-1.0,0.4,-0.5,-1.0,0.2,0.0,-0.5,0.3,-1.0,-0.2,-0.4,0.6
106302,6,0,0,0,6,1.0,-1.0,0.5,-0.5,-0.8,0.0,0.0,-0.5,0.5,0.0,-1.0,-0.4,0.2
241367,7,0,0,0,7,1.0,-1.0,0.0,-0.5,-0.7,0.4,0.4,-0.5,-0.4,-0.8,0.2,-0.4,-0.3
261578,8,0,0,0,8,1.0,-1.0,0.1,-0.5,-1.0,0.2,-0.1,-0.5,0.2,-1.0,0.3,-0.4,-0.8
107865,14,0,0,0,14,1.0,-1.0,0.0,-0.5,-0.8,0.1,0.3,-0.5,0.2,-0.8,0.0,-0.4,-1.0
31431,6,0,0,0,6,1.0,-1.0,-0.6,-0.5,-0.7,0.0,-0.5,-0.5,0.1,-0.4,-0.8,-0.4,0.0
182086,32,0,0,1,33,0.9696969696969696,-0.9696969696969696,-0.4,-0.5,-0.7,0.0,-0.4,-0.5,0.8,-1.0,-0.2,-0.4,-0.9
108480,21,0,0,1,22,0.9545454545454546,-0.9545454545454546,0.4,-0.5,-1.0,0.3,0.3,-0.5,0.6,-1.0,-1.0,-0.4,-1.0
58255,17,0,0,1,18,0.9444444444444444,-0.9444444444444444,0.6,-0.5,-1.0,0.1,0.4,-0.5,0.5,-0.9,-0.4,-0.4,-1.0
125779,15,0,0,1,16,0.9375,-0.9375,0.2,-0.5,-1.0,0.2,0.3,-0.5,0.2,-0.9,-0.4,-0.4,-1.0
239688,14,0,0,1,15,0.9333333333333332,-0.9333333333333332,-0.1,-0.5,-1.0,0.3,0.2,-0.5,0.4,-1.0,-1.0,-0.4,-1.0
17282,13,0,0,1,14,0.9285714285714286,-0.9285714285714286,0.0,-0.5,-0.6,0.3,-0.5,-0.5,0.2,-0.8,0.4,-0.4,-1.0
269321,25,0,0,2,27,0.925925925925926,-0.925925925925926,0.2,-0.5,-1.0,0.2,-0.1,-0.5,0.0,-1.0,0.2,-0.4,-1.0
63595,26,1,0,0,27,0.9629629629629628,-0.925925925925926,-0.4,-0.5,-0.8,0.1,0.0,-0.5,0.1,-0.8,0.4,-0.4,-0.9
277945,11,0,0,1,12,0.9166666666666666,-0.9166666666666666,-0.1,-0.5,-0.9,-0.1,0.2,-0.5,0.1,-1.0,-0.4,-0.4,-1.0
104278,11,0,0,1,12,0.9166666666666666,-0.9166666666666666,0.0,-0.5,-0.9,-0.1,-0.4,-0.5,0.2,-0.9,0.2,-0.4,-0.9
170724,22,1,0,0,23,0.9565217391304348,-0.9130434782608696,0.0,-0.5,-0.8,0.2,0.0,-0.5,-0.3,-1.0,0.0,-0.4,-1.0
273113,109,5,0,0,114,0.956140350877193,-0.912280701754386,-0.2,-0.5,-0.8,-0.1,-0.1,-0.5,0.6,-1.0,-0.2,-0.4,-1.0
87820,10,0,0,1,11,0.9090909090909092,-0.9090909090909092,0.4,-0.5,-1.0,0.2,-0.3,-0.5,0.0,-0.9,0.6,-0.4,0.2
252829,9,0,0,1,10,0.9,-0.9,0.1,-0.5,-0.8,0.2,-0.6,-0.5,0.2,-0.5,-0.4,-0.4,-0.8
129358,18,0,0,2,20,0.9,-0.9,0.1,-0.5,-1.0,-0.2,-0.3,-0.5,0.1,-0.9,0.0,-0.4,-0.9
118275,9,0,0,1,10,0.9,-0.9,-0.4,-0.5,-0.9,-0.2,-0.4,-0.5,0.2,-1.0,-0.6,-0.4,-1.0
148586,9,0,0,1,10,0.9,-0.9,0.0,-0.5,-0.3,0.0,-0.3,-0.5,0.1,-0.3,-0.4,-0.4,0.0
257198,18,1,0,0,19,0.9473684210526316,-0.8947368421052632,0.2,-0.5,-0.6,0.0,0.1,-0.5,0.5,-0.8,-0.1,-0.4,-1.0
227884,18,1,0,0,19,0.9473684210526316,-0.8947368421052632,-0.3,-0.5,-0.6,0.6,-0.8,-0.5,0.4,-0.3,-0.4,-0.4,-0.4
192158,8,0,0,1,9,0.8888888888888888,-0.8888888888888888,0.0,-0.5,-1.0,0.3,-0.3,-0.5,0.1,-0.6,-1.0,-0.4,-0.4
268239,8,0,0,1,9,0.8888888888888888,-0.8888888888888888,-0.5,-0.5,-0.8,0.3,0.2,-0.5,0.0,-0.8,0.6,-0.4,-0.4
7371,8,0,0,1,9,0.8888888888888888,-0.8888888888888888,-0.2,-0.5,-1.0,0.2,-0.3,-0.5,0.1,0.0,0.1,-0.4,-0.6
165232,8,0,0,1,9,0.8888888888888888,-0.8888888888888888,0.1,-0.5,-0.9,0.5,-0.1,-0.5,0.0,-0.9,-0.2,-0.4,-1.0
196137,8,0,0,1,9,0.8888888888888888,-0.8888888888888888,-0.2,-0.5,-0.8,0.2,-0.2,-0.5,0.0,-0.4,0.2,-0.4,-1.0
245188,8,0,0,1,9,0.8888888888888888,-0.8888888888888888,-0.3,-0.5,-0.6,0.2,0.1,-0.5,0.2,-0.3,0.0,-0.4,-0.2
139141,16,0,0,2,18,0.8888888888888888,-0.8888888888888888,0.0,-0.5,-1.0,0.1,0.2,-0.5,0.0,-1.0,-0.2,-0.4,-0.9
278582,16,1,0,0,17,0.9411764705882352,-0.8823529411764706,-0.3,-0.5,-0.8,0.2,0.3,-0.5,0.2,-0.2,-0.8,-0.4,-0.8
160735,16,1,0,0,17,0.9411764705882352,-0.8823529411764706,0.3,-0.5,-0.8,0.2,0.1,-0.5,0.3,-1.0,0.1,-0.4,-0.8
26535,16,1,0,0,17,0.9411764705882352,-0.8823529411764706,0.4,-0.5,-0.6,-0.1,0.2,-0.5,0.1,-0.8,0.0,-0.4,-0.9
49900,16,1,0,0,17,0.9411764705882352,-0.8823529411764706,0.0,-0.5,-0.8,0.2,0.0,-0.5,0.8,-0.8,0.2,-0.4,-1.0
112761,14,0,0,2,16,0.875,-0.875,-0.2,-0.5,-1.0,-0.1,-0.1,-0.5,0.1,-0.9,-1.0,-0.4,-1.0
152468,7,0,0,1,8,0.875,-0.875,0.2,-0.5,-0.8,0.2,-0.2,-0.5,0.3,-0.7,-0.4,-0.4,-0.8
31468,7,0,0,1,8,0.875,-0.875,-0.4,-0.5,-0.8,0.2,0.1,-0.5,0.3,-0.8,-0.2,-0.4,-1.0
240235,7,0,0,1,8,0.875,-0.875,-0.2,-0.5,-1.0,0.2,-0.6,-0.5,0.2,-1.0,-1.0,-0.4,-0.1
162380,7,0,0,1,8,0.875,-0.875,-0.1,-0.5,-0.8,-0.2,-0.3,-0.5,0.1,-0.3,0.0,-0.4,-0.8
27169,7,0,0,1,8,0.875,-0.875,0.1,-0.5,-0.6,0.3,0.0,-0.5,0.4,-0.7,0.2,-0.4,-0.4
166824,15,1,0,0,16,0.9375,-0.875,0.7,-0.5,-0.6,-0.5,0.2,-0.5,0.0,-0.8,-0.4,-0.4,-0.9
38781,7,0,0,1,8,0.875,-0.875,0.0,-0.5,-0.8,0.4,-0.3,-0.5,0.1,-0.7,0.0,-0.4,-0.9
79009,15,1,0,0,16,0.9375,-0.875,-0.1,-0.5,-1.0,-0.4,0.0,-0.5,0.3,-0.8,-0.8,-0.4,-0.4
227836,15,1,0,0,16,0.9375,-0.875,0.2,-0.5,-0.8,0.3,0.2,-0.5,-0.1,-0.6,-0.1,-0.4,0.2
162886,7,0,0,1,8,0.875,-0.875,-0.4,-0.5,-0.5,0.3,0.1,-0.5,0.5,-0.8,-0.8,-0.4,-0.4
72601,7,0,0,1,8,0.875,-0.875,0.3,-0.5,-0.6,0.2,-0.1,-0.5,0.5,-0.7,-0.4,-0.4,0.4
44756,7,0,0,1,8,0.875,-0.875,-0.1,-0.5,-0.7,0.0,0.2,-0.5,0.4,-1.0,0.6,-0.4,-1.0
197866,7,0,0,1,8,0.875,-0.875,0.4,-0.5,-0.9,0.2,0.2,-0.5,0.1,-0.6,-1.0,-0.4,-0.8
159732,14,1,0,0,15,0.9333333333333332,-0.8666666666666667,0.5,-0.5,-1.0,-0.2,0.0,-0.5,0.5,0.2,-0.8,-0.4,-0.2
125736,14,1,0,0,15,0.9333333333333332,-0.8666666666666667,-0.1,-0.5,-0.9,0.3,-0.1,-0.5,0.0,-0.4,-0.3,-0.4,0.2
108243,14,1,0,0,15,0.9333333333333332,-0.8666666666666667,0.1,-0.5,-0.8,0.2,-0.2,-0.5,0.5,-1.0,-0.4,-0.4,0.4
151653,14,1,0,0,15,0.9333333333333332,-0.8666666666666667,-0.2,-0.5,-0.6,0.4,-0.3,-0.5,0.3,-1.0,-0.8,-0.4,-1.0
227520,100,7,0,1,108,0.925925925925926,-0.8611111111111112,-0.8,-0.5,-0.8,-0.3,0.3,-0.5,0.5,-1.0,-1.0,-0.4,-1.0
39502,6,0,0,1,7,0.8571428571428571,-0.8571428571428571,-0.6,-0.5,-1.0,0.2,0.6,-0.5,-0.3,-0.8,0.4,-0.4,-1.0
151107,6,0,0,1,7,0.8571428571428571,-0.8571428571428571,-0.2,-0.5,-0.8,0.1,0.4,-0.5,0.4,-1.0,-0.1,-0.4,-0.6
114581,13,1,0,0,14,0.9285714285714286,-0.8571428571428571,0.0,-0.5,-1.0,0.2,-0.2,-0.5,0.5,-1.0,-0.4,-0.4,-0.6
250989,6,0,0,1,7,0.8571428571428571,-0.8571428571428571,0.1,-0.5,-1.0,0.5,-0.3,-0.5,0.2,-0.5,0.0,-0.4,-0.8
77499,6,0,0,1,7,0.8571428571428571,-0.8571428571428571,-0.3,-0.5,-0.8,0.2,-0.5,-0.5,0.5,-0.9,0.2,-0.4,-1.0
147307,12,1,0,0,13,0.9230769230769232,-0.8461538461538461,0.1,-0.5,-1.0,-0.3,0.5,-0.5,-0.1,-0.8,0.0,-0.4,-1.0
23933,12,1,0,0,13,0.9230769230769232,-0.8461538461538461,-0.1,-0.5,-1.0,0.1,-0.1,-0.5,0.6,-0.2,-1.0,-0.4,-0.6
126395,12,1,0,0,13,0.9230769230769232,-0.8461538461538461,0.5,-0.5,-1.0,0.1,-0.6,-0.5,0.3,-0.6,-1.0,-0.4,-0.4
213641,11,0,0,2,13,0.8461538461538461,-0.8461538461538461,0.8,-0.5,-0.5,-0.2,0.2,-0.5,0.5,-0.4,-0.1,-0.4,-0.4
102772,12,1,0,0,13,0.9230769230769232,-0.8461538461538461,-0.3,-0.5,-0.8,0.1,-0.2,-0.5,0.0,-1.0,0.6,-0.4,-1.0
166830,12,1,0,0,13,0.9230769230769232,-0.8461538461538461,0.0,-0.5,-0.8,0.2,-0.1,-0.5,0.4,-1.0,-0.8,-0.4,-1.0
215139,12,1,0,0,13,0.9230769230769232,-0.8461538461538461,0.1,-0.5,-0.8,0.1,0.7,-0.5,0.0,-1.0,-1.0,-0.4,-1.0
227397,24,2,0,0,26,0.9230769230769232,-0.8461538461538461,0.2,-0.5,-0.8,0.2,-0.4,-0.5,0.2,-0.8,-0.6,-0.4,-0.2
45107,12,1,0,0,13,0.9230769230769232,-0.8461538461538461,0.4,-0.5,-0.6,0.1,-0.1,-0.5,0.2,-0.6,0.5,-0.4,0.2
37208,34,3,0,0,37,0.918918918918919,-0.8378378378378378,0.1,-0.5,-1.0,0.0,-0.3,-0.5,0.1,-0.6,-0.2,-0.4,-1.0
149204,5,0,0,1,6,0.8333333333333334,-0.8333333333333334,0.6,-0.5,-1.0,-0.1,-0.6,-0.5,0.0,-0.6,-1.0,-0.4,-0.2
268282,5,0,0,1,6,0.8333333333333334,-0.8333333333333334,-0.5,-0.5,-0.7,0.1,-0.5,-0.5,-0.3,-0.3,0.3,-0.4,-1.0
194287,11,1,0,0,12,0.9166666666666666,-0.8333333333333334,0.3,-0.5,-0.8,0.2,0.0,-0.5,0.6,-1.0,-0.8,-0.4,-1.0
161391,5,0,0,1,6,0.8333333333333334,-0.8333333333333334,0.2,-0.5,-0.9,-0.1,-0.5,-0.5,0.5,-0.5,-0.4,-0.4,-0.4
137742,22,2,0,0,24,0.9166666666666666,-0.8333333333333334,-0.4,-0.5,-1.0,-0.4,-0.2,-0.5,0.4,-0.8,-0.4,-0.4,-0.8
29915,5,0,0,1,6,0.8333333333333334,-0.8333333333333334,-0.3,-0.5,-0.6,-0.2,0.0,-0.5,0.2,-0.4,0.0,-0.4,-0.6
252806,11,1,0,0,12,0.9166666666666666,-0.8333333333333334,-0.4,-0.5,-0.8,0.1,0.2,-0.5,0.5,-0.6,-0.2,-0.4,-0.4
12515,10,0,0,2,12,0.8333333333333334,-0.8333333333333334,-0.2,-0.5,-0.8,0.1,0.0,-0.5,0.3,-0.9,0.6,-0.4,-0.9
191875,5,0,0,1,6,0.8333333333333334,-0.8333333333333334,-0.2,-0.5,-0.3,0.1,0.3,-0.5,0.1,0.1,-0.4,-0.4,0.1
240663,5,0,0,1,6,0.8333333333333334,-0.8333333333333334,0.7,-0.5,-0.5,-0.2,-0.3,-0.5,-0.3,-0.2,0.2,-0.4,0.0
84427,5,0,0,1,6,0.8333333333333334,-0.8333333333333334,-0.1,-0.5,-0.1,0.2,-0.5,-0.5,0.2,-0.3,0.4,-0.4,-0.2
220911,5,0,0,1,6,0.8333333333333334,-0.8333333333333334,0.3,-0.5,-0.8,0.3,-0.3,-0.5,0.1,-0.7,-0.1,-0.4,-0.8
148142,5,0,0,1,6,0.8333333333333334,-0.8333333333333334,-0.3,-0.5,-0.6,0.2,0.0,-0.5,0.6,-0.8,0.2,-0.4,0.0
78778,10,0,0,2,12,0.8333333333333334,-0.8333333333333334,-0.5,-0.5,-1.0,0.3,0.1,-0.5,0.4,-0.4,-0.6,-0.4,-0.8
170575,5,0,0,1,6,0.8333333333333334,-0.8333333333333334,0.5,-0.5,-0.5,-0.1,0.0,-0.5,0.4,-0.7,-1.0,-0.4,0.8
22167,5,0,0,1,6,0.8333333333333334,-0.8333333333333334,0.0,-0.5,-0.7,0.1,-0.7,-0.5,-0.1,-0.5,-0.4,-0.4,-0.6
135869,5,0,0,1,6,0.8333333333333334,-0.8333333333333334,0.2,-0.5,-0.6,0.0,0.5,-0.5,0.3,-0.5,0.2,-0.4,-0.4
159860,5,0,0,1,6,0.8333333333333334,-0.8333333333333334,-0.5,-0.5,-0.9,-0.7,0.5,-0.5,-0.2,-0.8,-0.2,-0.4,-0.4
271144,15,1,0,1,17,0.8823529411764706,-0.8235294117647058,-0.1,-0.5,-0.9,0.0,-0.6,-0.5,0.1,-0.1,0.0,-0.4,0.1
79266,28,0,0,6,34,0.8235294117647058,-0.8235294117647058,-0.1,-0.5,-1.0,0.2,-0.3,-0.5,0.5,-0.8,-0.2,-0.4,-1.0
137222,10,1,0,0,11,0.9090909090909092,-0.8181818181818182,-0.7,-0.5,-0.8,0.1,0.2,-0.5,-0.5,-0.8,0.3,-0.4,-0.4
193470,9,0,0,2,11,0.8181818181818182,-0.8181818181818182,0.0,-0.5,-0.9,-0.5,-0.1,-0.5,1.0,-0.4,0.6,-0.4,-0.4
202195,10,1,0,0,11,0.9090909090909092,-0.8181818181818182,0.2,-0.5,-0.8,-0.3,0.2,-0.5,-0.1,-0.6,-0.2,-0.4,-1.0
49154,10,1,0,0,11,0.9090909090909092,-0.8181818181818182,0.4,-0.5,-0.8,0.5,0.2,-0.5,0.5,-0.2,-0.2,-0.4,-1.0
125538,10,1,0,0,11,0.9090909090909092,-0.8181818181818182,0.5,-0.5,-0.8,0.5,-0.4,-0.5,0.6,-0.8,0.2,-0.4,0.6
243720,10,1,0,0,11,0.9090909090909092,-0.8181818181818182,0.4,-0.5,-0.8,0.4,0.2,-0.5,0.0,-1.0,-1.0,-0.4,-1.0
153361,10,1,0,0,11,0.9090909090909092,-0.8181818181818182,0.2,-0.5,0.2,0.2,-0.4,-0.5,0.3,-1.0,-0.4,-0.4,-1.0
177090,24,2,0,1,27,0.8888888888888888,-0.8148148148148148,-0.4,-0.5,-0.8,-0.4,-0.3,-0.5,0.4,-0.2,-0.2,-0.4,-1.0
252843,23,1,0,3,27,0.8518518518518519,-0.8148148148148148,0.1,-0.5,-0.5,0.0,-0.2,-0.5,0.3,-0.6,0.2,-0.4,-1.0
181796,13,0,0,3,16,0.8125,-0.8125,0.1,-0.5,-1.0,-0.1,0.2,-0.5,0.4,-1.0,-0.6,-0.4,-1.0
191093,4,0,0,1,5,0.8,-0.8,0.2,-0.5,-0.5,0.0,0.3,-0.5,0.2,0.3,0.3,-0.4,0.6
115929,8,0,0,2,10,0.8,-0.8,0.4,-0.5,-0.6,0.4,-0.6,-0.5,-0.1,-0.6,0.4,-0.4,-0.9
134225,4,0,0,1,5,0.8,-0.8,0.3,-0.5,-0.9,0.1,0.4,-0.5,0.2,-0.5,0.8,-0.4,-0.4
126827,4,0,0,1,5,0.8,-0.8,0.1,-0.5,-0.8,0.3,-0.3,-0.5,0.5,0.1,-0.4,-0.4,0.4
130258,4,0,0,1,5,0.8,-0.8,0.1,-0.5,-0.8,0.0,-0.8,-0.5,-0.1,-1.0,-1.0,-0.4,-0.4
209985,4,0,0,1,5,0.8,-0.8,-0.8,-0.5,-0.3,0.4,-0.2,-0.5,0.1,0.3,0.4,-0.4,-0.5
248540,9,1,0,0,10,0.9,-0.8,-0.2,-0.5,-1.0,0.5,0.0,-0.5,0.2,-0.6,0.0,-0.4,-0.4
25711,4,0,0,1,5,0.8,-0.8,0.1,-0.5,-0.8,0.3,-0.1,-0.5,0.2,-0.2,0.2,-0.4,-0.4
209458,4,0,0,1,5,0.8,-0.8,-0.6,-0.5,-0.6,0.3,0.3,-0.5,-0.2,-0.1,0.2,-0.4,0.1
22107,8,0,0,2,10,0.8,-0.8,0.2,-0.5,-0.6,0.4,-0.6,-0.5,0.5,-0.4,0.0,-0.4,-0.4
59895,4,0,0,1,5,0.8,-0.8,0.2,-0.5,-0.5,0.2,0.3,-0.5,0.3,-0.8,-0.1,-0.4,-0.4
233903,13,1,0,1,15,0.8666666666666667,-0.8,-0.4,-0.5,-0.9,0.1,-0.3,-0.5,0.5,-0.9,0.4,-0.4,-1.0
186032,4,0,0,1,5,0.8,-0.8,-0.4,-0.5,-0.8,0.0,-0.3,-0.5,0.8,-1.0,-0.4,-0.4,-0.4
174062,4,0,0,1,5,0.8,-0.8,0.4,-0.5,-0.6,0.0,-0.2,-0.5,0.0,-0.5,0.4,-0.4,-0.8
96900,4,0,0,1,5,0.8,-0.8,0.2,-0.5,-0.5,0.2,0.0,-0.5,-0.1,-0.7,-0.6,-0.4,-0.4
192460,4,0,0,1,5,0.8,-0.8,-0.4,-0.5,-1.0,0.2,0.4,-0.5,0.2,-0.8,0.6,-0.4,-1.0
45641,4,0,0,1,5,0.8,-0.8,0.3,-0.5,-0.2,0.3,-0.4,-0.5,0.3,-0.4,-0.4,-0.4,0.3
166753,4,0,0,1,5,0.8,-0.8,0.0,-0.5,-0.5,0.2,0.0,-0.5,0.3,-0.3,0.2,-0.4,0.4
166492,9,1,0,0,10,0.9,-0.8,-0.2,-0.5,-1.0,0.3,0.4,-0.5,0.3,-0.5,-0.8,-0.4,-1.0
37426,4,0,0,1,5,0.8,-0.8,0.3,-0.5,-0.8,0.4,0.2,-0.5,0.1,-0.4,0.2,-0.4,-0.8
217513,4,0,0,1,5,0.8,-0.8,-0.5,-0.5,-0.2,0.4,0.1,-0.5,0.0,-0.6,-0.4,-0.4,-0.8
193769,9,1,0,0,10,0.9,-0.8,0.1,-0.5,-0.7,0.3,0.0,-0.5,0.2,-0.2,0.0,-0.4,-0.4
35233,9,1,0,0,10,0.9,-0.8,-0.2,-0.5,-0.4,0.1,-0.4,-0.5,0.1,-0.6,0.2,-0.4,-0.6
207563,8,0,0,2,10,0.8,-0.8,0.1,-0.5,-1.0,0.3,0.0,-0.5,-0.2,-0.6,-0.1,-0.4,0.5
39087,4,0,0,1,5,0.8,-0.8,0.2,-0.5,-0.3,0.0,0.2,-0.5,0.4,-0.3,0.2,-0.4,0.8
152770,9,1,0,0,10,0.9,-0.8,-0.2,-0.5,-0.8,0.5,0.3,-0.5,0.3,-0.6,-0.8,-0.4,-1.0
40553,4,0,0,1,5,0.8,-0.8,0.1,-0.5,-0.9,0.1,-0.4,-0.5,0.5,0.2,0.0,-0.4,-0.3
182088,9,1,0,0,10,0.9,-0.8,-0.2,-0.5,-0.8,0.2,-0.1,-0.5,0.3,-0.8,0.3,-0.4,-0.2
148966,4,0,0,1,5,0.8,-0.8,-0.1,-0.5,-0.9,0.0,-0.5,-0.5,0.5,-0.3,0.0,-0.4,-1.0
112979,4,0,0,1,5,0.8,-0.8,0.2,-0.5,-0.6,0.1,0.1,-0.5,0.1,-0.3,-0.4,-0.4,0.4
113661,9,1,0,0,10,0.9,-0.8,0.1,-0.5,-0.8,0.2,-0.5,-0.5,-0.1,-0.4,0.8,-0.4,-0.3
244593,8,0,0,2,10,0.8,-0.8,0.3,-0.5,-0.7,-0.1,0.0,-0.5,0.1,-0.6,-0.4,-0.4,-0.6
28700,4,0,0,1,5,0.8,-0.8,0.0,-0.5,-0.8,-0.1,-0.2,-0.5,0.2,-0.9,0.4,-0.4,0.4
204455,4,0,0,1,5,0.8,-0.8,0.0,-0.5,-0.8,0.2,0.0,-0.5,0.7,-0.3,0.8,-0.4,0.6
185514,4,0,0,1,5,0.8,-0.8,-0.3,-0.5,-1.0,-0.3,-0.3,-0.5,0.6,-0.7,-0.3,-0.4,-0.1
105874,4,0,0,1,5,0.8,-0.8,0.0,-0.5,-0.6,0.2,0.2,-0.5,0.3,-0.2,0.2,-0.4,-0.4
68465,4,0,0,1,5,0.8,-0.8,-0.2,-0.5,-0.6,-0.1,0.3,-0.5,0.3,-0.8,0.0,-0.4,0.0
276847,4,0,0,1,5,0.8,-0.8,-0.4,-0.5,-0.2,0.2,0.4,-0.5,0.0,-0.1,0.4,-0.4,0.0
272423,4,0,0,1,5,0.8,-0.8,0.0,-0.5,-0.9,0.0,-0.6,-0.5,0.3,-0.3,0.2,-0.4,0.2
27813,16,1,0,2,19,0.8421052631578947,-0.7894736842105263,0.3,-0.5,-1.0,0.0,0.3,-0.5,0.3,-0.9,-0.2,-0.4,-1.0
52614,24,2,0,2,28,0.8571428571428571,-0.7857142857142857,-0.5,-0.5,-1.0,0.2,-0.7,-0.5,0.0,-1.0,0.0,-0.4,-1.0
36749,11,0,0,3,14,0.7857142857142857,-0.7857142857142857,-0.1,-0.5,-0.6,-0.3,0.6,-0.5,0.1,-0.8,0.4,-0.4,-0.7
73651,24,2,0,2,28,0.8571428571428571,-0.7857142857142857,0.4,-0.5,-1.0,-0.8,0.4,-0.5,0.1,-0.6,0.0,-0.4,-1.0
188273,25,3,0,0,28,0.8928571428571429,-0.7857142857142857,-0.1,-0.5,-0.6,0.1,-0.6,-0.5,0.7,-0.5,-0.4,-0.4,-0.4
13604,8,1,0,0,9,0.8888888888888888,-0.7777777777777778,0.2,-0.5,-1.0,-0.1,-0.4,-0.5,0.1,-0.8,1.0,-0.4,0.1
249650,8,1,0,0,9,0.8888888888888888,-0.7777777777777778,0.1,-0.5,-0.8,0.2,-0.6,-0.5,0.1,-0.8,-1.0,-0.4,0.0
176879,8,1,0,0,9,0.8888888888888888,-0.7777777777777778,0.0,-0.5,-1.0,0.2,-0.5,-0.5,0.5,-0.6,0.2,-0.4,-1.0
257454,8,1,0,0,9,0.8888888888888888,-0.7777777777777778,0.0,-0.5,-1.0,0.2,-0.6,-0.5,0.5,-0.8,-1.0,-0.4,-0.6
23547,16,2,0,0,18,0.8888888888888888,-0.7777777777777778,0.0,-0.5,-1.0,0.3,-0.4,-0.5,0.5,-1.0,-1.0,-0.4,-0.6
272786,8,1,0,0,9,0.8888888888888888,-0.7777777777777778,0.3,-0.5,-0.8,0.2,-0.1,-0.5,0.8,-0.8,-0.6,-0.4,-0.8
