,num_female,num_male,num_other,num_unknown,num_total,ratio_female,male_female_difference,new_male_female_difference_Random,new_male_female_difference_MostPop,new_male_female_difference_UserKNN,new_male_female_difference_MF,new_male_female_difference_PMF,new_male_female_difference_BPR,new_male_female_difference_NMF,new_male_female_difference_WMF,new_male_female_difference_PF,new_male_female_difference_NeuMF,new_male_female_difference_VAECF
33933,11,7,0,0,18,0.6111111111111112,-0.2222222222222222,0.1,-0.4,-0.2,0.0,0.4,-0.4,0.2,-0.6,-0.2,-0.4,-0.2
216882,5,3,0,1,9,0.5555555555555556,-0.2222222222222222,-0.1,-0.4,-0.4,0.6,0.4,-0.2,0.5,0.2,0.4,-0.4,0.8
129008,11,7,0,0,18,0.6111111111111112,-0.2222222222222222,0.4,-0.4,-0.4,0.5,0.4,-0.4,0.5,-0.2,0.6,-0.4,-0.4
150327,5,3,0,1,9,0.5555555555555556,-0.2222222222222222,-0.4,-0.4,-0.8,0.3,0.4,-0.4,0.0,-0.2,0.2,-0.4,0.6
51992,16,10,0,1,27,0.5925925925925926,-0.2222222222222222,-0.2,-0.4,-0.2,0.6,0.4,-0.4,0.2,0.0,-0.5,-0.4,-0.8
44728,10,6,0,2,18,0.5555555555555556,-0.2222222222222222,-0.4,-0.4,-0.1,0.1,0.4,-0.4,-0.1,0.0,0.4,-0.4,-0.2
201447,15,9,0,3,27,0.5555555555555556,-0.2222222222222222,-0.3,-0.4,-0.6,0.1,0.4,-0.4,0.4,0.2,0.2,-0.4,-0.6
188038,5,3,0,1,9,0.5555555555555556,-0.2222222222222222,0.4,-0.4,-0.6,-0.1,0.8,-0.2,-0.1,0.2,-0.2,-0.4,0.2
119858,5,3,0,1,9,0.5555555555555556,-0.2222222222222222,0.1,-0.4,0.0,0.2,0.6,-0.4,0.1,0.1,-0.4,-0.4,0.0
161299,11,7,0,0,18,0.6111111111111112,-0.2222222222222222,-0.4,-0.4,-0.6,-0.2,0.0,-0.2,0.2,0.0,0.4,-0.4,-0.6
274301,44,28,0,0,72,0.6111111111111112,-0.2222222222222222,-0.3,-0.4,-0.4,0.6,0.2,-0.2,0.4,0.4,0.4,-0.4,0.0
262407,5,3,0,1,9,0.5555555555555556,-0.2222222222222222,-0.2,-0.4,0.0,0.2,0.4,-0.4,0.2,-0.3,0.0,-0.4,0.6
8680,5,3,0,1,9,0.5555555555555556,-0.2222222222222222,0.1,-0.4,-0.7,0.2,0.2,-0.2,0.4,-0.1,0.4,-0.4,-0.4
140255,5,3,0,1,9,0.5555555555555556,-0.2222222222222222,0.4,-0.4,-0.4,0.0,0.4,-0.4,0.3,-0.2,0.6,-0.4,-0.8
215988,23,14,0,4,41,0.5609756097560976,-0.2195121951219512,-0.1,-0.4,0.0,0.2,0.2,-0.2,-0.1,0.0,-0.8,-0.4,-0.8
22625,39,25,0,0,64,0.609375,-0.21875,0.2,-0.4,-0.2,0.5,0.4,-0.4,0.2,0.2,-0.4,-0.4,-0.2
35857,32,20,0,3,55,0.5818181818181818,-0.2181818181818181,0.2,-0.4,-0.2,-0.2,0.0,-0.4,0.3,0.4,0.0,-0.4,-0.6
36135,14,9,0,0,23,0.6086956521739131,-0.217391304347826,0.2,-0.4,-0.4,0.6,0.2,-0.2,0.3,-0.2,-0.2,-0.4,0.6
267510,14,9,0,0,23,0.6086956521739131,-0.217391304347826,-0.1,-0.4,0.2,0.0,0.4,-0.4,0.4,-0.2,-0.4,-0.4,-0.8
258482,14,9,0,0,23,0.6086956521739131,-0.217391304347826,-0.4,-0.4,-0.6,-0.1,0.4,-0.4,0.5,-0.2,0.0,-0.4,0.2
177091,14,9,0,0,23,0.6086956521739131,-0.217391304347826,0.1,-0.4,0.2,0.6,0.4,-0.4,0.3,-0.2,0.2,-0.4,-0.4
4017,47,29,0,7,83,0.5662650602409639,-0.216867469879518,0.5,-0.4,-0.2,0.3,0.4,-0.4,-0.2,0.2,0.2,-0.4,0.2
15602,17,11,0,0,28,0.6071428571428571,-0.2142857142857142,-0.2,-0.4,-0.6,0.4,0.6,-0.4,0.1,-0.2,-0.6,-0.4,-0.6
228311,8,5,0,1,14,0.5714285714285714,-0.2142857142857142,-0.1,-0.4,-0.4,0.0,0.4,-0.4,0.3,0.0,-0.4,-0.4,-0.4
269439,6,3,0,5,14,0.4285714285714285,-0.2142857142857142,0.7,-0.4,-0.2,0.3,0.2,-0.4,0.5,-0.3,-0.2,-0.4,-0.2
210822,8,5,0,1,14,0.5714285714285714,-0.2142857142857142,0.0,-0.4,-0.4,0.3,0.2,-0.2,0.7,-0.2,0.4,-0.4,0.6
133689,25,16,0,1,42,0.5952380952380952,-0.2142857142857142,-0.8,-0.4,0.2,0.0,0.2,-0.4,0.1,0.0,0.2,-0.4,0.1
235935,35,22,1,3,61,0.5737704918032787,-0.2131147540983606,0.3,-0.4,-0.2,0.3,0.4,-0.4,0.4,-0.6,0.0,-0.4,-1.0
229768,11,7,0,1,19,0.5789473684210527,-0.2105263157894736,0.0,-0.4,-0.4,-0.4,-0.4,-0.2,0.0,-0.2,-0.2,-0.4,-0.4
88229,11,7,0,1,19,0.5789473684210527,-0.2105263157894736,-0.2,-0.4,-0.2,0.3,0.4,-0.4,0.2,0.2,-0.8,-0.4,-0.6
171818,11,7,0,1,19,0.5789473684210527,-0.2105263157894736,0.2,-0.4,-0.2,0.0,0.2,-0.2,0.2,0.0,0.0,-0.4,0.8
53456,11,7,0,1,19,0.5789473684210527,-0.2105263157894736,-0.2,-0.4,-0.2,-0.2,0.2,-0.4,0.2,0.0,-0.6,-0.4,-0.2
215006,11,7,0,1,19,0.5789473684210527,-0.2105263157894736,-0.5,-0.4,0.0,0.2,0.0,-0.4,0.2,0.2,0.0,-0.4,-0.2
242409,11,7,0,1,19,0.5789473684210527,-0.2105263157894736,-0.7,-0.4,-0.8,0.2,0.2,-0.4,-0.4,-0.4,0.2,-0.4,0.8
276680,26,17,0,0,43,0.6046511627906976,-0.2093023255813953,0.2,-0.4,0.4,0.2,0.4,-0.4,0.3,0.4,-0.2,-0.4,-0.8
81263,14,9,0,1,24,0.5833333333333334,-0.2083333333333333,-0.1,-0.4,-0.2,0.4,0.2,-0.4,0.1,0.4,0.2,-0.4,0.4
1548,6,4,0,0,10,0.6,-0.2,-0.1,-0.4,0.0,0.7,0.2,-0.4,0.2,-0.2,0.0,-0.4,-0.2
154627,3,2,0,0,5,0.6,-0.2,0.0,-0.4,-0.4,0.3,0.4,-0.4,0.2,0.2,-0.4,-0.4,-0.6
143253,17,11,0,2,30,0.5666666666666667,-0.2,-0.2,-0.4,-0.2,-0.1,0.2,-0.4,0.3,0.2,0.0,-0.4,0.0
163796,3,2,0,0,5,0.6,-0.2,0.2,-0.4,-0.2,0.6,0.4,-0.4,-0.2,0.0,0.4,-0.4,0.0
93800,3,2,0,0,5,0.6,-0.2,0.2,-0.4,0.8,0.1,0.4,-0.2,-0.4,0.0,0.4,-0.4,1.0
709,3,2,0,0,5,0.6,-0.2,0.5,-0.4,-0.4,-0.1,0.2,-0.4,0.3,-0.2,0.2,-0.4,-0.2
154346,3,2,0,0,5,0.6,-0.2,-0.1,-0.4,0.2,0.0,0.2,-0.2,0.2,0.4,0.4,-0.4,0.8
164027,5,3,0,2,10,0.5,-0.2,-0.3,-0.4,-0.5,0.5,0.2,-0.2,0.3,0.0,-0.6,-0.4,-0.6
154844,12,8,0,0,20,0.6,-0.2,-0.2,-0.4,-0.4,0.6,0.4,-0.4,0.2,-0.2,-0.2,-0.4,-0.4
24379,3,2,0,0,5,0.6,-0.2,0.5,-0.4,-0.6,-0.1,0.4,-0.4,-0.1,-0.2,-0.4,-0.4,-0.6
25410,6,4,0,0,10,0.6,-0.2,0.0,-0.4,0.0,0.3,0.6,-0.4,0.1,-0.2,0.4,-0.4,-0.4
100004,3,2,0,0,5,0.6,-0.2,0.0,-0.4,-0.2,-0.1,0.0,-0.4,0.1,0.0,0.0,-0.4,-0.4
153174,6,4,0,0,10,0.6,-0.2,0.4,-0.4,0.2,0.1,0.2,-0.4,0.1,-0.2,0.2,-0.4,-1.0
275111,6,4,0,0,10,0.6,-0.2,0.3,-0.4,-0.2,0.5,0.0,-0.4,0.4,0.4,0.2,-0.4,-0.2
273110,3,2,0,0,5,0.6,-0.2,0.0,-0.4,1.0,0.3,0.2,-0.4,0.5,0.2,0.6,-0.4,1.0
89851,6,4,0,0,10,0.6,-0.2,-0.1,-0.4,-0.6,0.2,0.4,-0.2,0.7,-0.2,-0.2,-0.4,-0.4
89945,3,2,0,0,5,0.6,-0.2,0.3,-0.4,0.8,0.4,0.2,-0.4,0.1,0.0,0.4,-0.4,1.0
169282,2,1,0,2,5,0.4,-0.2,-0.2,-0.4,0.2,0.4,0.2,-0.4,0.3,0.2,0.4,-0.4,-0.6
175529,6,4,0,0,10,0.6,-0.2,0.4,-0.4,-0.2,0.3,0.4,-0.4,-0.1,-0.6,0.4,-0.4,0.6
27956,3,2,0,0,5,0.6,-0.2,0.0,-0.4,-0.4,0.0,0.4,-0.4,-0.1,-0.4,-0.8,-0.4,-0.6
102284,3,2,0,0,5,0.6,-0.2,0.3,-0.4,0.2,0.3,-0.2,-0.4,-0.2,0.3,0.0,-0.4,0.4
1167,3,2,0,0,5,0.6,-0.2,-0.3,-0.4,0.4,0.4,0.4,-0.4,0.2,-0.2,-0.2,-0.4,0.6
10607,3,2,0,0,5,0.6,-0.2,0.2,-0.4,0.0,0.1,0.2,-0.4,0.8,0.4,-0.8,-0.4,-0.8
114378,3,2,0,0,5,0.6,-0.2,-0.6,-0.4,0.6,0.0,-0.1,-0.4,-0.3,-0.2,0.2,-0.4,1.0
246175,2,1,0,2,5,0.4,-0.2,0.3,-0.4,-0.6,0.4,0.0,-0.2,0.1,-0.6,-0.2,-0.4,-0.4
30022,3,2,0,0,5,0.6,-0.2,0.0,-0.4,-0.6,0.3,0.4,-0.4,0.2,0.0,-0.4,-0.4,0.0
100610,3,2,0,0,5,0.6,-0.2,0.0,-0.4,-0.6,0.1,0.2,-0.4,0.4,0.6,0.6,-0.4,0.6
101081,3,2,0,0,5,0.6,-0.2,0.0,-0.4,0.0,-0.1,0.4,-0.4,-0.1,0.0,0.4,-0.4,-0.4
247852,15,9,0,6,30,0.5,-0.2,-0.6,-0.4,-0.6,0.3,0.4,-0.2,0.5,0.4,0.4,-0.4,-0.4
115907,3,2,0,0,5,0.6,-0.2,0.0,-0.4,0.0,0.3,0.4,-0.4,0.1,0.2,0.8,-0.4,-0.4
169492,3,2,0,0,5,0.6,-0.2,0.3,-0.4,-0.2,0.5,0.4,-0.4,0.5,0.2,0.0,-0.4,-0.2
154543,6,4,0,0,10,0.6,-0.2,-0.3,-0.4,-0.2,0.4,0.4,-0.4,0.1,0.2,-0.2,-0.4,-0.4
251527,3,2,0,0,5,0.6,-0.2,0.1,-0.4,0.0,0.4,0.4,-0.4,0.2,0.0,-0.9,-0.4,-0.4
100460,3,2,0,0,5,0.6,-0.2,-0.2,-0.4,-0.4,0.0,0.2,-0.4,0.2,-0.5,0.4,-0.4,1.0
102676,3,2,0,0,5,0.6,-0.2,-0.1,-0.4,-0.3,-0.1,0.2,-0.4,-0.1,-0.3,0.4,-0.4,0.4
273063,3,2,0,0,5,0.6,-0.2,0.2,-0.4,0.0,0.1,0.2,-0.4,0.2,-0.8,-0.4,-0.4,-0.2
245814,3,2,0,0,5,0.6,-0.2,0.6,-0.4,-0.2,0.1,0.4,-0.4,0.2,-0.2,0.4,-0.4,0.6
171444,3,2,0,0,5,0.6,-0.2,0.2,-0.4,0.0,0.1,0.4,-0.4,0.2,0.0,0.4,-0.4,-0.2
107099,3,2,0,0,5,0.6,-0.2,0.3,-0.4,0.6,0.1,0.4,-0.4,0.1,0.4,0.0,-0.4,-0.2
93421,3,2,0,0,5,0.6,-0.2,-0.3,-0.4,-0.4,0.2,0.0,-0.4,-0.1,0.8,-0.8,-0.4,-0.4
117553,3,2,0,0,5,0.6,-0.2,-0.2,-0.4,-0.4,0.1,0.4,-0.2,-0.4,-0.2,0.4,-0.4,0.0
28360,3,2,0,0,5,0.6,-0.2,0.0,-0.4,0.2,0.6,0.2,-0.4,-0.2,0.4,0.0,-0.4,-0.2
172374,3,2,0,0,5,0.6,-0.2,0.1,-0.4,-0.4,-0.2,0.4,-0.4,-0.2,-0.6,-0.4,-0.4,0.0
264204,3,2,0,0,5,0.6,-0.2,0.0,-0.4,-0.4,0.0,0.6,-0.4,0.0,-0.6,0.8,-0.4,0.0
105317,3,2,0,0,5,0.6,-0.2,-0.4,-0.4,-0.4,0.3,0.4,-0.4,0.1,0.6,-0.4,-0.4,-0.6
250506,3,2,0,0,5,0.6,-0.2,0.2,-0.4,-0.8,0.2,0.4,-0.2,0.2,0.8,-0.8,-0.4,0.2
97848,3,2,0,0,5,0.6,-0.2,0.5,-0.4,-0.4,0.0,0.4,-0.2,-0.2,-0.1,0.0,-0.4,-0.4
151122,3,2,0,0,5,0.6,-0.2,-0.1,-0.4,-0.4,0.5,-0.2,-0.4,0.0,0.0,0.2,-0.4,-0.6
255618,3,2,0,0,5,0.6,-0.2,-0.5,-0.4,-0.4,-0.1,0.4,-0.4,0.1,0.0,-0.4,-0.4,-0.6
114498,3,2,0,0,5,0.6,-0.2,0.3,-0.4,-0.6,0.1,-0.6,-0.4,-0.7,-0.8,-0.2,-0.4,-0.4
10946,3,2,0,0,5,0.6,-0.2,0.1,-0.4,-0.4,0.0,0.2,-0.4,-0.3,-0.4,-0.4,-0.4,-0.8
151800,3,2,0,0,5,0.6,-0.2,-0.1,-0.4,-0.2,0.2,0.0,-0.4,0.0,-1.0,0.0,-0.4,-0.6
252698,3,2,0,0,5,0.6,-0.2,0.4,-0.4,-0.4,0.5,0.2,-0.4,0.2,-0.2,-0.4,-0.4,-0.6
28709,3,2,0,0,5,0.6,-0.2,0.0,-0.4,0.2,0.1,0.4,-0.4,0.4,-0.4,-0.6,-0.4,-0.4
156837,2,1,0,2,5,0.4,-0.2,-0.2,-0.4,-0.5,0.6,0.2,-0.4,-0.3,-0.4,-0.4,-0.4,-0.6
274979,3,2,0,0,5,0.6,-0.2,0.4,-0.4,0.2,0.3,0.2,-0.4,0.7,0.4,0.0,-0.4,1.0
109502,3,2,0,0,5,0.6,-0.2,-0.4,-0.4,-0.2,0.3,0.4,-0.4,0.3,0.2,-0.6,-0.4,-0.6
106846,3,2,0,0,5,0.6,-0.2,0.3,-0.4,-0.4,0.3,-0.2,-0.2,0.3,0.4,0.6,-0.4,-0.6
245203,3,2,0,0,5,0.6,-0.2,0.1,-0.4,-0.6,0.5,0.2,-0.2,0.1,-0.2,-0.4,-0.4,-0.6
21049,3,2,0,0,5,0.6,-0.2,0.2,-0.4,-0.2,-0.1,0.2,-0.4,0.2,-0.2,0.0,-0.4,-0.6
252627,3,2,0,0,5,0.6,-0.2,0.1,-0.4,0.6,0.3,0.2,-0.4,0.0,0.0,0.0,-0.4,0.0
96970,9,6,0,0,15,0.6,-0.2,-0.2,-0.4,-0.4,-0.2,0.4,-0.2,0.4,0.4,-0.4,-0.4,-0.4
166891,3,2,0,0,5,0.6,-0.2,-0.2,-0.4,-0.4,0.4,0.4,-0.4,0.1,0.2,0.0,-0.4,-0.4
273869,3,2,0,0,5,0.6,-0.2,0.0,-0.4,-0.2,0.4,0.4,-0.4,0.4,0.0,0.0,-0.4,-0.4
115150,3,2,0,0,5,0.6,-0.2,0.4,-0.4,-0.2,-0.1,0.4,-0.4,0.4,-0.4,-0.6,-0.4,-0.4
154975,6,4,0,0,10,0.6,-0.2,-0.5,-0.4,-0.6,0.2,0.4,-0.4,0.2,-0.2,0.8,-0.4,-0.2
9568,3,2,0,0,5,0.6,-0.2,-0.1,-0.4,-0.6,0.1,0.4,-0.2,0.6,-0.1,0.2,-0.4,0.0
91263,3,2,0,0,5,0.6,-0.2,0.1,-0.4,0.0,0.0,0.4,-0.2,0.1,-0.2,-0.2,-0.4,0.0
164775,3,2,0,0,5,0.6,-0.2,0.0,-0.4,0.0,-0.1,0.4,-0.4,0.6,-0.2,-0.2,-0.4,0.0
20005,3,2,0,0,5,0.6,-0.2,-0.3,-0.4,-0.2,0.2,0.2,-0.4,0.3,0.2,-0.2,-0.4,-0.2
26374,3,2,0,0,5,0.6,-0.2,-0.2,-0.4,-0.4,0.4,0.6,-0.4,-0.4,0.2,-0.4,-0.4,-0.6
10199,6,4,0,0,10,0.6,-0.2,0.2,-0.4,-0.4,-0.1,0.2,-0.4,-0.2,0.0,-0.6,-0.4,-0.4
96320,6,4,0,0,10,0.6,-0.2,0.3,-0.4,0.0,0.5,0.4,-0.2,-0.2,0.2,-0.8,-0.4,0.4
27684,3,2,0,0,5,0.6,-0.2,0.3,-0.4,-0.2,0.3,0.4,-0.2,0.3,0.0,-0.2,-0.4,-0.4
735,3,2,0,0,5,0.6,-0.2,-0.2,-0.4,0.4,-0.1,-0.4,-0.4,0.4,0.0,0.4,-0.4,0.4
23619,3,2,0,0,5,0.6,-0.2,0.1,-0.4,-0.2,-0.3,0.2,-0.4,-0.2,0.4,-0.4,-0.4,-0.8
164906,3,2,0,0,5,0.6,-0.2,0.7,-0.4,-0.2,0.4,0.2,-0.4,-0.3,0.4,0.2,-0.4,0.8
93630,3,2,0,0,5,0.6,-0.2,0.5,-0.4,0.2,-0.1,0.4,-0.4,0.8,0.0,-0.4,-0.4,0.4
258329,3,2,0,0,5,0.6,-0.2,-0.2,-0.4,0.2,0.6,0.4,-0.2,0.0,0.0,-0.2,-0.4,-0.4
140451,3,2,0,0,5,0.6,-0.2,0.4,-0.4,0.0,0.8,0.2,-0.4,-0.1,-0.4,0.8,-0.4,-0.2
90915,3,2,0,0,5,0.6,-0.2,0.0,-0.4,-0.2,0.1,0.4,-0.2,0.3,-0.2,0.0,-0.4,-0.2
26521,3,2,0,0,5,0.6,-0.2,-0.2,-0.4,0.4,0.4,0.0,-0.4,-0.2,-0.2,0.6,-0.4,0.2
150000,3,2,0,0,5,0.6,-0.2,0.1,-0.4,0.2,0.2,0.0,-0.4,0.4,0.2,0.6,-0.4,1.0
275210,6,4,0,0,10,0.6,-0.2,-0.4,-0.4,-0.2,0.1,0.4,-0.4,0.3,0.4,-0.8,-0.4,0.0
252282,3,2,0,0,5,0.6,-0.2,0.2,-0.4,-0.8,0.1,0.0,-0.4,0.0,-0.8,-0.2,-0.4,-0.4
111438,3,2,0,0,5,0.6,-0.2,-0.4,-0.4,-0.4,0.5,0.2,-0.2,-0.6,-0.2,0.0,-0.4,1.0
26611,3,2,0,0,5,0.6,-0.2,-0.4,-0.4,-0.2,0.0,0.0,-0.4,-0.1,-0.1,0.6,-0.4,-0.4
167389,3,2,0,0,5,0.6,-0.2,0.5,-0.4,-0.2,0.0,0.4,-0.4,0.2,0.2,-0.2,-0.4,-0.4
249848,3,2,0,0,5,0.6,-0.2,-0.1,-0.4,-0.4,0.4,0.4,-0.4,0.4,0.0,0.0,-0.4,-0.4
165987,3,2,0,0,5,0.6,-0.2,0.0,-0.4,-0.4,0.2,0.0,-0.4,0.2,0.8,0.6,-0.4,-0.6
96474,6,4,0,0,10,0.6,-0.2,0.1,-0.4,0.4,0.0,0.6,-0.4,0.4,0.6,0.0,-0.4,1.0
159647,3,2,0,0,5,0.6,-0.2,-0.2,-0.4,-0.2,0.1,0.4,-0.4,0.3,0.0,0.2,-0.4,0.8
104796,3,2,0,0,5,0.6,-0.2,-0.2,-0.4,0.0,0.2,0.4,-0.2,0.3,-0.2,0.0,-0.4,-0.4
250330,12,8,0,0,20,0.6,-0.2,0.0,-0.4,-1.0,0.6,0.4,-0.4,0.5,0.6,-0.6,-0.4,0.2
256843,20,13,0,2,35,0.5714285714285714,-0.2,-0.4,-0.4,0.0,0.2,0.2,-0.2,0.8,-0.8,-0.4,-0.4,-0.4
113292,3,2,0,0,5,0.6,-0.2,0.3,-0.4,-0.4,0.3,0.4,-0.4,0.5,0.2,0.2,-0.4,0.4
67288,6,4,0,0,10,0.6,-0.2,0.0,-0.4,0.2,-0.1,0.0,-0.4,0.2,0.4,0.4,-0.4,-0.2
32244,3,2,0,0,5,0.6,-0.2,0.0,-0.4,-0.2,0.0,0.4,-0.4,0.5,0.2,0.0,-0.4,0.2
187029,3,2,0,0,5,0.6,-0.2,0.1,-0.4,1.0,-0.1,0.4,-0.4,0.3,-0.4,0.5,-0.4,0.6
39374,3,2,0,0,5,0.6,-0.2,0.3,-0.4,-0.2,0.6,0.2,-0.4,0.1,-0.2,-0.2,-0.4,-0.4
60412,3,2,0,0,5,0.6,-0.2,-0.4,-0.4,-0.4,0.5,0.2,-0.2,0.0,0.0,-0.6,-0.4,0.0
60703,3,2,0,0,5,0.6,-0.2,-0.6,-0.4,-0.2,0.3,0.4,-0.4,0.4,0.2,-0.2,-0.4,-0.4
208367,3,2,0,0,5,0.6,-0.2,0.2,-0.4,-0.4,0.6,0.4,-0.4,0.5,0.0,0.4,-0.4,0.0
135411,6,4,0,0,10,0.6,-0.2,-0.2,-0.4,-0.8,0.0,0.2,-0.4,-0.1,0.0,-0.6,-0.4,-0.6
132616,3,2,0,0,5,0.6,-0.2,0.0,-0.4,0.0,0.4,0.4,-0.2,0.2,-0.6,-0.2,-0.4,1.0
60307,6,4,0,0,10,0.6,-0.2,0.2,-0.4,-0.2,0.0,0.7,-0.4,0.3,0.2,-0.2,-0.4,-0.8
233312,3,2,0,0,5,0.6,-0.2,0.2,-0.4,-0.6,0.0,0.2,-0.4,0.2,-0.4,-0.2,-0.4,-0.4
61619,3,2,0,0,5,0.6,-0.2,0.4,-0.4,-0.2,0.2,0.4,-0.4,0.4,0.0,0.6,-0.4,0.4
132851,6,4,0,0,10,0.6,-0.2,0.2,-0.4,0.6,0.2,0.8,-0.4,0.3,0.2,0.8,-0.4,0.2
126298,3,2,0,0,5,0.6,-0.2,0.6,-0.4,-0.2,0.4,0.4,-0.2,0.3,0.4,0.0,-0.4,0.4
233427,3,2,0,0,5,0.6,-0.2,0.2,-0.4,0.2,0.1,0.4,-0.4,0.2,-0.4,0.8,-0.4,0.2
233430,6,4,0,0,10,0.6,-0.2,0.2,-0.4,-1.0,0.4,0.2,-0.4,0.3,-0.8,-0.4,-0.4,1.0
207350,3,2,0,0,5,0.6,-0.2,0.0,-0.4,-0.2,0.7,0.4,-0.4,-0.2,0.4,0.0,-0.4,-0.6
193966,3,2,0,0,5,0.6,-0.2,0.6,-0.4,0.2,0.5,0.0,-0.4,0.0,-0.2,0.0,-0.4,0.4
12982,35,22,0,8,65,0.5384615384615384,-0.2,-0.2,-0.4,0.4,0.0,0.4,-0.4,0.1,-0.9,0.6,-0.4,-1.0
12917,9,6,0,0,15,0.6,-0.2,-0.2,-0.4,0.0,0.0,0.4,-0.4,0.1,-0.2,-0.6,-0.4,-0.2
60278,3,2,0,0,5,0.6,-0.2,-0.1,-0.4,-0.4,0.4,0.4,-0.2,0.4,0.1,0.6,-0.4,0.6
60140,3,2,0,0,5,0.6,-0.2,-0.4,-0.4,-0.8,-0.1,0.4,-0.4,0.5,0.4,0.4,-0.4,-0.2
269378,6,4,0,0,10,0.6,-0.2,0.0,-0.4,0.2,-0.4,0.0,-0.4,-0.4,0.0,0.8,-0.4,0.0
41245,3,2,0,0,5,0.6,-0.2,0.0,-0.4,-0.8,0.3,0.0,-0.4,0.4,-0.6,-0.6,-0.4,-0.6
213150,20,13,0,2,35,0.5714285714285714,-0.2,0.2,-0.4,0.4,0.7,0.6,-0.4,0.1,0.4,0.6,-0.4,-0.4
192460,1,0,0,4,5,0.2,-0.2,0.1,-0.4,-0.4,0.3,0.0,-0.4,0.5,-0.2,0.2,-0.4,-1.0
262169,3,2,0,0,5,0.6,-0.2,-0.1,-0.4,-0.6,0.2,0.2,-0.4,0.0,-0.2,-0.4,-0.4,-0.2
212697,2,1,0,2,5,0.4,-0.2,0.2,-0.4,-0.5,-0.3,0.2,-0.4,0.9,-0.3,-0.4,-0.4,-0.2
241537,3,2,0,0,5,0.6,-0.2,0.3,-0.4,-0.8,0.3,0.4,-0.2,0.2,-0.2,0.2,-0.4,-0.6
41058,3,2,0,0,5,0.6,-0.2,0.0,-0.4,0.2,0.0,0.4,-0.2,0.0,0.6,-0.4,-0.4,1.0
6679,3,2,0,0,5,0.6,-0.2,0.2,-0.4,-0.4,0.3,0.4,-0.4,0.6,0.2,-0.4,-0.4,-0.2
194205,3,2,0,0,5,0.6,-0.2,0.5,-0.4,0.8,0.0,0.4,-0.4,0.8,0.0,0.0,-0.4,1.0
126907,3,2,0,0,5,0.6,-0.2,0.3,-0.4,0.6,0.2,0.2,-0.4,0.1,0.0,0.8,-0.4,0.2
40466,3,2,0,0,5,0.6,-0.2,0.2,-0.4,0.2,0.4,0.4,-0.4,0.3,-0.2,-0.4,-0.4,-0.4
138193,3,2,0,0,5,0.6,-0.2,-0.2,-0.4,-0.4,0.2,0.4,-0.4,0.6,0.0,-0.4,-0.4,1.0
232030,3,2,0,0,5,0.6,-0.2,0.4,-0.4,0.2,0.2,0.2,-0.4,-0.3,0.0,0.0,-0.4,-0.4
70703,6,4,0,0,10,0.6,-0.2,0.3,-0.4,-0.8,-0.2,0.2,-0.4,0.5,-0.6,-0.4,-0.4,0.8
35865,3,2,0,0,5,0.6,-0.2,0.0,-0.4,0.4,0.1,0.6,-0.4,0.0,0.4,0.2,-0.4,0.4
232343,3,2,0,0,5,0.6,-0.2,0.3,-0.4,0.6,0.3,0.4,-0.4,-0.1,-0.2,-0.2,-0.4,-0.4
32087,3,2,0,0,5,0.6,-0.2,-0.2,-0.4,-0.6,0.1,0.2,-0.4,0.2,0.0,-0.2,-0.4,-0.6
60040,3,2,0,0,5,0.6,-0.2,0.3,-0.4,0.4,0.5,0.2,-0.4,0.1,0.4,0.6,-0.4,-0.2
80810,24,16,0,0,40,0.6,-0.2,-0.1,-0.4,-0.2,0.2,0.2,-0.2,0.1,0.4,-0.6,-0.4,1.0
122643,3,2,0,0,5,0.6,-0.2,-0.2,-0.4,-0.4,0.0,0.4,-0.4,0.2,-0.2,-0.6,-0.4,-0.6
81771,11,7,0,2,20,0.55,-0.2,0.0,-0.4,-0.4,-0.1,0.2,-0.4,0.3,-0.2,-0.4,-0.4,-0.4
239460,3,2,0,0,5,0.6,-0.2,0.5,-0.4,0.0,0.0,0.4,-0.2,0.8,-0.2,0.0,-0.4,0.0
241214,3,2,0,0,5,0.6,-0.2,0.7,-0.4,-0.4,-0.2,0.6,-0.4,0.2,-0.4,-0.4,-0.4,-0.4
77960,3,2,0,0,5,0.6,-0.2,-0.1,-0.4,-0.4,0.2,0.0,-0.4,-0.1,0.2,0.4,-0.4,0.0
33004,1,0,0,4,5,0.2,-0.2,0.2,-0.4,0.0,0.0,0.4,-0.4,-0.1,0.4,0.6,-0.4,-0.4
203058,3,2,0,0,5,0.6,-0.2,-0.4,-0.4,0.2,0.4,0.2,-0.4,0.0,0.4,0.2,-0.4,0.6
189235,3,2,0,0,5,0.6,-0.2,0.0,-0.4,-1.0,0.2,0.2,-0.4,0.2,-0.8,0.4,-0.4,0.0
125216,6,4,0,0,10,0.6,-0.2,-0.4,-0.4,0.0,-0.1,0.4,-0.2,0.0,-0.2,-0.4,-0.4,-0.4
34526,3,2,0,0,5,0.6,-0.2,0.0,-0.4,-0.2,0.8,0.4,-0.4,0.1,0.3,-0.2,-0.4,-0.4
34501,3,2,0,0,5,0.6,-0.2,0.4,-0.4,-0.4,0.1,0.4,-0.4,-0.5,-0.2,0.6,-0.4,0.4
68081,3,2,0,0,5,0.6,-0.2,0.2,-0.4,-0.4,0.6,0.4,-0.2,-0.1,-0.2,-0.2,-0.4,-0.6
5741,3,2,0,0,5,0.6,-0.2,0.0,-0.4,-0.4,0.3,0.4,-0.4,-0.1,0.2,-0.4,-0.4,1.0
