,num_USA,num_rest,num_total,ratio_USA,new_ratio_USA_Random,new_ratio_USA_MostPop,new_ratio_USA_UserKNN,new_ratio_USA_MF,new_ratio_USA_PMF,new_ratio_USA_BPR,new_ratio_USA_NMF,new_ratio_USA_WMF,new_ratio_USA_PF,new_ratio_USA_NeuMF,new_ratio_USA_VAECF
128325,10,7,17,0.5882352941176471,0.8,0.8,0.7,0.8,0.5,0.8,0.6,0.9,0.7,0.8,0.9
168816,10,7,17,0.5882352941176471,0.8,0.8,0.8,0.7,0.5,0.8,0.5,0.8,0.7,0.8,0.7
87911,10,7,17,0.5882352941176471,0.6,0.8,0.7,0.6,0.9,0.8,0.8,0.6,0.6,0.8,0.6
197775,10,7,17,0.5882352941176471,0.7,0.8,0.7,0.5,0.7,0.8,0.5,0.6,0.8,0.8,0.8
98356,10,7,17,0.5882352941176471,0.6,0.8,0.8,0.4,0.8,0.8,0.4,0.7,0.6,0.8,0.4
157799,10,7,17,0.5882352941176471,0.6,0.8,1.0,0.5,0.5,0.8,0.7,0.9,0.9,0.8,0.9
12100,10,7,17,0.5882352941176471,0.8,0.8,0.8,0.5,0.7,0.8,0.6,0.6,0.9,0.8,0.6
172512,13,9,22,0.5909090909090909,0.8,0.8,0.5,0.5,0.7,0.8,0.6,0.4,0.6,0.8,0.9
49212,13,9,22,0.5909090909090909,0.4,0.8,0.7,0.9,0.6,0.8,0.3,0.5,1.0,0.8,0.8
98723,13,9,22,0.5909090909090909,0.8,0.8,0.7,0.4,0.6,0.8,0.6,0.8,0.9,0.8,0.9
39616,13,9,22,0.5909090909090909,0.9,0.8,0.4,0.6,0.6,0.8,0.7,0.8,0.9,0.8,0.5
37400,13,9,22,0.5909090909090909,0.5,0.8,0.7,0.8,0.8,0.8,0.5,0.8,0.8,0.8,0.7
146932,13,9,22,0.5909090909090909,0.8,0.8,0.9,0.5,0.6,0.8,0.4,0.9,0.7,0.8,0.5
205980,16,11,27,0.5925925925925926,0.6,0.8,0.5,0.6,0.5,0.8,0.9,0.4,0.6,0.8,0.7
96448,19,13,32,0.59375,0.8,0.8,0.8,0.8,0.7,0.8,0.8,0.6,0.8,0.8,0.6
276050,19,13,32,0.59375,0.6,0.8,0.5,0.7,0.6,0.8,0.4,0.3,0.6,0.8,0.8
136491,25,17,42,0.5952380952380952,0.8,0.8,0.5,0.8,0.6,0.8,0.5,0.3,1.0,0.8,0.5
8245,43,29,72,0.5972222222222222,0.5,0.8,0.6,0.7,0.7,0.8,0.7,0.7,0.8,0.8,0.9
194600,43,29,72,0.5972222222222222,0.7,0.8,0.8,0.7,0.6,0.8,0.6,0.8,0.9,0.8,0.9
124888,3,2,5,0.6,0.0,0.8,0.6,0.5,0.5,0.8,0.8,0.3,0.9,0.8,0.5
