,num_USA,num_rest,num_total,ratio_USA,new_ratio_USA_Random,new_ratio_USA_MostPop,new_ratio_USA_UserKNN,new_ratio_USA_MF,new_ratio_USA_PMF,new_ratio_USA_BPR,new_ratio_USA_NMF,new_ratio_USA_WMF,new_ratio_USA_PF,new_ratio_USA_NeuMF,new_ratio_USA_VAECF
246798,1,9,10,0.1,0.9,0.8,0.4,0.5,0.7,0.8,0.7,0.4,0.3,0.8,0.6
70703,1,9,10,0.1,0.6,0.8,0.2,0.6,0.7,0.8,0.5,0.1,0.5,0.8,0.5
81249,1,8,9,0.1111111111111111,0.7,0.8,0.3,0.7,0.7,0.8,0.6,0.5,0.9,0.8,0.5
93130,1,7,8,0.125,0.6,0.8,0.0,0.7,0.5,0.8,0.7,0.0,0.3,0.8,0.8
199178,1,7,8,0.125,0.6,0.8,0.6,0.5,0.6,0.8,0.5,0.6,0.6,0.8,0.7
105476,1,7,8,0.125,0.7,0.8,0.2,0.6,0.7,0.8,0.5,0.4,0.2,0.8,0.6
185771,1,7,8,0.125,0.6,0.8,0.3,0.7,0.7,0.8,0.7,0.2,0.4,0.8,0.7
261578,1,7,8,0.125,0.8,0.8,0.0,0.3,0.7,0.8,0.6,0.1,0.4,0.8,0.2
129393,1,7,8,0.125,0.8,0.8,0.4,0.5,0.7,0.8,0.4,0.2,0.5,0.8,0.4
172216,1,7,8,0.125,0.8,0.8,0.6,0.4,0.6,0.8,0.8,0.0,1.0,0.8,0.1
150663,2,13,15,0.1333333333333333,0.7,0.8,0.2,0.5,0.7,0.8,0.7,0.3,1.0,0.8,0.4
28150,1,6,7,0.1428571428571428,0.8,0.8,0.3,0.5,0.5,0.8,0.6,0.2,0.5,0.8,0.6
94023,1,6,7,0.1428571428571428,0.5,0.8,0.3,0.5,0.7,0.8,0.4,0.2,0.9,0.8,0.5
22773,1,6,7,0.1428571428571428,0.7,0.8,0.4,0.6,0.6,0.8,0.3,0.3,0.7,0.8,0.7
114581,2,12,14,0.1428571428571428,0.8,0.8,0.0,0.8,0.6,0.8,0.7,0.5,0.7,0.8,0.9
127131,2,12,14,0.1428571428571428,0.5,0.8,0.2,0.7,0.5,0.8,0.4,0.4,0.4,0.8,0.4
78901,1,6,7,0.1428571428571428,0.5,0.8,0.5,0.5,0.6,0.8,0.5,0.3,0.6,0.8,0.5
135681,1,6,7,0.1428571428571428,0.8,0.8,0.5,0.5,0.5,0.8,0.7,0.4,0.5,0.8,0.7
22464,1,6,7,0.1428571428571428,0.9,0.8,0.7,0.5,0.7,0.8,0.5,0.6,0.8,0.8,0.8
213638,1,6,7,0.1428571428571428,0.7,0.8,0.0,0.6,0.6,0.8,0.6,0.4,0.5,0.8,0.3
95525,1,6,7,0.1428571428571428,0.7,0.8,0.5,0.5,0.6,0.8,0.7,0.4,0.8,0.8,0.6
