,num_USA,num_rest,num_total,ratio_USA,new_ratio_USA_Random,new_ratio_USA_MostPop,new_ratio_USA_UserKNN,new_ratio_USA_MF,new_ratio_USA_PMF,new_ratio_USA_BPR,new_ratio_USA_NMF,new_ratio_USA_WMF,new_ratio_USA_PF,new_ratio_USA_NeuMF,new_ratio_USA_VAECF
20115,5,0,5,1.0,0.76,0.77,0.88,0.52,0.55,0.76,0.57,0.68,0.8,0.75,0.78
262469,9,0,9,1.0,0.72,0.77,0.75,0.54,0.7,0.76,0.55,0.68,0.8,0.75,0.82
122418,6,0,6,1.0,0.67,0.77,0.86,0.51,0.58,0.76,0.5,0.93,0.92,0.75,0.93
122386,7,0,7,1.0,0.76,0.77,0.86,0.55,0.61,0.76,0.55,0.91,0.81,0.75,0.87
262399,12,0,12,1.0,0.7,0.77,0.78,0.57,0.7,0.76,0.49,0.9,0.76,0.75,0.97
162610,5,0,5,1.0,0.6,0.77,0.78,0.52,0.64,0.76,0.51,0.86,0.72,0.75,0.89
262317,8,0,8,1.0,0.75,0.77,0.96,0.52,0.69,0.76,0.65,0.93,0.89,0.75,0.95
162662,5,0,5,1.0,0.7,0.77,0.87,0.52,0.58,0.76,0.52,0.79,0.72,0.75,0.8
20201,19,0,19,1.0,0.65,0.77,0.82,0.57,0.58,0.76,0.65,0.8,0.77,0.75,0.85
159868,13,0,13,1.0,0.64,0.77,0.82,0.47,0.58,0.76,0.58,0.72,0.87,0.75,0.95
124720,9,0,9,1.0,0.66,0.77,0.82,0.52,0.57,0.76,0.49,0.8,0.89,0.75,0.96
159754,6,0,6,1.0,0.69,0.77,0.91,0.48,0.58,0.76,0.55,0.88,0.8,0.75,0.98
159647,5,0,5,1.0,0.77,0.77,0.88,0.6,0.69,0.76,0.53,0.9,0.83,0.75,0.98
155444,12,0,12,1.0,0.65,0.77,0.96,0.51,0.57,0.76,0.49,0.94,0.86,0.75,0.98
127190,14,0,14,1.0,0.61,0.77,0.92,0.6,0.63,0.76,0.59,0.93,0.76,0.75,0.97
155743,9,0,9,1.0,0.65,0.77,0.93,0.55,0.73,0.76,0.53,0.98,0.75,0.75,0.95
13518,14,0,14,1.0,0.71,0.77,0.92,0.53,0.56,0.76,0.55,0.87,0.88,0.75,0.99
13551,9,0,9,1.0,0.67,0.77,0.89,0.52,0.54,0.76,0.59,0.77,0.69,0.75,0.81
13600,5,0,5,1.0,0.74,0.77,0.68,0.46,0.59,0.76,0.51,0.62,0.72,0.75,0.74
127389,5,0,5,1.0,0.66,0.77,0.87,0.53,0.56,0.76,0.62,0.88,0.83,0.75,0.88
267444,10,0,10,1.0,0.73,0.77,0.86,0.49,0.58,0.76,0.54,0.85,0.6,0.75,0.97
127024,7,0,7,1.0,0.64,0.77,0.87,0.49,0.58,0.76,0.55,0.9,0.68,0.75,0.89
126907,5,0,5,1.0,0.64,0.77,0.78,0.51,0.6,0.76,0.6,0.8,0.75,0.75,0.83
155989,7,0,7,1.0,0.64,0.77,0.95,0.49,0.7,0.76,0.59,0.97,0.91,0.75,0.96
13604,9,0,9,1.0,0.72,0.77,0.87,0.55,0.7,0.76,0.48,0.8,0.89,0.75,0.96
267282,13,0,13,1.0,0.64,0.77,0.79,0.53,0.69,0.76,0.52,0.8,0.83,0.75,0.31
267256,5,0,5,1.0,0.68,0.77,0.85,0.51,0.65,0.76,0.5,0.76,0.86,0.75,0.94
267442,5,0,5,1.0,0.65,0.77,0.67,0.48,0.67,0.76,0.55,0.63,0.65,0.75,0.55
267644,5,0,5,1.0,0.68,0.77,0.85,0.48,0.65,0.76,0.63,0.82,0.83,0.75,0.86
155343,5,0,5,1.0,0.64,0.77,0.85,0.57,0.52,0.76,0.57,0.89,0.71,0.75,0.87
267680,5,0,5,1.0,0.72,0.77,0.83,0.5,0.61,0.76,0.58,0.83,0.82,0.75,0.8
154269,5,0,5,1.0,0.74,0.77,0.91,0.49,0.65,0.76,0.64,0.75,0.8,0.75,0.85
12194,7,0,7,1.0,0.61,0.77,0.81,0.51,0.59,0.76,0.49,0.8,0.78,0.75,0.71
128014,8,0,8,1.0,0.53,0.77,0.93,0.48,0.52,0.76,0.57,0.9,0.74,0.75,0.98
268540,10,0,10,1.0,0.72,0.77,0.88,0.49,0.64,0.76,0.6,0.79,0.63,0.75,0.96
12348,6,0,6,1.0,0.7,0.77,0.74,0.63,0.63,0.76,0.52,0.56,0.67,0.75,0.74
154791,6,0,6,1.0,0.66,0.77,0.76,0.49,0.65,0.76,0.48,0.79,0.73,0.75,0.85
154844,20,0,20,1.0,0.7,0.77,0.81,0.58,0.57,0.76,0.51,0.87,0.8,0.75,0.84
12698,6,0,6,1.0,0.65,0.77,0.87,0.53,0.62,0.76,0.56,0.88,0.81,0.75,0.79
12707,6,0,6,1.0,0.72,0.77,0.82,0.51,0.55,0.76,0.52,0.82,0.81,0.75,0.83
12784,9,0,9,1.0,0.65,0.77,0.86,0.51,0.6,0.76,0.65,0.65,0.72,0.75,0.95
127970,5,0,5,1.0,0.67,0.77,0.89,0.49,0.69,0.76,0.59,0.87,0.67,0.75,0.96
127438,5,0,5,1.0,0.66,0.77,0.93,0.58,0.6,0.76,0.54,0.9,0.78,0.75,0.92
127432,7,0,7,1.0,0.66,0.77,0.87,0.53,0.77,0.76,0.54,0.86,0.86,0.75,0.95
12990,5,0,5,1.0,0.73,0.77,0.86,0.5,0.77,0.76,0.61,0.94,0.91,0.75,0.94
127417,5,0,5,1.0,0.81,0.77,0.75,0.46,0.64,0.76,0.61,0.74,0.79,0.75,0.71
13666,6,0,6,1.0,0.58,0.77,0.91,0.53,0.61,0.76,0.58,0.92,0.8,0.75,0.95
268704,5,0,5,1.0,0.69,0.77,0.77,0.62,0.56,0.76,0.62,0.67,0.78,0.75,0.74
13733,5,0,5,1.0,0.67,0.77,0.81,0.5,0.47,0.76,0.6,0.87,0.78,0.75,0.97
14180,7,0,7,1.0,0.68,0.77,0.89,0.54,0.61,0.76,0.54,0.87,0.72,0.75,0.8
158103,10,0,10,1.0,0.62,0.77,0.96,0.57,0.53,0.76,0.6,0.89,0.77,0.75,0.93
266164,13,0,13,1.0,0.72,0.77,0.94,0.55,0.59,0.76,0.47,0.93,0.94,0.75,0.94
125217,9,0,9,1.0,0.72,0.77,0.84,0.48,0.52,0.76,0.52,0.62,0.79,0.75,0.91
125171,5,0,5,1.0,0.7,0.77,0.84,0.52,0.53,0.76,0.44,0.79,0.59,0.75,0.87
125133,5,0,5,1.0,0.72,0.77,0.9,0.53,0.74,0.76,0.53,0.92,0.91,0.75,0.9
265972,7,0,7,1.0,0.71,0.77,0.84,0.54,0.63,0.76,0.53,0.71,0.82,0.75,0.93
158043,6,0,6,1.0,0.67,0.77,0.96,0.56,0.54,0.76,0.53,0.96,0.89,0.75,0.94
16488,12,0,12,1.0,0.74,0.77,0.74,0.53,0.51,0.76,0.68,0.8,0.8,0.75,0.81
159044,5,0,5,1.0,0.74,0.77,0.79,0.53,0.52,0.76,0.61,0.79,0.75,0.75,0.98
125060,11,0,11,1.0,0.59,0.77,0.8,0.59,0.58,0.76,0.59,0.77,0.76,0.75,0.8
124993,5,0,5,1.0,0.72,0.77,0.84,0.55,0.77,0.76,0.58,0.89,0.88,0.75,0.8
265656,12,0,12,1.0,0.67,0.77,0.82,0.47,0.6,0.76,0.44,0.89,0.92,0.75,0.97
265620,11,0,11,1.0,0.7,0.77,0.89,0.59,0.83,0.76,0.65,0.92,0.88,0.75,0.98
16551,6,0,6,1.0,0.73,0.77,0.83,0.62,0.58,0.76,0.59,0.83,0.83,0.75,0.84
265918,8,0,8,1.0,0.65,0.77,0.75,0.55,0.73,0.76,0.52,0.79,0.72,0.75,0.95
266268,30,0,30,1.0,0.75,0.77,0.98,0.5,0.64,0.76,0.53,0.93,0.94,0.75,0.98
158034,6,0,6,1.0,0.57,0.77,0.94,0.52,0.81,0.76,0.56,0.72,0.77,0.75,0.8
158033,9,0,9,1.0,0.67,0.77,0.8,0.53,0.61,0.76,0.56,0.83,0.76,0.75,0.83
156163,5,0,5,1.0,0.73,0.77,0.69,0.52,0.6,0.76,0.6,0.64,0.67,0.75,0.67
266940,5,0,5,1.0,0.7,0.77,0.63,0.54,0.54,0.76,0.52,0.73,0.65,0.75,0.51
14393,6,0,6,1.0,0.66,0.77,0.89,0.47,0.68,0.76,0.61,0.69,0.7,0.75,0.77
14461,5,0,5,1.0,0.73,0.77,0.75,0.48,0.76,0.76,0.54,0.83,0.74,0.75,0.92
126824,5,0,5,1.0,0.66,0.77,0.78,0.51,0.71,0.76,0.61,0.81,0.74,0.75,0.83
126812,11,0,11,1.0,0.72,0.77,0.89,0.56,0.72,0.76,0.62,0.83,0.9,0.75,0.89
15144,8,0,8,1.0,0.74,0.77,0.9,0.49,0.75,0.76,0.58,0.83,0.88,0.75,0.98
156706,6,0,6,1.0,0.7,0.77,0.8,0.51,0.66,0.76,0.6,0.69,0.68,0.75,0.83
157625,7,0,7,1.0,0.72,0.77,0.92,0.61,0.56,0.76,0.6,0.75,0.81,0.75,0.97
16010,7,0,7,1.0,0.72,0.77,0.94,0.53,0.66,0.76,0.53,0.92,0.87,0.75,0.94
266466,18,0,18,1.0,0.7,0.77,0.77,0.59,0.78,0.76,0.59,0.72,0.79,0.75,0.63
266457,5,0,5,1.0,0.74,0.77,0.83,0.52,0.64,0.76,0.6,0.75,0.75,0.75,0.75
266419,5,0,5,1.0,0.64,0.77,0.79,0.53,0.64,0.76,0.62,0.77,0.8,0.75,0.85
126072,5,0,5,1.0,0.71,0.77,0.87,0.48,0.65,0.76,0.51,0.69,0.93,0.75,0.82
16046,6,0,6,1.0,0.71,0.77,0.69,0.55,0.66,0.76,0.63,0.7,0.85,0.75,0.83
267180,7,0,7,1.0,0.68,0.77,0.89,0.53,0.61,0.76,0.55,0.94,0.91,0.75,0.98
31144,6,0,6,1.0,0.64,0.77,0.91,0.45,0.63,0.76,0.56,0.9,0.73,0.75,0.98
221327,7,0,7,1.0,0.75,0.77,0.84,0.52,0.53,0.76,0.62,0.82,0.8,0.75,0.92
31250,6,0,6,1.0,0.74,0.77,0.9,0.52,0.79,0.76,0.58,0.71,0.78,0.75,0.7
72418,8,0,8,1.0,0.65,0.77,0.87,0.66,0.59,0.76,0.62,0.88,0.76,0.75,0.94
72296,9,0,9,1.0,0.53,0.77,0.91,0.58,0.62,0.76,0.65,0.89,0.9,0.75,0.99
51805,6,0,6,1.0,0.72,0.77,0.87,0.5,0.59,0.76,0.55,0.87,0.92,0.75,0.94
230687,6,0,6,1.0,0.62,0.77,0.83,0.48,0.63,0.76,0.48,0.84,0.89,0.75,0.9
230629,7,0,7,1.0,0.69,0.77,0.9,0.52,0.79,0.76,0.56,0.81,0.7,0.75,0.97
208378,6,0,6,1.0,0.66,0.77,0.94,0.51,0.86,0.77,0.6,0.89,0.72,0.75,0.94
208236,5,0,5,1.0,0.72,0.77,0.96,0.53,0.65,0.76,0.61,0.89,0.83,0.75,0.99
230626,5,0,5,1.0,0.67,0.77,0.91,0.5,0.61,0.76,0.55,0.86,0.86,0.75,0.98
72287,7,0,7,1.0,0.71,0.77,0.85,0.54,0.56,0.76,0.57,0.85,0.84,0.75,0.93
72238,11,0,11,1.0,0.75,0.77,0.99,0.57,0.6,0.76,0.54,0.98,0.95,0.75,0.98
230180,5,0,5,1.0,0.65,0.77,0.86,0.44,0.66,0.76,0.57,0.92,0.81,0.75,0.8
208468,5,0,5,1.0,0.72,0.77,0.78,0.51,0.61,0.76,0.68,0.74,0.77,0.75,0.78
230105,6,0,6,1.0,0.66,0.77,0.86,0.48,0.57,0.76,0.6,0.88,0.78,0.75,0.94
