,num_female,num_male,num_other,num_unknown,num_total,ratio_female,male_female_difference,new_male_female_difference_Random,new_male_female_difference_MostPop,new_male_female_difference_UserKNN,new_male_female_difference_MF,new_male_female_difference_PMF,new_male_female_difference_BPR,new_male_female_difference_NMF,new_male_female_difference_WMF,new_male_female_difference_PF,new_male_female_difference_NeuMF,new_male_female_difference_VAECF
121166,6,0,0,0,6,1.0,-1.0,0.1,-0.4,-1.0,0.0,0.4,-0.4,0.3,0.2,0.2,-0.4,-0.6
120333,6,0,0,0,6,1.0,-1.0,0.2,-0.4,-0.8,0.2,0.4,-0.4,0.1,0.0,0.2,-0.4,-0.4
139607,5,0,0,0,5,1.0,-1.0,0.1,-0.4,-0.4,-0.1,0.2,-0.4,0.9,-0.2,-0.2,-0.4,-0.2
277937,8,0,0,0,8,1.0,-1.0,0.0,-0.4,-0.2,0.0,0.2,-0.4,0.2,-0.8,-0.4,-0.4,-0.8
120030,5,0,0,0,5,1.0,-1.0,-0.2,-0.4,-1.0,0.0,0.0,-0.4,0.8,-1.0,-0.6,-0.4,-1.0
119446,6,0,0,0,6,1.0,-1.0,-0.7,-0.4,-0.8,0.1,0.4,-0.4,0.7,-0.6,-0.6,-0.4,-0.2
140763,6,0,0,0,6,1.0,-1.0,-0.3,-0.4,-0.6,0.2,0.2,-0.4,0.2,-0.2,-0.2,-0.4,-0.2
118275,9,0,0,0,9,1.0,-1.0,0.2,-0.4,-1.0,0.8,0.2,-0.4,-0.1,-0.9,0.0,-0.4,-1.0
115997,5,0,0,0,5,1.0,-1.0,0.4,-0.4,-1.0,0.4,0.2,-0.2,0.3,-1.0,0.6,-0.4,-0.8
115503,8,0,0,0,8,1.0,-1.0,-0.1,-0.4,-1.0,0.5,0.4,-0.4,0.3,0.0,-0.8,-0.4,0.2
114483,5,0,0,0,5,1.0,-1.0,-0.4,-0.4,-0.8,0.0,0.2,-0.4,0.1,-0.6,-0.2,-0.4,0.0
147045,6,0,0,0,6,1.0,-1.0,0.2,-0.4,-0.4,-0.1,0.2,-0.2,0.5,-0.4,-0.2,-0.4,-0.6
121405,5,0,0,0,5,1.0,-1.0,0.0,-0.4,-1.0,0.0,0.2,-0.4,0.8,-1.0,-0.6,-0.4,-1.0
162380,7,0,0,0,7,1.0,-1.0,0.2,-0.4,-0.8,0.1,0.4,-0.4,0.3,-0.2,-0.4,-0.4,-0.8
160231,7,0,0,0,7,1.0,-1.0,-0.3,-0.4,-1.0,0.5,0.6,-0.4,0.1,-1.0,-0.2,-0.4,-0.4
162849,6,0,0,0,6,1.0,-1.0,-0.2,-0.4,-1.0,-0.2,0.4,-0.4,-0.2,0.2,0.0,-0.4,1.0
89913,6,0,0,0,6,1.0,-1.0,0.2,-0.4,-0.6,0.1,0.2,-0.4,0.2,-0.4,-0.6,-0.4,-0.8
175205,10,0,0,0,10,1.0,-1.0,-0.2,-0.4,-0.8,0.1,0.4,-0.4,0.2,-0.6,0.2,-0.4,-1.0
101874,7,0,0,0,7,1.0,-1.0,0.2,-0.4,-0.9,0.0,0.4,-0.4,-0.4,-0.7,0.2,-0.4,-0.8
176102,9,0,0,0,9,1.0,-1.0,0.2,-0.4,-0.8,0.1,0.4,-0.4,0.3,-0.8,0.8,-0.4,-0.6
88248,5,0,0,0,5,1.0,-1.0,0.5,-0.4,-0.6,-0.1,0.2,-0.4,0.2,-0.2,0.4,-0.4,0.0
177349,9,0,0,0,9,1.0,-1.0,0.0,-0.4,-1.0,-0.2,0.0,-0.4,-0.1,-1.0,-0.6,-0.4,-1.0
177374,40,0,0,0,40,1.0,-1.0,-0.2,-0.4,-1.0,0.7,-0.4,-0.4,0.3,-1.0,-0.6,-0.4,-1.0
177492,5,0,0,0,5,1.0,-1.0,0.0,-0.4,-1.0,0.6,0.4,-0.4,0.2,-0.8,0.0,-0.4,-0.8
177876,5,0,0,0,5,1.0,-1.0,0.7,-0.4,-0.8,0.5,0.4,-0.4,0.3,-1.0,-0.2,-0.4,-1.0
86548,6,0,0,0,6,1.0,-1.0,-0.2,-0.4,-0.8,0.1,0.4,-0.4,0.2,0.4,-0.4,-0.4,-0.4
178458,5,0,0,0,5,1.0,-1.0,-0.2,-0.4,-1.0,-0.3,0.4,-0.2,0.1,-0.4,-0.6,-0.4,-0.8
86170,6,0,0,0,6,1.0,-1.0,0.3,-0.4,-0.8,0.1,0.4,-0.2,0.2,-1.0,0.2,-0.4,-0.4
174692,5,0,0,0,5,1.0,-1.0,0.0,-0.4,-1.0,0.3,0.2,-0.4,0.3,-1.0,-0.2,-0.4,-0.8
179321,5,0,0,0,5,1.0,-1.0,0.1,-0.4,-0.8,0.2,0.4,-0.4,0.4,-0.6,-0.9,-0.4,-0.8
180801,5,0,0,0,5,1.0,-1.0,0.1,-0.4,-0.6,0.1,0.1,-0.2,0.3,0.0,0.8,-0.4,-0.2
83390,5,0,0,0,5,1.0,-1.0,0.0,-0.4,-0.6,0.0,0.4,-0.4,-0.2,0.0,0.2,-0.4,-0.2
82841,7,0,0,0,7,1.0,-1.0,0.1,-0.4,-0.6,0.5,0.4,-0.4,0.2,-0.8,-0.2,-0.4,-1.0
183142,7,0,0,0,7,1.0,-1.0,0.1,-0.4,-1.0,-0.1,0.2,-0.4,-0.3,-0.8,-0.6,-0.4,-0.4
81459,5,0,0,0,5,1.0,-1.0,0.1,-0.4,-0.4,0.2,0.4,-0.4,0.5,0.0,0.6,-0.4,0.0
184270,3,0,0,0,3,1.0,-1.0,0.5,-0.4,-1.0,0.0,0.0,-0.4,0.4,-0.8,0.6,-0.4,-1.0
185254,14,0,0,0,14,1.0,-1.0,-0.1,-0.4,-1.0,0.0,0.4,-0.4,0.1,-1.0,-0.6,-0.4,-1.0
185514,4,0,0,0,4,1.0,-1.0,0.0,-0.4,-0.8,0.3,0.2,-0.4,-0.1,0.0,-0.8,-0.4,-0.6
190448,6,0,0,0,6,1.0,-1.0,0.4,-0.4,-0.6,0.3,0.2,-0.2,-0.1,0.0,0.2,-0.4,-0.6
269313,5,0,0,0,5,1.0,-1.0,-0.3,-0.4,-0.4,-0.5,0.4,-0.4,0.0,-0.6,-0.6,-0.4,-0.4
191775,5,0,0,0,5,1.0,-1.0,0.4,-0.4,-1.0,0.3,0.4,-0.4,0.1,0.2,-0.6,-0.4,0.8
192733,5,0,0,0,5,1.0,-1.0,-0.2,-0.4,-0.8,-0.2,0.4,-0.4,0.2,-0.6,0.2,-0.4,-0.6
85455,5,0,0,0,5,1.0,-1.0,-0.4,-0.4,-0.8,-0.3,0.4,-0.4,0.5,-0.8,0.4,-0.4,0.4
90232,6,0,0,0,6,1.0,-1.0,-0.1,-0.4,-0.8,-0.2,0.2,-0.2,0.9,-0.6,0.4,-0.4,0.6
262525,6,0,0,0,6,1.0,-1.0,-0.2,-0.4,-0.8,0.2,0.4,-0.4,0.6,0.2,0.2,-0.4,-0.4
173835,10,0,0,0,10,1.0,-1.0,0.4,-0.4,-1.0,0.5,0.4,-0.4,0.0,0.0,-0.2,-0.4,0.0
162886,8,0,0,0,8,1.0,-1.0,0.2,-0.4,-0.6,-0.2,0.4,-0.4,0.4,-0.2,-0.2,-0.4,-0.6
163600,8,0,0,0,8,1.0,-1.0,-0.2,-0.4,-1.0,0.6,0.1,-0.4,0.0,-1.0,0.0,-0.4,-1.0
100594,5,0,0,0,5,1.0,-1.0,-0.1,-0.4,-0.8,0.5,0.4,-0.4,0.1,-0.8,-0.4,-0.4,-0.4
99997,3,0,0,0,3,1.0,-1.0,0.1,-0.4,-0.2,0.4,0.2,-0.4,0.1,-0.4,-0.8,-0.4,-0.4
164870,5,0,0,0,5,1.0,-1.0,0.1,-0.4,-0.8,0.4,0.4,-0.4,0.1,-0.4,0.0,-0.4,-0.6
99193,7,0,0,0,7,1.0,-1.0,0.4,-0.4,-0.4,0.1,0.2,-0.4,0.8,-0.4,0.4,-0.4,-0.6
166753,4,0,0,0,4,1.0,-1.0,0.0,-0.4,-0.6,0.7,0.2,-0.4,0.5,0.0,0.2,-0.4,0.0
96900,4,0,0,0,4,1.0,-1.0,-0.1,-0.4,-0.4,-0.1,0.4,-0.4,-0.1,-0.4,-0.6,-0.4,-0.8
167272,6,0,0,0,6,1.0,-1.0,0.2,-0.4,-1.0,-0.4,0.4,-0.2,0.0,-0.6,-0.4,-0.4,-0.2
96679,8,0,0,0,8,1.0,-1.0,-0.3,-0.4,-1.0,0.3,0.4,-0.4,0.3,-0.6,-0.2,-0.4,-0.2
169192,5,0,0,0,5,1.0,-1.0,0.3,-0.4,-0.6,0.1,-0.2,-0.4,0.5,-0.6,-0.4,-0.4,-0.4
94843,5,0,0,0,5,1.0,-1.0,-0.1,-0.4,-0.8,-0.1,0.4,-0.4,0.4,-0.3,0.0,-0.4,-0.4
168016,5,0,0,0,5,1.0,-1.0,0.2,-0.4,-0.6,0.2,0.2,-0.4,-0.2,-0.8,0.6,-0.4,-0.8
93355,6,0,0,0,6,1.0,-1.0,-0.2,-0.4,-0.8,0.0,0.4,-0.4,-0.2,-0.9,0.0,-0.4,-1.0
94094,5,0,0,0,5,1.0,-1.0,-0.2,-0.4,-1.0,0.2,0.4,-0.2,0.1,-0.6,-0.6,-0.4,-0.6
170509,5,0,0,0,5,1.0,-1.0,0.0,-0.4,-0.5,-0.2,0.2,-0.4,0.6,-0.4,0.8,-0.4,-1.0
172180,1,0,0,0,1,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170845,5,0,0,0,5,1.0,-1.0,-0.2,-0.4,-0.8,0.1,0.4,-0.4,0.4,-0.7,0.2,-0.4,-1.0
171082,11,0,0,0,11,1.0,-1.0,0.0,-0.4,-1.0,-0.2,0.2,-0.2,0.2,-0.8,0.6,-0.4,-1.0
94385,5,0,0,0,5,1.0,-1.0,0.2,-0.4,-0.6,0.2,0.0,-0.4,0.1,-0.6,-0.2,-0.4,0.0
93308,5,0,0,0,5,1.0,-1.0,0.4,-0.4,-1.0,0.0,-0.4,-0.4,0.2,-1.0,-0.6,-0.4,-1.0
182086,32,0,0,1,33,0.9696969696969696,-0.9696969696969696,0.2,-0.4,-0.7,0.2,0.6,-0.4,0.3,-1.0,0.2,-0.4,-1.0
207349,25,0,0,1,26,0.9615384615384616,-0.9615384615384616,0.6,-0.4,-1.0,0.4,-0.6,-0.4,0.2,-1.0,-0.6,-0.4,-1.0
108480,21,0,0,1,22,0.9545454545454546,-0.9545454545454546,-0.2,-0.4,-1.0,-0.2,-0.4,-0.4,-0.2,-1.0,-0.6,-0.4,-1.0
58255,17,0,0,1,18,0.9444444444444444,-0.9444444444444444,0.0,-0.4,-1.0,0.6,0.4,-0.2,0.5,-1.0,-0.6,-0.4,-1.0
125779,15,0,0,1,16,0.9375,-0.9375,0.2,-0.4,-1.0,0.1,0.4,-0.4,-0.3,-0.9,-0.6,-0.4,-1.0
239688,14,0,0,1,15,0.9333333333333332,-0.9333333333333332,-0.2,-0.4,-1.0,0.6,-0.2,-0.4,0.3,-1.0,-0.6,-0.4,-1.0
17282,13,0,0,1,14,0.9285714285714286,-0.9285714285714286,-0.3,-0.4,-0.8,0.6,-0.2,-0.4,0.4,-0.9,-0.5,-0.4,-1.0
269321,25,0,0,2,27,0.925925925925926,-0.925925925925926,-0.4,-0.4,-1.0,-0.2,0.4,-0.4,0.6,-0.9,0.0,-0.4,-1.0
63595,26,1,0,0,27,0.9629629629629628,-0.925925925925926,0.4,-0.4,-0.8,0.4,0.4,-0.4,0.0,-1.0,0.0,-0.4,-0.8
104278,11,0,0,1,12,0.9166666666666666,-0.9166666666666666,0.2,-0.4,-1.0,0.2,-0.2,-0.4,-0.2,-0.7,0.2,-0.4,-1.0
277945,11,0,0,1,12,0.9166666666666666,-0.9166666666666666,-0.2,-0.4,-1.0,0.5,0.0,-0.4,0.1,-1.0,-0.2,-0.4,-1.0
273113,106,5,0,0,111,0.954954954954955,-0.90990990990991,0.4,-0.4,-0.6,-0.1,0.0,-0.4,0.2,-1.0,-0.6,-0.4,-1.0
87820,10,0,0,1,11,0.9090909090909092,-0.9090909090909092,0.0,-0.4,-1.0,0.0,0.4,-0.4,0.3,-0.8,-0.4,-0.4,0.4
170724,21,1,0,0,22,0.9545454545454546,-0.9090909090909092,0.3,-0.4,-0.4,-0.3,0.2,-0.2,-0.2,-0.6,-0.2,-0.4,-0.7
77940,10,0,0,1,11,0.9090909090909092,-0.9090909090909092,-0.1,-0.4,-0.9,0.3,0.4,-0.4,0.0,-1.0,0.2,-0.4,-1.0
148586,9,0,0,1,10,0.9,-0.9,0.0,-0.4,-0.4,-0.1,0.2,-0.4,-0.2,-0.6,0.0,-0.4,-0.9
129358,18,0,0,2,20,0.9,-0.9,0.1,-0.4,-1.0,0.2,-0.8,-0.4,0.4,-1.0,0.2,-0.4,-1.0
227884,18,1,0,0,19,0.9473684210526316,-0.8947368421052632,0.1,-0.4,-0.4,0.4,0.4,-0.4,-0.1,-0.4,-0.6,-0.4,-0.2
257198,18,1,0,0,19,0.9473684210526316,-0.8947368421052632,-0.4,-0.4,-0.8,0.1,0.2,-0.4,0.3,-1.0,0.2,-0.4,-1.0
245188,8,0,0,1,9,0.8888888888888888,-0.8888888888888888,-0.4,-0.4,-0.4,0.1,0.4,-0.2,0.2,-0.3,0.3,-0.4,0.2
207563,8,0,0,1,9,0.8888888888888888,-0.8888888888888888,-0.3,-0.4,-0.8,-0.6,0.4,-0.4,-0.1,-0.6,-0.2,-0.4,-0.4
96936,8,0,0,1,9,0.8888888888888888,-0.8888888888888888,0.5,-0.4,-0.5,0.5,0.4,-0.4,0.1,-0.9,0.6,-0.4,-1.0
196137,8,0,0,1,9,0.8888888888888888,-0.8888888888888888,0.0,-0.4,-1.0,-0.1,0.4,-0.4,-0.1,-0.3,0.4,-0.4,-1.0
268239,8,0,0,1,9,0.8888888888888888,-0.8888888888888888,-0.3,-0.4,-0.6,0.3,-0.4,-0.4,-0.2,-0.4,0.2,-0.4,-0.8
165232,8,0,0,1,9,0.8888888888888888,-0.8888888888888888,0.6,-0.4,-0.9,0.1,0.4,-0.4,0.5,-0.3,0.4,-0.4,-1.0
192158,8,0,0,1,9,0.8888888888888888,-0.8888888888888888,0.3,-0.4,-0.9,0.6,0.4,-0.2,0.0,-0.4,-0.4,-0.4,-1.0
49900,16,1,0,0,17,0.9411764705882352,-0.8823529411764706,0.2,-0.4,-0.8,-0.1,0.4,-0.4,0.1,-1.0,-0.2,-0.4,-0.8
26535,16,1,0,0,17,0.9411764705882352,-0.8823529411764706,0.1,-0.4,-0.6,0.6,0.2,-0.2,0.1,-0.8,-0.4,-0.4,-1.0
278582,16,1,0,0,17,0.9411764705882352,-0.8823529411764706,0.1,-0.4,-1.0,0.2,0.2,-0.4,0.3,-0.2,-0.2,-0.4,-1.0
227836,15,1,0,0,16,0.9375,-0.875,-0.1,-0.4,-0.8,0.2,0.4,-0.4,0.3,-0.8,-0.6,-0.4,-1.0
22107,7,0,0,1,8,0.875,-0.875,-0.2,-0.4,-0.7,0.5,0.2,-0.4,0.3,0.0,-0.2,-0.4,-0.8
38781,7,0,0,1,8,0.875,-0.875,0.1,-0.4,-0.7,0.0,0.4,-0.4,0.5,-0.4,0.4,-0.4,-0.9
252829,7,0,0,1,8,0.875,-0.875,-0.6,-0.4,-0.4,-0.1,-0.6,-0.2,0.4,-0.8,-0.2,-0.4,-0.6
44756,7,0,0,1,8,0.875,-0.875,0.0,-0.4,-0.8,0.1,0.4,-0.4,0.5,-0.7,-0.4,-0.4,-1.0
166824,15,1,0,0,16,0.9375,-0.875,0.4,-0.4,-1.0,0.6,0.4,-0.4,0.2,-1.0,-0.4,-0.4,-0.4
240235,7,0,0,1,8,0.875,-0.875,0.2,-0.4,-1.0,-0.1,0.4,-0.4,0.6,-1.0,0.0,-0.4,-1.0
31468,7,0,0,1,8,0.875,-0.875,0.8,-0.4,-0.7,0.1,0.2,-0.4,0.1,-0.7,-0.4,-0.4,-1.0
79009,15,1,0,0,16,0.9375,-0.875,0.4,-0.4,-1.0,0.4,0.2,-0.4,0.4,-1.0,-0.6,-0.4,-1.0
184890,7,0,0,1,8,0.875,-0.875,-0.4,-0.4,-0.8,0.1,0.4,-0.4,0.1,-0.2,0.0,-0.4,1.0
125736,14,1,0,0,15,0.9333333333333332,-0.8666666666666667,0.3,-0.4,-0.8,0.5,0.4,-0.4,0.0,-0.6,-0.2,-0.4,-0.2
160735,14,1,0,0,15,0.9333333333333332,-0.8666666666666667,0.0,-0.4,-0.6,-0.2,0.4,-0.4,0.3,-0.8,0.2,-0.4,-1.0
159732,14,1,0,0,15,0.9333333333333332,-0.8666666666666667,0.1,-0.4,-1.0,0.2,0.4,-0.4,0.3,-0.6,-0.2,-0.4,-0.8
151653,14,1,0,0,15,0.9333333333333332,-0.8666666666666667,-0.6,-0.4,-0.6,0.6,0.4,-0.4,0.5,-1.0,-0.4,-0.4,-1.0
163761,6,0,0,1,7,0.8571428571428571,-0.8571428571428571,-0.4,-0.4,-0.7,0.3,0.2,-0.4,0.3,-0.4,0.2,-0.4,-1.0
250989,6,0,0,1,7,0.8571428571428571,-0.8571428571428571,0.3,-0.4,-0.8,-0.1,0.4,-0.2,0.4,0.1,-0.6,-0.4,-1.0
108243,13,1,0,0,14,0.9285714285714286,-0.8571428571428571,-0.5,-0.4,-0.6,0.5,-0.4,-0.4,0.2,-0.8,-0.4,-0.4,0.0
114581,13,1,0,0,14,0.9285714285714286,-0.8571428571428571,-0.1,-0.4,-1.0,0.4,0.0,-0.4,-0.2,0.0,-0.2,-0.4,-0.4
151107,6,0,0,1,7,0.8571428571428571,-0.8571428571428571,0.1,-0.4,-0.7,0.5,0.8,-0.2,0.4,-0.2,-0.4,-0.4,-0.4
39502,6,0,0,1,7,0.8571428571428571,-0.8571428571428571,0.1,-0.4,-1.0,0.0,-0.8,-0.4,-0.3,-1.0,0.4,-0.4,-1.0
8323,6,0,0,1,7,0.8571428571428571,-0.8571428571428571,0.3,-0.4,-0.9,-0.3,0.4,-0.2,0.0,-0.9,-0.7,-0.4,-1.0
77499,6,0,0,1,7,0.8571428571428571,-0.8571428571428571,-0.1,-0.4,-0.7,0.1,0.0,-0.4,0.1,0.0,-0.6,-0.4,-1.0
8936,13,1,0,0,14,0.9285714285714286,-0.8571428571428571,0.0,-0.4,-0.8,0.0,0.2,-0.4,0.4,0.0,-0.4,-0.4,0.4
152468,6,0,0,1,7,0.8571428571428571,-0.8571428571428571,0.0,-0.4,-0.4,0.3,-0.4,-0.4,-0.2,-0.6,0.0,-0.4,-0.2
23933,12,1,0,0,13,0.9230769230769232,-0.8461538461538461,-0.3,-0.4,-1.0,0.6,0.4,-0.2,0.5,-0.8,-0.6,-0.4,-1.0
213641,11,0,0,2,13,0.8461538461538461,-0.8461538461538461,0.0,-0.4,-0.6,0.3,0.2,-0.4,0.5,-0.2,-0.4,-0.4,-0.4
166830,12,1,0,0,13,0.9230769230769232,-0.8461538461538461,0.7,-0.4,-0.8,0.7,0.4,-0.4,0.6,-1.0,0.2,-0.4,-1.0
45107,12,1,0,0,13,0.9230769230769232,-0.8461538461538461,0.2,-0.4,-0.6,0.2,0.2,-0.4,0.5,-0.8,0.6,-0.4,-0.8
126395,12,1,0,0,13,0.9230769230769232,-0.8461538461538461,0.0,-0.4,-1.0,0.1,0.2,-0.4,-0.3,-1.0,-0.6,-0.4,-1.0
227397,24,2,0,0,26,0.9230769230769232,-0.8461538461538461,-0.2,-0.4,-0.4,-0.1,0.0,-0.4,0.5,-1.0,0.4,-0.4,-0.2
29915,5,0,0,1,6,0.8333333333333334,-0.8333333333333334,0.3,-0.4,-0.3,-0.1,0.4,-0.4,0.3,-0.1,0.4,-0.4,-0.6
139141,15,0,0,3,18,0.8333333333333334,-0.8333333333333334,0.1,-0.4,-1.0,-0.1,0.2,-0.4,0.2,-0.8,-0.2,-0.4,-0.9
161391,5,0,0,1,6,0.8333333333333334,-0.8333333333333334,-0.1,-0.4,-0.4,-0.2,0.4,-0.4,0.5,0.2,0.0,-0.4,-0.6
273167,5,0,0,1,6,0.8333333333333334,-0.8333333333333334,0.2,-0.4,-1.0,0.0,0.2,-0.2,-0.1,-0.8,-0.4,-0.4,-1.0
159860,5,0,0,1,6,0.8333333333333334,-0.8333333333333334,0.4,-0.4,-0.9,0.2,-0.2,-0.4,0.1,-0.5,0.0,-0.4,-0.4
22167,5,0,0,1,6,0.8333333333333334,-0.8333333333333334,-0.4,-0.4,-0.6,0.2,0.6,-0.4,0.4,-0.7,0.6,-0.4,-1.0
191875,5,0,0,1,6,0.8333333333333334,-0.8333333333333334,-0.3,-0.4,-0.4,0.1,0.4,-0.4,0.4,0.0,-0.4,-0.4,-0.2
137742,22,2,0,0,24,0.9166666666666666,-0.8333333333333334,-0.5,-0.4,-1.0,0.2,-0.6,-0.4,0.0,-0.8,-0.6,-0.4,-1.0
252806,11,1,0,0,12,0.9166666666666666,-0.8333333333333334,-0.1,-0.4,-0.8,0.2,0.6,-0.2,0.4,-0.8,0.0,-0.4,-0.2
84427,5,0,0,1,6,0.8333333333333334,-0.8333333333333334,-0.7,-0.4,-0.6,0.3,0.4,-0.4,0.1,-0.4,0.0,-0.4,-0.4
220911,5,0,0,1,6,0.8333333333333334,-0.8333333333333334,0.3,-0.4,-1.0,0.0,0.4,-0.4,0.4,-0.3,0.6,-0.4,-0.4
240663,5,0,0,1,6,0.8333333333333334,-0.8333333333333334,-0.1,-0.4,-0.8,-0.2,0.4,-0.4,0.4,0.0,-0.6,-0.4,-0.6
194287,11,1,0,0,12,0.9166666666666666,-0.8333333333333334,-0.4,-0.4,-1.0,0.9,-0.4,-0.4,0.4,-1.0,-0.6,-0.4,-1.0
149204,5,0,0,1,6,0.8333333333333334,-0.8333333333333334,0.4,-0.4,-1.0,0.0,0.2,-0.4,0.1,-0.8,0.2,-0.4,-1.0
12515,10,0,0,2,12,0.8333333333333334,-0.8333333333333334,0.2,-0.4,-0.8,0.3,0.2,-0.4,0.1,-0.9,0.0,-0.4,-1.0
170575,5,0,0,1,6,0.8333333333333334,-0.8333333333333334,-0.8,-0.4,-0.6,-0.2,0.4,-0.4,0.0,0.1,-0.8,-0.4,-0.2
78778,10,0,0,2,12,0.8333333333333334,-0.8333333333333334,0.0,-0.4,-0.6,0.3,0.6,-0.4,0.2,-0.2,-0.4,-0.4,-0.8
271144,15,1,0,1,17,0.8823529411764706,-0.8235294117647058,0.2,-0.4,-0.8,-0.2,0.4,-0.4,0.6,0.2,-0.4,-0.4,-0.2
79266,28,0,0,6,34,0.8235294117647058,-0.8235294117647058,0.4,-0.4,-1.0,0.5,0.4,-0.2,0.2,-0.7,-0.2,-0.4,-1.0
243720,10,1,0,0,11,0.9090909090909092,-0.8181818181818182,-0.4,-0.4,-1.0,0.3,0.0,-0.2,-0.3,-1.0,-0.6,-0.4,-1.0
49154,10,1,0,0,11,0.9090909090909092,-0.8181818181818182,-0.3,-0.4,-0.8,0.1,-0.4,-0.4,0.1,-0.6,0.2,-0.4,-0.8
137222,10,1,0,0,11,0.9090909090909092,-0.8181818181818182,-0.2,-0.4,-0.6,0.3,0.4,-0.4,0.3,-0.4,0.2,-0.4,0.6
125538,10,1,0,0,11,0.9090909090909092,-0.8181818181818182,0.2,-0.4,-0.8,0.3,0.4,-0.4,0.3,-0.4,0.5,-0.4,-0.4
193470,9,0,0,2,11,0.8181818181818182,-0.8181818181818182,-0.2,-0.4,-0.7,0.2,0.0,-0.4,0.6,-0.4,-0.2,-0.4,-1.0
177090,24,2,0,1,27,0.8888888888888888,-0.8148148148148148,0.4,-0.4,-1.0,0.3,0.4,-0.4,0.4,-0.8,-0.6,-0.4,-1.0
227520,94,7,0,6,107,0.8785046728971962,-0.8130841121495327,-0.3,-0.4,-1.0,0.4,-0.6,-0.2,0.7,-1.0,-0.6,-0.4,-1.0
181796,13,0,0,3,16,0.8125,-0.8125,0.4,-0.4,-1.0,-0.2,-0.4,-0.4,-0.1,-0.8,-0.6,-0.4,-1.0
59189,14,1,0,1,16,0.875,-0.8125,0.2,-0.4,-0.6,0.0,0.4,-0.4,0.0,0.2,-0.2,-0.4,-1.0
112761,13,0,0,3,16,0.8125,-0.8125,-0.1,-0.4,-1.0,0.0,0.4,-0.4,-0.2,-0.9,-0.4,-0.4,-1.0
37208,33,3,0,1,37,0.8918918918918919,-0.8108108108108109,-0.4,-0.4,-1.0,0.2,0.0,-0.4,0.7,-0.8,0.2,-0.4,-1.0
204455,4,0,0,1,5,0.8,-0.8,-0.3,-0.4,-1.0,0.0,0.2,-0.4,0.1,0.1,-0.4,-0.4,0.8
112979,4,0,0,1,5,0.8,-0.8,-0.4,-0.4,-0.6,0.3,0.2,-0.2,-0.1,0.0,-0.4,-0.4,-0.6
233903,13,1,0,1,15,0.8666666666666667,-0.8,-0.2,-0.4,-1.0,-0.2,-0.2,-0.4,0.3,-0.7,0.6,-0.4,-1.0
209985,4,0,0,1,5,0.8,-0.8,0.5,-0.4,-0.5,0.5,0.2,-0.4,0.6,0.1,-0.8,-0.4,-0.4
242361,9,1,0,0,10,0.9,-0.8,0.6,-0.4,-0.4,0.2,0.2,-0.4,0.1,-0.4,-0.2,-0.4,-0.6
217513,4,0,0,1,5,0.8,-0.8,0.4,-0.4,-0.4,0.2,0.4,-0.4,-0.2,-0.3,0.6,-0.4,-0.6
39087,4,0,0,1,5,0.8,-0.8,0.2,-0.4,-0.3,0.3,0.2,-0.2,0.0,-0.3,0.2,-0.4,0.6
191093,4,0,0,1,5,0.8,-0.8,-0.6,-0.4,-0.3,0.2,0.4,-0.2,-0.3,-0.3,0.0,-0.4,-0.4
174062,4,0,0,1,5,0.8,-0.8,0.3,-0.4,-1.0,-0.1,0.2,-0.4,-0.1,-0.3,0.2,-0.4,-0.6
148966,4,0,0,1,5,0.8,-0.8,-0.1,-0.4,-0.8,0.2,0.0,-0.4,0.0,0.3,-0.2,-0.4,-1.0
182088,9,1,0,0,10,0.9,-0.8,0.1,-0.4,-0.6,0.1,0.6,-0.2,0.3,-1.0,0.2,-0.4,-0.8
115929,8,0,0,2,10,0.8,-0.8,0.3,-0.4,-0.7,0.5,0.6,-0.4,0.5,-0.9,0.2,-0.4,-1.0
152770,9,1,0,0,10,0.9,-0.8,0.2,-0.4,-0.4,0.3,0.4,-0.4,1.0,-0.2,-0.4,-0.4,-0.8
130258,4,0,0,1,5,0.8,-0.8,0.3,-0.4,-0.3,0.6,0.2,-0.4,0.0,0.3,0.0,-0.4,-0.8
5665,4,0,0,1,5,0.8,-0.8,0.4,-0.4,-1.0,0.1,0.4,-0.4,-0.2,-0.8,0.0,-0.4,-1.0
186032,4,0,0,1,5,0.8,-0.8,0.0,-0.4,-0.6,0.5,0.2,-0.4,0.0,-0.2,0.2,-0.4,-0.4
25711,4,0,0,1,5,0.8,-0.8,-0.2,-0.4,-0.6,-0.3,0.4,-0.4,0.0,-0.3,0.0,-0.4,-0.4
166492,9,1,0,0,10,0.9,-0.8,-0.1,-0.4,-1.0,-0.1,0.0,-0.4,0.5,-1.0,-0.6,-0.4,-0.4
68465,4,0,0,1,5,0.8,-0.8,0.2,-0.4,-0.7,0.4,0.2,-0.4,0.4,-0.3,0.2,-0.4,-0.7
30806,9,1,0,0,10,0.9,-0.8,0.3,-0.4,-1.0,0.6,-0.4,-0.4,0.5,-0.4,0.0,-0.4,-0.4
28700,4,0,0,1,5,0.8,-0.8,0.1,-0.4,-0.9,0.2,0.4,-0.4,0.7,-0.8,0.4,-0.4,-0.8
113661,9,1,0,0,10,0.9,-0.8,-0.4,-0.4,-0.8,0.0,0.2,-0.4,0.4,0.2,-0.2,-0.4,-0.2
