,num_USA,num_rest,num_total,ratio_USA,new_ratio_USA_Random,new_ratio_USA_MostPop,new_ratio_USA_UserKNN,new_ratio_USA_MF,new_ratio_USA_PMF,new_ratio_USA_BPR,new_ratio_USA_NMF,new_ratio_USA_WMF,new_ratio_USA_PF,new_ratio_USA_NeuMF,new_ratio_USA_VAECF
172216,1,8,9,0.1111111111111111,0.7,0.8,0.2,0.7,0.5,0.7,0.4,0.0,0.3,0.7,0.4
93130,1,8,9,0.1111111111111111,0.6,0.8,0.1,0.8,0.9,0.8,0.7,0.0,0.8,0.7,0.9
81249,1,8,9,0.1111111111111111,0.5,0.8,0.3,0.6,0.4,0.8,0.4,0.2,0.5,0.7,0.6
131099,1,8,9,0.1111111111111111,0.6,0.8,0.0,0.6,0.7,0.8,0.3,0.0,0.5,0.7,0.0
105476,1,7,8,0.125,0.0,0.8,0.0,0.5,0.8,0.8,0.7,0.0,0.6,0.7,0.3
208410,1,7,8,0.125,0.6,0.8,0.1,0.5,0.4,0.7,0.6,0.2,0.0,0.7,0.1
261578,1,7,8,0.125,0.7,0.8,0.0,0.3,0.8,0.7,0.5,0.1,0.7,0.7,0.2
185771,1,7,8,0.125,0.9,0.8,0.4,0.8,0.5,0.8,0.7,0.4,0.7,0.7,0.9
199178,1,7,8,0.125,0.4,0.8,0.4,0.6,0.6,0.7,0.9,0.3,0.9,0.7,0.6
129393,1,7,8,0.125,0.6,0.8,0.4,0.8,0.4,0.7,0.6,0.1,0.6,0.7,0.3
31681,1,7,8,0.125,0.5,0.8,0.1,0.6,0.4,0.7,0.5,0.2,0.8,0.7,0.1
40640,1,7,8,0.125,0.7,0.8,0.3,0.5,0.6,0.7,0.3,0.0,0.1,0.7,0.2
150663,2,13,15,0.1333333333333333,0.7,0.8,0.1,0.6,0.5,0.7,0.6,0.1,0.7,0.7,0.4
127131,2,13,15,0.1333333333333333,0.8,0.8,0.1,0.5,0.5,0.7,0.6,0.0,0.8,0.7,0.1
78901,1,6,7,0.1428571428571428,0.6,0.8,0.2,0.5,0.7,0.7,0.4,0.2,0.8,0.7,0.3
114581,2,12,14,0.1428571428571428,0.4,0.8,0.0,0.5,0.7,0.8,0.6,0.6,0.3,0.7,0.9
200585,1,6,7,0.1428571428571428,0.8,0.8,0.2,0.5,0.4,0.8,0.5,0.3,0.0,0.7,0.3
22464,1,6,7,0.1428571428571428,0.7,0.8,0.5,0.5,0.1,0.8,0.8,0.3,0.8,0.7,0.7
220867,1,6,7,0.1428571428571428,0.4,0.8,0.6,0.5,0.9,0.7,0.6,0.5,0.8,0.7,0.2
22773,1,6,7,0.1428571428571428,0.5,0.8,0.1,0.5,0.7,0.8,0.7,0.3,0.5,0.7,0.8
28150,1,6,7,0.1428571428571428,0.6,0.8,0.2,0.5,0.2,0.7,0.5,0.3,0.6,0.7,0.5
147803,1,6,7,0.1428571428571428,0.8,0.8,0.6,0.5,0.6,0.7,0.6,0.5,0.4,0.7,0.2
213638,1,6,7,0.1428571428571428,0.6,0.8,0.1,0.5,0.3,0.7,0.4,0.4,0.9,0.7,0.9
243058,3,17,20,0.15,0.7,0.8,0.0,0.7,0.6,0.8,0.7,0.0,0.3,0.7,0.6
240333,2,11,13,0.1538461538461538,0.6,0.8,0.3,0.7,0.4,0.7,0.5,0.6,0.1,0.7,0.5
