,num_female,num_male,num_other,num_unknown,num_total,ratio_female,male_female_difference,new_male_female_difference_Random,new_male_female_difference_MostPop,new_male_female_difference_UserKNN,new_male_female_difference_MF,new_male_female_difference_PMF,new_male_female_difference_BPR,new_male_female_difference_NMF,new_male_female_difference_WMF,new_male_female_difference_PF,new_male_female_difference_NeuMF,new_male_female_difference_VAECF
174830,15,2,0,0,17,0.8823529411764706,-0.7647058823529411,0.07,0.09,-0.38,0.09,0.19,0.07,0.34,-0.11,-0.12,0.08,0.01
247752,31,3,0,3,37,0.8378378378378378,-0.7567567567567568,0.11,0.09,-0.25,0.22,0.14,0.09,0.08,-0.14,-0.09,0.08,-0.41
8936,14,2,0,0,16,0.875,-0.75,0.26,0.09,-0.01,0.28,0.17,0.09,0.26,0.18,-0.04,0.08,-0.08
274380,7,1,0,0,8,0.875,-0.75,0.04,0.09,-0.08,0.17,0.09,0.07,0.3,0.03,0.03,0.08,0.23
131437,7,1,0,0,8,0.875,-0.75,-0.02,0.09,-0.36,0.34,0.35,0.07,0.29,-0.22,-0.05,0.08,0.18
231081,7,1,0,0,8,0.875,-0.75,-0.09,0.09,0.19,0.18,0.12,0.07,0.23,0.1,0.05,0.08,0.43
87108,7,1,0,0,8,0.875,-0.75,-0.03,0.09,0.0,0.14,0.41,0.07,0.17,0.14,0.45,0.08,-0.2
275318,7,1,0,0,8,0.875,-0.75,-0.01,0.09,-0.1,0.14,0.12,0.07,0.31,0.01,0.23,0.08,-0.91
102668,7,1,0,0,8,0.875,-0.75,-0.11,0.09,-0.28,0.23,0.07,0.07,0.29,-0.32,-0.02,0.08,-0.28
226702,7,1,0,0,8,0.875,-0.75,0.02,0.09,-0.16,0.23,0.01,0.07,0.19,-0.33,0.22,0.08,0.1
45383,7,1,0,0,8,0.875,-0.75,-0.02,0.09,-0.23,0.29,-0.05,0.07,0.15,-0.3,0.44,0.08,-0.39
59189,13,1,0,2,16,0.8125,-0.75,0.16,0.09,-0.51,0.16,0.09,0.07,0.17,-0.48,-0.31,0.08,-0.93
225542,7,1,0,0,8,0.875,-0.75,0.06,0.09,-0.36,0.17,0.27,0.07,0.16,-0.49,-0.49,0.08,-0.11
172215,7,1,0,0,8,0.875,-0.75,0.05,0.09,-0.21,0.27,-0.03,0.09,0.22,-0.2,0.11,0.08,-0.26
48213,7,1,0,0,8,0.875,-0.75,0.06,0.09,-0.14,0.19,0.21,0.07,0.12,0.0,-0.13,0.08,-0.06
214436,6,0,0,2,8,0.75,-0.75,-0.08,0.09,-0.66,0.17,0.14,0.07,0.29,-0.83,-0.13,0.08,-0.98
134684,7,1,0,0,8,0.875,-0.75,0.14,0.09,-0.05,0.24,0.25,0.07,0.22,0.01,-0.02,0.08,0.13
242106,34,4,0,2,40,0.85,-0.75,0.01,0.09,-0.21,0.21,0.08,0.07,0.12,-0.07,-0.16,0.08,0.24
216781,10,1,0,1,12,0.8333333333333334,-0.75,-0.12,0.09,-0.27,0.19,-0.18,0.07,0.24,-0.19,0.05,0.08,-0.34
252292,7,1,0,0,8,0.875,-0.75,0.03,0.09,-0.62,0.3,0.16,0.07,0.09,-0.77,0.08,0.08,-0.94
167562,7,1,0,0,8,0.875,-0.75,0.26,0.09,-0.22,0.17,0.0,0.07,0.2,-0.13,0.17,0.08,-0.28
263107,10,1,0,1,12,0.8333333333333334,-0.75,-0.08,0.09,-0.35,0.17,0.07,0.07,0.22,0.25,-0.24,0.08,0.54
231357,7,1,0,0,8,0.875,-0.75,-0.04,0.09,-0.06,0.15,0.25,0.07,0.26,-0.07,-0.2,0.08,0.39
125514,7,1,0,0,8,0.875,-0.75,0.11,0.09,-0.08,0.17,-0.06,0.07,0.21,0.11,0.05,0.08,0.15
63389,7,1,0,0,8,0.875,-0.75,0.21,0.09,-0.16,0.33,0.38,0.07,0.06,-0.18,0.05,0.08,-0.14
70628,7,1,0,0,8,0.875,-0.75,0.03,0.09,-0.18,0.25,0.13,0.07,0.23,-0.23,-0.2,0.08,-0.34
121083,7,1,0,0,8,0.875,-0.75,0.07,0.09,-0.25,0.21,-0.01,0.07,0.3,-0.39,-0.35,0.08,-0.45
187990,7,1,0,0,8,0.875,-0.75,-0.14,0.09,-0.28,0.3,-0.08,0.07,0.23,-0.02,-0.36,0.08,0.01
86548,6,0,0,2,8,0.75,-0.75,-0.04,0.09,-0.14,0.32,0.1,0.07,0.16,-0.15,0.24,0.08,0.24
201036,10,1,0,1,12,0.8333333333333334,-0.75,-0.1,0.09,-0.26,0.14,0.04,0.07,0.21,-0.26,0.02,0.08,-0.55
184890,6,0,0,2,8,0.75,-0.75,-0.04,0.09,-0.45,0.26,-0.01,0.07,0.15,-0.31,-0.04,0.08,-0.17
72099,7,1,0,0,8,0.875,-0.75,0.08,0.09,-0.09,0.18,0.0,0.09,0.16,-0.18,-0.04,0.08,-0.05
37493,7,1,0,0,8,0.875,-0.75,0.02,0.09,-0.25,0.16,0.48,0.07,0.17,0.08,0.37,0.08,-0.36
204571,7,1,0,0,8,0.875,-0.75,0.01,0.09,-0.24,0.26,0.0,0.07,0.16,0.13,-0.18,0.08,0.27
17402,7,1,0,0,8,0.875,-0.75,0.02,0.09,-0.18,0.14,0.12,0.07,0.09,-0.24,0.22,0.08,-0.1
278390,10,1,0,1,12,0.8333333333333334,-0.75,-0.08,0.09,-0.01,0.25,-0.08,0.07,0.13,-0.18,0.06,0.08,0.08
182117,7,1,0,0,8,0.875,-0.75,0.05,0.09,-0.29,0.36,0.32,0.07,0.24,-0.35,0.06,0.08,-0.19
180348,26,2,0,4,32,0.8125,-0.75,0.02,0.09,-0.04,0.14,0.06,0.07,-0.01,-0.22,-0.19,0.08,-0.94
65913,7,1,0,0,8,0.875,-0.75,0.07,0.09,-0.3,0.2,0.08,0.07,0.18,-0.38,0.28,0.08,-0.7
22912,7,1,0,0,8,0.875,-0.75,0.0,0.09,-0.07,0.25,0.15,0.07,0.12,0.05,0.18,0.08,0.11
26516,7,1,0,0,8,0.875,-0.75,-0.17,0.09,-0.51,0.27,0.24,0.07,0.24,-0.67,-0.34,0.08,-0.79
172061,26,3,0,2,31,0.8387096774193549,-0.7419354838709677,-0.18,0.09,-0.33,0.35,0.26,0.07,0.18,-0.12,-0.07,0.08,-0.61
133296,50,7,0,1,58,0.8620689655172413,-0.7413793103448276,-0.15,0.09,-0.4,0.2,0.18,0.07,0.04,-0.56,-0.5,0.08,-0.74
153718,50,7,0,1,58,0.8620689655172413,-0.7413793103448276,-0.01,0.09,-0.63,0.16,0.27,0.07,0.26,-0.5,-0.24,0.08,-0.93
139913,47,6,0,3,56,0.8392857142857143,-0.7321428571428571,0.05,0.09,-0.39,0.11,0.05,0.09,0.27,-0.34,0.0,0.08,0.03
133416,22,3,0,1,26,0.8461538461538461,-0.7307692307692307,-0.08,0.09,-0.15,0.1,0.33,0.07,0.25,0.04,0.31,0.08,-0.25
26544,31,4,0,2,37,0.8378378378378378,-0.7297297297297297,-0.1,0.09,-0.34,0.32,0.31,0.07,0.19,-0.15,-0.17,0.08,-0.19
59267,9,1,0,1,11,0.8181818181818182,-0.7272727272727273,0.08,0.09,-0.16,0.32,0.04,0.07,0.22,-0.08,0.2,0.08,-0.3
192462,9,1,0,1,11,0.8181818181818182,-0.7272727272727273,0.2,0.09,-0.33,0.09,0.0,0.07,0.23,-0.54,0.4,0.08,-0.94
176667,8,0,0,3,11,0.7272727272727273,-0.7272727272727273,-0.06,0.09,-0.7,0.03,0.19,0.07,0.2,-0.28,0.03,0.08,-0.91
236164,8,0,0,3,11,0.7272727272727273,-0.7272727272727273,-0.02,0.09,-0.61,0.26,0.4,0.07,0.24,-0.59,0.15,0.08,-0.82
204804,9,1,0,1,11,0.8181818181818182,-0.7272727272727273,0.18,0.09,-0.38,0.29,0.11,0.07,0.12,-0.01,0.37,0.08,-0.77
242361,9,1,0,1,11,0.8181818181818182,-0.7272727272727273,-0.02,0.09,-0.21,0.22,-0.02,0.07,0.23,-0.22,0.2,0.08,-0.33
109955,26,3,0,3,32,0.8125,-0.71875,0.27,0.09,-0.34,0.25,-0.01,0.09,0.23,-0.39,-0.12,0.08,-0.29
36839,6,1,0,0,7,0.8571428571428571,-0.7142857142857143,0.12,0.09,-0.42,0.22,0.24,0.07,0.42,-0.3,-0.04,0.08,-0.09
243142,6,1,0,0,7,0.8571428571428571,-0.7142857142857143,0.2,0.09,-0.06,0.27,0.12,0.07,0.19,-0.17,0.32,0.08,-0.26
23871,12,2,0,0,14,0.8571428571428571,-0.7142857142857143,-0.04,0.09,-0.27,0.22,0.06,0.09,0.34,-0.4,-0.06,0.08,-0.85
238008,6,1,0,0,7,0.8571428571428571,-0.7142857142857143,-0.02,0.09,-0.42,0.25,-0.03,0.07,0.21,-0.58,-0.1,0.08,-0.93
150587,6,1,0,0,7,0.8571428571428571,-0.7142857142857143,0.0,0.09,-0.14,0.26,0.06,0.07,0.15,-0.19,0.2,0.08,-0.24
120807,6,1,0,0,7,0.8571428571428571,-0.7142857142857143,0.13,0.09,0.13,0.28,0.03,0.07,0.02,0.34,-0.15,0.08,-0.02
163761,5,0,0,2,7,0.7142857142857143,-0.7142857142857143,0.02,0.09,-0.41,0.3,0.03,0.07,0.16,-0.2,0.3,0.08,-0.9
101422,6,1,0,0,7,0.8571428571428571,-0.7142857142857143,-0.03,0.09,-0.42,0.24,-0.02,0.07,0.18,-0.15,-0.28,0.08,-0.25
241861,6,1,0,0,7,0.8571428571428571,-0.7142857142857143,0.02,0.09,-0.25,0.14,0.08,0.07,0.06,-0.35,-0.09,0.08,-0.65
12194,6,1,0,0,7,0.8571428571428571,-0.7142857142857143,-0.25,0.09,-0.16,0.29,0.27,0.07,0.18,0.13,0.02,0.08,0.62
274881,6,1,0,0,7,0.8571428571428571,-0.7142857142857143,-0.02,0.09,-0.04,0.22,-0.03,0.07,0.26,-0.13,0.26,0.08,0.12
160803,5,0,0,2,7,0.7142857142857143,-0.7142857142857143,-0.04,0.09,-0.21,0.25,0.14,0.07,0.13,0.13,-0.01,0.08,-0.29
136313,6,1,0,0,7,0.8571428571428571,-0.7142857142857143,0.19,0.09,-0.15,0.13,0.18,0.07,0.1,0.16,-0.1,0.08,0.24
33614,6,1,0,0,7,0.8571428571428571,-0.7142857142857143,-0.03,0.09,-0.11,0.18,0.08,0.07,0.28,-0.21,0.32,0.08,0.22
134029,6,1,0,0,7,0.8571428571428571,-0.7142857142857143,0.12,0.09,-0.6,0.24,0.15,0.07,0.25,-0.55,-0.12,0.08,-0.87
22773,6,1,0,0,7,0.8571428571428571,-0.7142857142857143,-0.21,0.09,-0.24,0.26,-0.1,0.07,0.12,-0.19,0.11,0.08,-0.2
55441,6,1,0,0,7,0.8571428571428571,-0.7142857142857143,-0.06,0.09,-0.08,0.17,-0.06,0.07,0.18,-0.24,-0.14,0.08,-0.3
238246,12,2,0,0,14,0.8571428571428571,-0.7142857142857143,0.2,0.09,-0.35,0.12,0.22,0.09,0.26,-0.19,-0.42,0.08,-0.02
60029,6,1,0,0,7,0.8571428571428571,-0.7142857142857143,-0.04,0.09,-0.27,0.29,0.22,0.07,0.25,-0.09,0.07,0.08,-0.09
254859,6,1,0,0,7,0.8571428571428571,-0.7142857142857143,-0.08,0.09,0.2,0.18,-0.03,0.07,0.24,0.15,0.18,0.08,0.49
277378,6,1,0,0,7,0.8571428571428571,-0.7142857142857143,0.04,0.09,-0.11,0.25,0.29,0.07,0.1,-0.21,0.26,0.08,-0.12
89307,6,1,0,0,7,0.8571428571428571,-0.7142857142857143,0.02,0.09,-0.36,0.3,0.26,0.09,0.28,-0.4,-0.28,0.08,-0.89
206249,18,3,0,0,21,0.8571428571428571,-0.7142857142857143,-0.11,0.09,-0.4,0.23,0.39,0.07,0.19,-0.18,0.18,0.08,-0.15
181896,6,1,0,0,7,0.8571428571428571,-0.7142857142857143,-0.07,0.09,-0.19,0.23,-0.14,0.07,0.13,-0.38,0.02,0.08,-0.06
90322,6,1,0,0,7,0.8571428571428571,-0.7142857142857143,-0.08,0.09,-0.24,0.21,0.26,0.07,0.18,-0.27,0.0,0.08,0.09
66100,6,1,0,0,7,0.8571428571428571,-0.7142857142857143,0.28,0.09,-0.32,0.24,0.03,0.07,0.19,-0.36,-0.1,0.08,-0.42
213191,6,1,0,0,7,0.8571428571428571,-0.7142857142857143,-0.2,0.09,-0.12,0.21,-0.04,0.07,0.26,-0.2,0.0,0.08,0.42
57255,6,1,0,0,7,0.8571428571428571,-0.7142857142857143,0.06,0.09,0.02,0.27,-0.09,0.07,0.18,-0.37,0.28,0.08,-0.73
14049,6,1,0,0,7,0.8571428571428571,-0.7142857142857143,-0.01,0.09,-0.2,0.21,0.2,0.09,0.04,-0.29,0.22,0.08,-0.05
214138,24,4,0,0,28,0.8571428571428571,-0.7142857142857143,0.0,0.09,-0.22,0.17,0.12,0.07,0.15,-0.1,-0.18,0.08,-0.77
171986,6,1,0,0,7,0.8571428571428571,-0.7142857142857143,-0.04,0.09,-0.03,0.19,0.25,0.07,0.29,-0.04,0.0,0.08,0.11
171359,6,1,0,0,7,0.8571428571428571,-0.7142857142857143,-0.18,0.09,-0.43,0.3,0.18,0.07,0.1,-0.77,-0.29,0.08,-0.61
264627,6,1,0,0,7,0.8571428571428571,-0.7142857142857143,0.0,0.09,-0.22,0.2,0.17,0.07,0.15,-0.19,0.08,0.08,-0.2
68768,5,0,0,2,7,0.7142857142857143,-0.7142857142857143,-0.05,0.09,-0.15,0.2,0.18,0.07,0.22,-0.27,0.46,0.08,-0.95
258690,6,1,0,0,7,0.8571428571428571,-0.7142857142857143,-0.07,0.09,-0.47,0.3,0.15,0.09,0.28,-0.51,-0.09,0.08,-0.94
245660,6,1,0,0,7,0.8571428571428571,-0.7142857142857143,-0.01,0.09,-0.33,0.15,0.05,0.07,0.26,-0.19,-0.19,0.08,-0.08
120735,6,1,0,0,7,0.8571428571428571,-0.7142857142857143,0.03,0.09,-0.21,0.25,-0.01,0.07,0.21,-0.06,-0.12,0.08,0.17
170869,6,1,0,0,7,0.8571428571428571,-0.7142857142857143,0.0,0.09,-0.1,0.24,0.06,0.07,0.13,-0.24,-0.15,0.08,-0.41
119517,11,1,0,2,14,0.7857142857142857,-0.7142857142857143,0.05,0.09,-0.53,0.18,0.05,0.07,0.17,-0.38,-0.17,0.08,-0.29
278188,12,2,0,0,14,0.8571428571428571,-0.7142857142857143,0.06,0.09,-0.23,0.13,0.1,0.07,0.02,0.08,0.11,0.08,-0.29
138954,6,1,0,0,7,0.8571428571428571,-0.7142857142857143,0.04,0.09,-0.17,0.14,0.05,0.07,0.21,-0.16,-0.13,0.08,-0.37
27352,6,1,0,0,7,0.8571428571428571,-0.7142857142857143,-0.04,0.09,-0.16,0.23,0.13,0.07,0.15,-0.06,0.1,0.08,-0.02
93732,6,1,0,0,7,0.8571428571428571,-0.7142857142857143,0.04,0.09,-0.27,0.31,0.11,0.07,0.26,-0.39,-0.04,0.08,-0.43
30657,6,1,0,0,7,0.8571428571428571,-0.7142857142857143,-0.08,0.09,0.2,0.31,-0.05,0.07,0.33,0.45,-0.12,0.08,0.28
269738,13,1,0,3,17,0.7647058823529411,-0.7058823529411765,0.14,0.09,-0.63,0.12,0.05,0.07,0.3,-0.63,-0.29,0.08,-0.92
247241,22,3,0,2,27,0.8148148148148148,-0.7037037037037037,-0.13,0.09,-0.61,0.15,0.19,0.07,0.26,-0.12,-0.26,0.08,-0.91
264947,17,3,0,0,20,0.85,-0.7,0.15,0.09,-0.32,0.02,0.1,0.07,0.09,-0.22,-0.32,0.08,-0.39
27462,8,1,0,1,10,0.8,-0.7,0.04,0.09,-0.33,0.22,0.06,0.09,0.3,-0.57,-0.42,0.08,-0.83
137588,17,3,0,0,20,0.85,-0.7,0.04,0.09,-0.23,0.08,0.15,0.07,0.31,-0.24,-0.21,0.08,-0.11
193798,8,1,0,1,10,0.8,-0.7,-0.04,0.09,-0.09,0.22,0.11,0.07,0.19,-0.14,0.65,0.08,-0.26
208897,16,2,0,2,20,0.8,-0.7,0.01,0.09,-0.25,0.23,0.05,0.07,0.26,-0.34,-0.1,0.08,-0.83
176902,8,1,0,1,10,0.8,-0.7,0.0,0.09,-0.09,0.26,0.07,0.07,0.08,-0.11,0.18,0.08,-0.42
165345,17,3,0,0,20,0.85,-0.7,-0.05,0.09,-0.22,0.02,0.15,0.07,0.25,-0.15,-0.02,0.08,-0.28
161662,7,0,0,3,10,0.7,-0.7,0.1,0.09,-0.54,0.26,0.23,0.07,0.17,-0.42,-0.25,0.08,-0.47
226926,8,1,0,1,10,0.8,-0.7,0.0,0.09,-0.12,0.26,0.1,0.07,0.27,-0.02,0.05,0.08,-0.31
143837,17,3,0,0,20,0.85,-0.7,-0.07,0.09,-0.25,0.16,0.15,0.09,0.28,-0.11,-0.1,0.08,0.07
263326,8,1,0,1,10,0.8,-0.7,0.02,0.09,-0.15,0.25,0.05,0.07,0.13,-0.12,0.11,0.08,-0.22
11724,19,3,0,1,23,0.8260869565217391,-0.6956521739130435,-0.02,0.09,-0.2,0.25,0.32,0.07,0.2,0.03,-0.02,0.08,0.12
30735,58,10,0,1,69,0.8405797101449275,-0.6956521739130435,0.02,0.09,-0.37,0.27,0.19,0.07,0.22,-0.23,-0.04,0.08,0.43
220597,32,5,0,2,39,0.8205128205128205,-0.6923076923076923,-0.07,0.09,-0.65,0.15,0.07,0.07,0.25,-0.32,-0.36,0.08,-0.93
132083,11,2,0,0,13,0.8461538461538461,-0.6923076923076923,0.2,0.09,-0.15,0.08,-0.06,0.07,0.17,-0.15,0.02,0.08,-0.36
135376,21,3,0,2,26,0.8076923076923077,-0.6923076923076923,-0.12,0.09,-0.76,0.22,0.23,0.07,0.2,-0.66,-0.18,0.08,-0.93
231264,11,2,0,0,13,0.8461538461538461,-0.6923076923076923,0.1,0.09,-0.28,0.32,-0.12,0.07,0.1,-0.45,0.04,0.08,-0.96
193778,34,3,0,8,45,0.7555555555555555,-0.6888888888888889,0.04,0.09,-0.37,0.07,-0.01,0.07,0.26,-0.26,0.1,0.08,-0.34
9747,13,2,0,1,16,0.8125,-0.6875,-0.02,0.09,-0.21,0.15,0.03,0.09,0.13,-0.04,-0.06,0.08,-0.11
93631,13,2,0,1,16,0.8125,-0.6875,0.11,0.09,-0.12,0.24,0.3,0.07,0.16,-0.08,-0.04,0.08,-0.16
52853,31,5,0,2,38,0.8157894736842105,-0.6842105263157895,0.26,0.09,-0.49,0.24,0.11,0.07,0.14,-0.47,0.05,0.08,-0.95
117132,17,2,0,3,22,0.7727272727272727,-0.6818181818181818,-0.01,0.09,-0.44,0.21,0.2,0.09,0.21,-0.26,-0.29,0.08,-0.93
81682,21,4,0,0,25,0.84,-0.68,-0.03,0.09,-0.35,0.14,-0.02,0.09,0.22,-0.19,-0.13,0.08,-0.08
122716,20,3,0,2,25,0.8,-0.68,0.13,0.09,-0.23,0.21,0.1,0.07,0.21,0.06,-0.22,0.08,0.54
207148,20,3,0,2,25,0.8,-0.68,-0.07,0.09,-0.24,0.07,0.19,0.07,0.27,-0.1,-0.06,0.08,-0.43
208147,20,3,0,2,25,0.8,-0.68,0.24,0.09,-0.11,0.09,0.1,0.07,0.22,-0.13,-0.24,0.08,-0.12
142861,5,1,0,0,6,0.8333333333333334,-0.6666666666666666,0.09,0.09,-0.24,0.21,-0.01,0.07,0.21,-0.3,0.18,0.08,-0.41
113804,5,1,0,0,6,0.8333333333333334,-0.6666666666666666,-0.07,0.09,-0.18,0.19,-0.1,0.07,0.12,-0.1,-0.24,0.08,-0.19
241799,5,1,0,0,6,0.8333333333333334,-0.6666666666666666,0.08,0.09,-0.14,0.19,0.05,0.07,0.14,-0.17,-0.01,0.08,-0.43
144531,42,6,0,6,54,0.7777777777777778,-0.6666666666666666,0.06,0.09,-0.27,0.17,0.0,0.07,0.34,-0.22,-0.08,0.08,-0.15
142715,17,3,0,1,21,0.8095238095238095,-0.6666666666666666,0.0,0.09,-0.14,0.17,-0.06,0.07,0.0,-0.13,0.06,0.08,-0.32
30806,9,1,0,2,12,0.75,-0.6666666666666666,-0.13,0.09,0.03,0.27,0.01,0.07,0.12,-0.03,-0.16,0.08,0.33
35424,5,1,0,0,6,0.8333333333333334,-0.6666666666666666,0.08,0.09,-0.1,0.19,0.02,0.07,0.21,-0.09,-0.14,0.08,-0.14
240609,5,1,0,0,6,0.8333333333333334,-0.6666666666666666,-0.14,0.09,-0.36,0.02,0.13,0.07,0.14,-0.46,-0.12,0.08,-0.14
115971,5,1,0,0,6,0.8333333333333334,-0.6666666666666666,-0.12,0.09,0.2,0.21,0.2,0.07,0.25,0.37,-0.19,0.08,0.6
144315,5,1,0,0,6,0.8333333333333334,-0.6666666666666666,0.11,0.09,-0.32,0.15,0.02,0.07,0.12,0.13,-0.05,0.08,-0.15
239407,5,1,0,0,6,0.8333333333333334,-0.6666666666666666,-0.02,0.09,-0.11,0.2,-0.01,0.07,0.12,-0.39,0.37,0.08,-0.3
242849,7,1,0,1,9,0.7777777777777778,-0.6666666666666666,0.07,0.09,-0.1,0.2,0.2,0.07,0.03,-0.14,0.28,0.08,-0.25
28592,5,1,0,0,6,0.8333333333333334,-0.6666666666666666,-0.04,0.09,-0.11,0.15,0.1,0.07,0.11,-0.03,0.07,0.08,-0.28
240225,7,1,0,1,9,0.7777777777777778,-0.6666666666666666,-0.05,0.09,-0.38,0.26,0.0,0.09,0.14,-0.15,0.25,0.08,-0.36
111634,5,1,0,0,6,0.8333333333333334,-0.6666666666666666,0.12,0.09,-0.32,0.09,0.04,0.07,0.08,-0.06,-0.24,0.08,0.28
118528,5,1,0,0,6,0.8333333333333334,-0.6666666666666666,0.12,0.09,-0.17,0.33,-0.07,0.07,0.22,-0.02,0.12,0.08,-0.28
33980,5,1,0,0,6,0.8333333333333334,-0.6666666666666666,0.12,0.09,-0.12,0.21,0.25,0.07,0.23,-0.1,-0.24,0.08,0.42
144997,5,1,0,0,6,0.8333333333333334,-0.6666666666666666,0.0,0.09,-0.19,0.23,-0.07,0.07,0.27,0.02,-0.21,0.08,0.0
243966,5,1,0,0,6,0.8333333333333334,-0.6666666666666666,0.0,0.09,-0.06,0.17,-0.15,0.07,0.19,0.19,0.08,0.08,0.55
245446,5,1,0,0,6,0.8333333333333334,-0.6666666666666666,-0.04,0.09,-0.07,0.27,0.16,0.07,0.27,-0.12,0.21,0.08,-0.03
112240,5,1,0,0,6,0.8333333333333334,-0.6666666666666666,-0.13,0.09,0.08,0.16,0.24,0.07,0.33,0.17,0.53,0.08,0.22
28591,16,2,0,3,21,0.7619047619047619,-0.6666666666666666,-0.05,0.09,-0.15,0.21,0.1,0.07,0.29,-0.2,-0.26,0.08,-0.65
150767,5,1,0,0,6,0.8333333333333334,-0.6666666666666666,-0.06,0.09,-0.1,0.18,-0.18,0.07,0.26,0.12,0.6,0.08,0.0
141805,4,0,0,2,6,0.6666666666666666,-0.6666666666666666,0.12,0.09,-0.36,0.26,0.31,0.07,0.06,-0.4,0.0,0.08,-0.31
47807,5,1,0,0,6,0.8333333333333334,-0.6666666666666666,0.01,0.09,-0.02,0.26,0.12,0.07,0.17,-0.12,-0.2,0.08,-0.07
236255,5,1,0,0,6,0.8333333333333334,-0.6666666666666666,0.11,0.09,0.25,0.21,0.25,0.07,0.35,0.26,-0.45,0.08,0.11
171011,5,1,0,0,6,0.8333333333333334,-0.6666666666666666,0.02,0.09,0.21,0.3,-0.01,0.07,0.18,0.08,0.01,0.08,0.53
215609,5,1,0,0,6,0.8333333333333334,-0.6666666666666666,0.19,0.09,-0.41,0.32,0.19,0.07,0.21,-0.18,0.15,0.08,-0.21
213972,5,1,0,0,6,0.8333333333333334,-0.6666666666666666,0.2,0.09,-0.13,0.22,0.16,0.07,0.23,-0.04,-0.12,0.08,0.14
212252,10,2,0,0,12,0.8333333333333334,-0.6666666666666666,0.0,0.09,-0.38,0.19,0.13,0.09,0.25,0.06,0.0,0.08,0.19
211937,5,1,0,0,6,0.8333333333333334,-0.6666666666666666,-0.25,0.09,-0.12,0.22,-0.02,0.07,0.08,0.0,0.32,0.08,0.19
210097,5,1,0,0,6,0.8333333333333334,-0.6666666666666666,0.06,0.09,-0.11,0.21,0.08,0.09,0.25,-0.32,0.12,0.08,-0.32
87302,5,1,0,0,6,0.8333333333333334,-0.6666666666666666,0.1,0.09,0.13,0.25,0.1,0.07,0.19,0.02,0.03,0.08,-0.2
6333,5,1,0,0,6,0.8333333333333334,-0.6666666666666666,0.09,0.09,-0.04,0.22,0.2,0.07,0.21,-0.29,0.03,0.08,0.19
65817,5,1,0,0,6,0.8333333333333334,-0.6666666666666666,-0.11,0.09,-0.35,0.16,-0.15,0.07,0.13,-0.07,-0.18,0.08,-0.05
182403,10,2,0,0,12,0.8333333333333334,-0.6666666666666666,0.01,0.09,0.06,0.22,0.21,0.07,0.07,-0.05,0.2,0.08,0.21
66483,4,0,0,2,6,0.6666666666666666,-0.6666666666666666,-0.1,0.09,0.04,0.28,0.12,0.07,0.16,0.36,-0.04,0.08,0.06
67693,5,1,0,0,6,0.8333333333333334,-0.6666666666666666,0.16,0.09,0.02,0.2,0.03,0.07,0.02,0.03,-0.23,0.08,0.52
67930,10,2,0,0,12,0.8333333333333334,-0.6666666666666666,0.01,0.09,-0.04,0.1,0.05,0.07,0.22,-0.11,-0.39,0.08,-0.05
68615,5,1,0,0,6,0.8333333333333334,-0.6666666666666666,0.1,0.09,-0.25,0.21,0.08,0.07,0.27,0.03,-0.04,0.08,-0.52
68700,5,1,0,0,6,0.8333333333333334,-0.6666666666666666,-0.2,0.09,0.07,0.24,0.14,0.07,0.12,0.08,0.15,0.08,0.56
185468,5,1,0,0,6,0.8333333333333334,-0.6666666666666666,-0.01,0.09,-0.08,0.21,0.09,0.07,0.17,-0.14,-0.11,0.08,0.1
186784,5,1,0,0,6,0.8333333333333334,-0.6666666666666666,0.06,0.09,-0.03,0.13,-0.07,0.07,0.12,-0.2,-0.03,0.08,-0.14
198983,4,0,0,2,6,0.6666666666666666,-0.6666666666666666,0.09,0.09,-0.49,0.25,0.09,0.07,0.32,-0.47,-0.3,0.08,-0.93
79724,7,1,0,1,9,0.7777777777777778,-0.6666666666666666,0.09,0.09,-0.2,0.2,0.08,0.09,0.31,-0.28,-0.26,0.08,-0.93
70401,4,0,0,2,6,0.6666666666666666,-0.6666666666666666,-0.03,0.09,-0.45,0.21,0.0,0.07,0.12,-0.31,0.12,0.08,-0.1
71662,5,1,0,0,6,0.8333333333333334,-0.6666666666666666,-0.04,0.09,-0.01,0.19,0.17,0.07,0.03,-0.06,0.28,0.08,-0.51
78440,10,2,0,0,12,0.8333333333333334,-0.6666666666666666,0.02,0.09,0.13,0.21,0.1,0.09,0.26,0.21,-0.37,0.08,-0.88
71902,7,1,1,0,9,0.7777777777777778,-0.6666666666666666,0.01,0.09,-0.06,0.16,0.31,0.07,0.35,-0.11,0.03,0.08,-0.16
190422,5,1,0,0,6,0.8333333333333334,-0.6666666666666666,0.08,0.09,-0.25,0.05,0.22,0.07,0.16,-0.31,0.12,0.08,-0.24
77273,5,1,0,0,6,0.8333333333333334,-0.6666666666666666,0.14,0.09,-0.17,0.26,0.13,0.07,0.17,0.03,-0.32,0.08,-0.37
7569,5,1,0,0,6,0.8333333333333334,-0.6666666666666666,0.12,0.09,-0.14,0.31,0.26,0.07,0.17,0.13,-0.01,0.08,0.14
74849,5,1,0,0,6,0.8333333333333334,-0.6666666666666666,-0.2,0.09,-0.03,0.31,0.25,0.07,0.18,-0.2,0.28,0.08,-0.5
55270,5,1,0,0,6,0.8333333333333334,-0.6666666666666666,0.02,0.09,-0.34,0.23,0.28,0.07,0.24,0.14,0.22,0.08,0.27
