,count,Random,MostPop,UserKNN,MF,PMF,BPR,NMF,WMF,PF,NeuMF,VAECF
1481,0.0022019502988361,108,0,79,5,22,0,106,94,182,0,191
4893,0.0022019502988361,90,0,40,57,1,0,126,48,77,0,0
373,0.0022019502988361,102,0,27,0,1,0,0,15,88,0,0
631,0.0022019502988361,110,0,79,33,2,0,50,90,111,0,239
778,0.0022019502988361,108,0,50,1,1,0,0,66,155,0,0
6177,0.0022019502988361,98,0,19,0,4,0,0,37,2,0,0
916,0.0022019502988361,123,0,47,64,8,0,183,70,32,0,99
5929,0.0022019502988361,125,0,27,0,0,0,0,53,0,0,0
356,0.0022019502988361,102,0,41,4500,2699,0,791,77,92,0,0
610,0.0022019502988361,113,0,74,206,153,0,975,56,105,0,0
1457,0.0022019502988361,110,0,67,0,0,0,1,34,62,0,0
1271,0.0022019502988361,102,0,49,0,0,0,13,51,115,0,0
1025,0.0022019502988361,116,0,23,0,0,0,0,33,89,0,4
5863,0.0022019502988361,103,0,40,18,52,0,147,63,66,0,1
5667,0.0022019502988361,104,0,13,0,0,0,1,50,26,0,0
654,0.0022019502988361,123,0,43,29,0,0,250,48,99,0,25
1241,0.0022019502988361,100,0,46,16,51,0,147,83,99,0,0
4903,0.0022019502988361,112,0,57,0,13,0,0,60,141,0,0
4911,0.0022019502988361,91,0,100,0,0,0,1,154,40,0,202
1482,0.0022019502988361,102,0,82,0,44,0,0,67,182,0,201
1486,0.0022019502988361,111,0,48,3,1,0,44,62,0,0,238
113,0.0022019502988361,114,0,57,0,0,0,2,66,110,0,52
4329,0.0022019502988361,123,0,51,0,0,0,0,56,94,0,34
1239,0.0022019502988361,108,0,45,0,0,0,0,52,0,0,0
112,0.0022019502988361,96,0,79,637,992,0,784,111,290,0,262
110,0.0022019502988361,114,0,31,12,30,0,183,29,49,0,0
1238,0.0022019502988361,108,0,20,0,0,0,0,28,9,0,2
6227,0.0022019502988361,121,0,176,27,80,0,17,135,0,0,27
898,0.0022019502988361,90,0,49,2,7,0,1,73,33,0,0
106,0.0022019502988361,127,0,11,0,0,0,0,9,0,0,0
386,0.0022019502988361,101,0,85,4,933,0,0,101,132,0,261
101,0.0022019502988361,114,0,58,6,1,0,72,69,75,0,219
6049,0.0022019502988361,96,0,21,0,0,0,0,24,0,0,0
4378,0.0022019502988361,98,0,42,10,0,0,13,42,82,0,0
350,0.0022019502988361,113,0,49,10,0,0,30,70,213,0,0
933,0.0022019502988361,120,0,27,12,0,0,65,56,96,0,0
1384,0.0022019502988361,113,0,53,132,0,0,585,100,195,0,0
5570,0.0022019502988361,110,0,47,3,0,0,183,86,142,0,0
1347,0.0022019502988361,98,0,80,157,0,0,324,131,45,0,0
254,0.0022019502988361,109,0,70,48,333,0,8,107,21,0,15
223,0.0022019502988361,129,0,63,0,9,0,0,69,178,0,67
213,0.0022019502988361,92,0,45,0,0,0,0,53,142,0,0
5593,0.0022019502988361,109,0,64,1,62,0,2,62,198,0,0
4433,0.0022019502988361,109,0,14,1,0,0,0,27,31,0,0
1370,0.0022019502988361,90,0,20,0,6,0,13,32,67,0,0
5601,0.0022019502988361,112,0,80,919,59,0,305,64,62,0,25
4483,0.0022019502988361,91,0,37,5,3,0,27,87,50,0,0
6010,0.0022019502988361,124,0,49,6,0,0,32,81,136,0,0
1378,0.0022019502988361,108,0,36,4164,0,0,307,92,0,0,1
4423,0.0022019502988361,113,0,77,0,892,0,101,99,246,0,323
4418,0.0022019502988361,0,0,85,205,546,0,569,129,183,0,165
1385,0.0022019502988361,0,0,73,36,0,0,42,89,233,0,5
762,0.0022019502988361,117,0,48,0,8,0,0,59,0,0,174
194,0.0022019502988361,106,0,33,0,1,0,0,38,0,0,0
1322,0.0022019502988361,122,0,84,59,607,0,166,115,132,0,0
996,0.0022019502988361,101,0,54,971,3238,0,1523,105,96,0,0
4844,0.0022019502988361,114,0,26,1,4,0,0,46,173,0,0
5120,0.0022019502988361,96,0,38,0,0,0,0,72,165,0,0
1413,0.0022019502988361,0,0,142,87,739,0,161,173,233,0,228
1015,0.0022019502988361,106,0,79,2026,209,0,816,70,205,0,129
1307,0.0022019502988361,126,0,74,5,76,0,0,78,287,0,112
946,0.0022019502988361,121,0,40,9,0,0,15,86,168,0,0
1295,0.0022019502988361,115,0,29,0,0,0,0,52,77,0,0
759,0.0022019502988361,131,0,65,9,3,0,1,79,175,0,0
940,0.0022019502988361,94,0,53,20,13,0,52,52,76,0,197
4525,0.0022019502988361,109,0,40,3,0,0,2,55,157,0,0
4532,0.0022019502988361,108,0,27,1,3,0,0,32,0,0,0
5696,0.0022019502988361,115,0,32,2,0,0,101,34,91,0,0
973,0.0022019502988361,113,0,20,0,0,0,0,22,57,0,0
4958,0.0022019502988361,104,0,126,0,0,0,0,109,172,0,209
1083,0.0022019502988361,104,0,51,1,0,0,24,77,95,0,0
5800,0.0022019502988361,114,0,23,0,0,0,0,42,45,0,0
4268,0.0022019502988361,111,0,37,2,11,0,37,78,6,0,2
494,0.0022019502988361,122,0,5,0,60,0,0,18,0,0,0
1194,0.0022019502988361,100,0,22,4,1,0,53,26,0,0,0
1529,0.0022019502988361,104,0,54,117,2,0,272,91,159,0,0
4966,0.0022019502988361,125,0,50,0,3,0,1,75,124,0,3
5734,0.0022019502988361,109,0,28,0,0,0,0,45,28,0,17
5019,0.0022019502988361,114,0,25,24,2,0,31,33,53,0,0
5396,0.0022019502988361,116,0,50,43,82,0,21,71,89,0,113
1561,0.0022019502988361,118,0,27,24,0,0,7,29,10,0,0
1146,0.0022019502988361,107,0,50,273,43,0,213,105,193,0,53
4933,0.0022019502988361,117,0,38,0,12,0,0,67,57,0,1
506,0.0022019502988361,98,0,39,0,0,0,4,48,146,0,0
576,0.0022019502988361,92,0,42,2,0,0,1,80,188,0,0
40,0.0022019502988361,115,0,31,3,0,0,8,53,0,0,0
5263,0.0022019502988361,101,0,71,0,2,0,0,57,85,0,50
5730,0.0022019502988361,119,0,57,3,30,0,29,76,125,0,0
5801,0.0022019502988361,122,0,61,41,0,0,376,105,41,0,5
93,0.0022019502988361,120,0,25,1,0,0,2,36,40,0,107
1557,0.0022019502988361,127,0,37,1,2,0,0,13,0,0,5
4664,0.0022019502988361,103,0,34,0,0,0,0,80,183,0,0
5044,0.0022019502988361,0,0,81,1,12,0,0,97,95,0,88
818,0.0022019502988361,131,0,78,181,2770,0,288,104,109,0,0
78,0.0022019502988361,104,0,39,0,0,0,0,53,155,0,0
1180,0.0022019502988361,116,0,41,6,3,0,1,48,0,0,0
497,0.0020446681346335,122,0,28,1,0,0,7,56,47,0,0
669,0.0020446681346335,117,0,28,78,1,0,77,47,0,0,100
2072,0.0020446681346335,113,0,62,122,232,0,380,80,232,0,1
667,0.0020446681346335,107,0,32,0,4,0,0,48,58,0,3
670,0.0020446681346335,110,0,54,235,1395,0,211,106,134,0,0
293,0.0020446681346335,125,0,26,0,3,0,2,65,48,0,103
673,0.0020446681346335,115,0,12,0,20,0,0,19,22,0,0
1978,0.0020446681346335,103,0,35,0,0,0,0,82,114,0,1
4492,0.0020446681346335,103,0,63,215,327,0,404,92,144,0,14
2067,0.0020446681346335,115,0,30,1,1,0,11,54,50,0,20
4782,0.0020446681346335,112,0,55,917,493,0,228,42,0,0,0
1318,0.0020446681346335,106,0,9,0,0,0,0,16,84,0,0
276,0.0020446681346335,108,0,33,1,31,0,50,102,0,0,28
3470,0.0020446681346335,99,0,26,22,0,0,51,39,72,0,0
4621,0.0020446681346335,98,0,27,0,0,0,21,22,58,0,0
5348,0.0020446681346335,117,0,35,2,0,0,12,75,0,0,59
4476,0.0020446681346335,107,0,33,0,0,0,6,85,0,0,0
249,0.0020446681346335,116,0,72,1,0,0,0,74,95,0,0
555,0.0020446681346335,101,0,22,0,0,0,0,17,0,0,3
3148,0.0020446681346335,121,0,29,8,20,0,18,48,93,0,0
3149,0.0020446681346335,117,0,64,0,14,0,2,52,20,0,52
2382,0.0020446681346335,91,0,29,1,0,0,0,22,144,0,0
1958,0.0020446681346335,127,0,48,96,35,0,71,45,168,0,0
5559,0.0020446681346335,131,0,31,26,0,0,42,41,35,0,0
1793,0.0020446681346335,108,0,40,8,0,0,4,49,171,0,5
3943,0.0020446681346335,131,0,44,172,109,0,91,89,224,0,0
2720,0.0020446681346335,97,0,43,0,0,0,19,58,0,0,0
1971,0.0020446681346335,121,0,30,1,0,0,7,48,45,0,1
4079,0.0020446681346335,121,0,83,0,12,0,0,70,116,0,149
5552,0.0020446681346335,111,0,13,0,0,0,3,33,0,0,0
517,0.0020446681346335,106,0,14,0,0,0,0,29,12,0,0
513,0.0020446681346335,94,0,29,41,1,0,59,88,19,0,32
5156,0.0020446681346335,107,0,27,0,0,0,0,49,94,0,0
510,0.0020446681346335,116,0,56,9,7,0,21,48,113,0,46
2514,0.0020446681346335,109,0,19,2,2,0,21,38,39,0,0
1020,0.0020446681346335,115,0,20,0,5,0,0,40,25,0,0
2511,0.0020446681346335,106,0,34,0,0,0,16,63,23,0,0
4615,0.0020446681346335,109,0,50,1,7,0,0,79,104,0,107
2711,0.0020446681346335,99,0,50,35,33,0,196,79,152,0,0
2424,0.0020446681346335,112,0,36,0,8,0,0,50,147,0,302
1889,0.0020446681346335,96,0,56,0,0,0,0,51,110,0,100
3365,0.0020446681346335,94,0,16,2,0,0,7,38,63,0,0
3993,0.0020446681346335,115,0,33,3,2,0,19,83,85,0,155
364,0.0020446681346335,114,0,8,0,2,0,0,18,0,0,0
1911,0.0020446681346335,108,0,97,1691,2046,0,579,94,107,0,6
5936,0.0020446681346335,115,0,40,3,0,0,17,60,151,0,0
1352,0.0020446681346335,122,0,46,1,0,0,7,49,42,0,0
3285,0.0020446681346335,122,0,14,2,2,0,22,12,48,0,0
1904,0.0020446681346335,111,0,30,12,3,0,204,62,173,0,0
3390,0.0020446681346335,106,0,57,1,7,0,69,62,150,0,129
1240,0.0020446681346335,105,0,50,1,0,0,9,55,119,0,0
1065,0.0020446681346335,113,0,48,0,0,0,1,80,159,0,0
3883,0.0020446681346335,104,0,38,1,1,0,20,76,98,0,0
3268,0.0020446681346335,116,0,39,2,48,0,8,68,142,0,157
3908,0.0020446681346335,113,0,23,0,0,0,0,61,0,0,87
1873,0.0020446681346335,102,0,17,0,0,0,0,37,43,0,0
3234,0.0020446681346335,108,0,54,5,36,0,25,74,112,0,12
415,0.0020446681346335,0,0,50,0,6,0,49,44,7,0,0
2483,0.0020446681346335,137,0,86,0,0,0,0,135,92,0,177
383,0.0020446681346335,115,0,66,20,1,0,140,37,212,0,18
2479,0.0020446681346335,118,0,15,0,0,0,0,29,0,0,23
1044,0.0020446681346335,111,0,52,135,2813,0,53,80,167,0,0
6323,0.0020446681346335,107,0,90,1,51,0,0,78,213,0,330
1049,0.0020446681346335,117,0,45,0,0,0,1,122,66,0,0
1052,0.0020446681346335,124,0,33,5,0,0,36,73,167,0,0
3905,0.0020446681346335,109,0,35,481,564,0,1388,86,195,0,0
1254,0.0020446681346335,114,0,33,0,0,0,520,61,74,0,10
1830,0.0020446681346335,119,0,11,0,0,0,6,11,0,0,21
3837,0.0020446681346335,95,0,23,0,6,0,0,18,0,0,96
2676,0.0020446681346335,120,0,101,4,83,0,29,71,223,0,119
4045,0.0020446681346335,84,0,47,31,7,0,633,84,54,0,0
1833,0.0020446681346335,114,0,25,0,5,0,6,21,1,0,40
3197,0.0020446681346335,99,0,15,2,6,0,188,37,7,0,0
5472,0.0020446681346335,97,0,37,1,15,0,62,45,202,0,130
5230,0.0020446681346335,92,0,24,3,0,0,41,39,20,0,0
4703,0.0020446681346335,115,0,37,4,0,0,29,23,0,0,108
3827,0.0020446681346335,122,0,33,1,20,0,0,68,159,0,185
4712,0.0020446681346335,122,0,80,0,0,0,0,52,0,0,0
2057,0.0020446681346335,118,0,26,0,2,0,0,36,70,0,3
3918,0.0020446681346335,112,0,31,17,5,0,18,29,0,0,0
3844,0.0020446681346335,103,0,100,0,0,0,0,109,144,0,247
4606,0.0020446681346335,0,0,21,3,2,0,3,38,131,0,7
4031,0.0020446681346335,127,0,37,0,0,0,0,24,82,0,0
6140,0.0020446681346335,102,0,89,84,67,0,2,86,208,0,78
2574,0.0020446681346335,111,0,25,17,0,0,545,43,185,0,0
461,0.0020446681346335,95,0,72,97,26,0,49,74,143,0,105
2440,0.0020446681346335,107,0,71,816,1158,0,814,73,199,0,56
4600,0.0020446681346335,109,0,49,14,45,0,76,71,186,0,76
4022,0.0020446681346335,116,0,37,1,0,0,0,36,55,0,0
1270,0.0020446681346335,96,0,32,0,12,0,0,33,101,0,55
355,0.0020446681346335,105,0,38,0,4,0,0,39,0,0,120
3639,0.0020446681346335,116,0,34,0,0,0,0,51,36,0,0
2101,0.0020446681346335,91,0,45,1,0,0,0,48,96,0,0
1683,0.0020446681346335,103,0,42,0,0,0,0,52,47,0,49
2981,0.0020446681346335,115,0,43,145,1328,0,333,71,138,0,0
6252,0.0020446681346335,98,0,5,0,58,0,0,12,0,0,0
888,0.0020446681346335,88,0,48,116,0,0,127,56,46,0,15
4305,0.0020446681346335,98,0,19,0,0,0,0,27,0,0,0
66,0.0020446681346335,116,0,60,33,0,0,299,48,26,0,313
2284,0.0020446681346335,112,0,51,26,1,0,99,47,0,0,167
3006,0.0020446681346335,97,0,26,0,0,0,6,34,0,0,21
83,0.0020446681346335,112,0,24,11,0,0,72,67,26,0,0
4309,0.0020446681346335,110,0,40,29,1,0,20,32,5,0,0
95,0.0020446681346335,113,0,21,0,0,0,0,109,47,0,0
1503,0.0020446681346335,123,0,49,135,99,0,485,66,171,0,21
1502,0.0020446681346335,100,0,12,1,0,0,59,26,0,0,0
4181,0.0020446681346335,114,0,25,2,0,0,110,66,35,0,0
2171,0.0020446681346335,107,0,35,4,5,0,83,92,214,0,0
2830,0.0020446681346335,118,0,36,1285,1,0,433,47,150,0,28
2305,0.0020446681346335,93,0,28,0,0,0,1,48,27,0,11
914,0.0020446681346335,106,0,70,2,4,0,174,57,117,0,39
5075,0.0020446681346335,116,0,25,0,0,0,0,46,38,0,0
3724,0.0020446681346335,120,0,49,2,0,0,1,53,106,0,0
4365,0.0020446681346335,105,0,36,0,0,0,0,55,13,0,201
5671,0.0020446681346335,106,0,30,0,0,0,1,48,0,0,52
2149,0.0020446681346335,101,0,43,45,6,0,62,83,59,0,2
131,0.0020446681346335,98,0,78,13,49,0,70,94,182,0,187
1711,0.0020446681346335,0,0,48,1,0,0,4,71,38,0,0
936,0.0020446681346335,113,0,47,0,3,0,16,70,86,0,0
4386,0.0020446681346335,113,0,48,0,0,0,1,46,30,0,0
4200,0.0020446681346335,115,0,21,1,0,0,6,28,0,0,0
2980,0.0020446681346335,121,0,43,67,1,0,20,65,0,0,0
3736,0.0020446681346335,112,0,32,0,10,0,0,46,0,0,101
4931,0.0020446681346335,102,0,20,0,0,0,0,32,42,0,0
2922,0.0020446681346335,107,0,36,1,0,0,0,62,119,0,0
8,0.0020446681346335,0,0,91,3,0,0,10,50,98,0,207
4229,0.0020446681346335,114,0,33,0,6,0,0,38,0,0,1
2915,0.0020446681346335,125,0,46,14,0,0,39,69,94,0,11
4238,0.0020446681346335,0,0,61,0,0,0,0,97,184,0,14
832,0.0020446681346335,105,0,34,135,4,0,253,38,27,0,0
4241,0.0020446681346335,118,0,38,0,1,0,8,74,0,0,0
5008,0.0020446681346335,108,0,27,1,0,0,2,51,0,0,0
3620,0.0020446681346335,125,0,32,0,5,0,29,39,46,0,0
4226,0.0020446681346335,103,0,50,0,74,0,3,64,141,0,0
2248,0.0020446681346335,113,0,58,2,16,0,96,45,1,0,35
29,0.0020446681346335,117,0,48,2,0,0,9,50,0,0,66
33,0.0020446681346335,109,0,68,1,0,0,0,58,51,0,100
3602,0.0020446681346335,0,0,60,10,0,0,211,108,51,0,237
3599,0.0020446681346335,141,0,37,16,5,0,56,101,0,0,10
1552,0.0020446681346335,129,0,56,15,50,0,36,75,0,0,0
2202,0.0020446681346335,114,0,21,0,0,0,0,21,0,0,9
44,0.0020446681346335,123,0,63,1285,996,0,131,122,71,0,0
2200,0.0020446681346335,108,0,38,3,0,0,39,60,71,0,9
5021,0.0020446681346335,0,0,137,66,367,0,134,82,189,0,38
2261,0.0020446681346335,108,0,65,0,47,0,31,58,159,0,77
3591,0.0020446681346335,102,0,35,0,0,0,9,33,0,0,0
2269,0.0020446681346335,125,0,42,16,0,0,46,72,75,0,27
1541,0.0020446681346335,135,0,49,2,0,0,224,76,0,0,0
1536,0.0020446681346335,93,0,51,0,13,0,1,63,70,0,0
3071,0.0020446681346335,104,0,35,3,3,0,2,72,202,0,0
557,0.0020446681346335,122,0,26,0,0,0,0,42,86,0,0
5100,0.0020446681346335,92,0,88,6,35,0,17,47,116,0,166
4110,0.0020446681346335,117,0,26,0,0,0,0,62,0,0,0
5585,0.0020446681346335,91,0,38,2,12,0,12,96,67,0,2
5591,0.0020446681346335,127,0,18,0,4,0,5,33,76,0,0
5138,0.0020446681346335,106,0,34,0,0,0,0,61,76,0,6
161,0.0020446681346335,113,0,30,0,0,0,1,61,65,0,62
2349,0.0020446681346335,109,0,27,1,0,0,78,80,31,0,0
1388,0.0020446681346335,110,0,66,5,0,0,92,127,103,0,33
2367,0.0020446681346335,0,0,55,112,0,0,93,135,254,0,0
2769,0.0020446681346335,102,0,33,0,0,0,0,75,0,0,0
2770,0.0020446681346335,114,0,38,28,159,0,65,80,117,0,0
3107,0.0020446681346335,115,0,33,0,5,0,0,47,56,0,0
4391,0.0020446681346335,116,0,63,5,14,0,7,47,107,0,2
2785,0.0020446681346335,110,0,57,4,0,0,90,35,41,0,7
4400,0.0020446681346335,120,0,27,0,0,0,0,52,36,0,8
5643,0.0020446681346335,128,0,61,107,132,0,130,75,162,0,298
181,0.0020446681346335,97,0,28,0,10,0,108,27,61,0,0
4111,0.0020446681346335,96,0,26,0,0,0,0,70,0,0,0
5630,0.0020446681346335,118,0,23,0,0,0,0,33,110,0,0
2348,0.0020446681346335,112,0,78,0,13,0,1,57,203,0,0
2343,0.0020446681346335,121,0,50,1,0,0,23,72,79,0,59
1357,0.0020446681346335,111,0,76,1,0,0,0,74,176,0,0
1720,0.0020446681346335,100,0,44,0,21,0,0,98,203,0,100
2735,0.0020446681346335,111,0,30,26,5,0,48,29,76,0,0
2521,0.0020446681346335,128,0,61,2,356,0,0,76,155,0,0
3944,0.0018873859704309,108,0,37,1,1,0,0,71,81,0,0
3378,0.0018873859704309,121,0,33,4,1,0,2,56,25,0,12
972,0.0018873859704309,105,0,40,9,6,0,7,56,0,0,0
4823,0.0018873859704309,0,0,52,237,1930,0,1088,116,61,0,9
4939,0.0018873859704309,110,0,23,0,0,0,3,54,45,0,0
1966,0.0018873859704309,111,0,22,3,1,0,0,35,0,0,0
3467,0.0018873859704309,104,0,53,219,10,0,358,39,194,0,92
579,0.0018873859704309,96,0,16,0,50,0,0,40,56,0,43
3506,0.0018873859704309,124,0,9,0,35,0,0,22,0,0,0
3503,0.0018873859704309,0,0,49,40,0,0,56,66,67,0,10
5122,0.0018873859704309,110,0,77,1,30,0,0,64,172,0,0
1999,0.0018873859704309,130,0,39,184,1,0,43,99,1,0,0
2223,0.0018873859704309,125,0,26,0,0,0,0,52,46,0,0
2276,0.0018873859704309,100,0,34,0,14,0,17,38,109,0,65
5243,0.0018873859704309,98,0,39,0,0,0,98,66,1,0,25
583,0.0018873859704309,112,0,38,3,0,0,298,32,128,0,35
3671,0.0018873859704309,114,0,8,1,0,0,21,30,108,0,0
5985,0.0018873859704309,86,0,24,11,2,0,7,58,141,0,0
5137,0.0018873859704309,125,0,42,12,0,0,11,74,217,0,0
6061,0.0018873859704309,103,0,47,1,0,0,61,39,75,0,0
858,0.0018873859704309,107,0,42,1355,160,0,338,65,162,0,0
3483,0.0018873859704309,121,0,23,0,0,0,1,55,0,0,0
5254,0.0018873859704309,106,0,13,1,12,0,3,34,0,0,0
2385,0.0018873859704309,94,0,41,0,17,0,6,29,25,0,130
4834,0.0018873859704309,109,0,29,3,0,0,28,43,0,0,0
825,0.0018873859704309,114,0,36,102,30,0,107,89,86,0,35
4819,0.0018873859704309,112,0,41,2,13,0,12,61,71,0,5
4831,0.0018873859704309,111,0,26,0,0,0,0,65,140,0,0
2222,0.0018873859704309,109,0,30,14,0,0,69,27,18,0,0
4679,0.0018873859704309,102,0,43,10,0,0,5,74,146,0,0
3364,0.0018873859704309,101,0,28,0,0,0,0,38,18,0,0
2108,0.0018873859704309,136,0,18,0,7,0,0,37,137,0,0
1108,0.0018873859704309,104,0,43,85,35,0,744,73,163,0,195
2491,0.0018873859704309,100,0,30,0,0,0,0,49,0,0,94
3764,0.0018873859704309,96,0,25,0,1,0,0,40,0,0,0
564,0.0018873859704309,110,0,40,17,0,0,472,46,0,0,0
1984,0.0018873859704309,89,0,50,631,1757,0,337,80,0,0,0
5251,0.0018873859704309,112,0,48,0,0,0,1,82,0,0,118
569,0.0018873859704309,110,0,36,0,0,0,0,65,0,0,11
572,0.0018873859704309,122,0,15,1476,0,0,8,44,0,0,0
985,0.0018873859704309,118,0,23,1,0,0,22,59,51,0,1
3367,0.0018873859704309,131,0,42,89,0,0,42,62,65,0,4
3813,0.0018873859704309,96,0,50,6,0,0,159,89,143,0,0
733,0.0018873859704309,0,0,39,5,7,0,19,56,182,0,43
3558,0.0018873859704309,111,0,31,0,0,0,13,34,47,0,49
3425,0.0018873859704309,104,0,27,12,0,0,96,60,82,0,0
2164,0.0018873859704309,119,0,21,0,7,0,0,36,104,0,108
660,0.0018873859704309,129,0,51,86,43,0,126,109,70,0,0
2454,0.0018873859704309,110,0,46,0,0,0,0,47,132,0,53
3711,0.0018873859704309,104,0,14,1,0,0,24,19,21,0,0
646,0.0018873859704309,117,0,23,0,39,0,0,45,139,0,0
1031,0.0018873859704309,107,0,25,1,5,0,56,72,66,0,0
6401,0.0018873859704309,115,0,30,5890,4172,0,2319,57,1,0,10
2315,0.0018873859704309,117,0,33,836,0,0,169,54,57,0,0
770,0.0018873859704309,118,0,37,2,0,0,0,59,193,0,0
2444,0.0018873859704309,111,0,24,81,184,0,556,61,134,0,20
5207,0.0018873859704309,116,0,33,1,20,0,28,27,157,0,0
2426,0.0018873859704309,119,0,22,0,0,0,0,52,150,0,98
2049,0.0018873859704309,81,0,55,52,52,0,145,61,111,0,0
924,0.0018873859704309,106,0,45,19,14,0,25,55,98,0,0
6637,0.0018873859704309,120,0,47,6,0,0,98,78,155,0,0
3525,0.0018873859704309,111,0,26,1,0,0,2,41,77,0,0
3450,0.0018873859704309,113,0,40,27,4,0,162,67,72,0,0
5076,0.0018873859704309,113,0,50,0,41,0,0,46,78,0,0
2437,0.0018873859704309,118,0,50,6,10,0,100,34,90,0,0
3527,0.0018873859704309,108,0,55,11,0,0,29,84,139,0,1
929,0.0018873859704309,0,0,25,2,0,0,0,29,45,0,6
6359,0.0018873859704309,116,0,30,0,0,0,0,47,0,0,0
3534,0.0018873859704309,133,0,12,0,0,0,0,13,0,0,0
655,0.0018873859704309,124,0,57,42,0,0,102,61,206,0,17
629,0.0018873859704309,108,0,80,239,2,0,24,97,74,0,183
3822,0.0018873859704309,123,0,17,0,0,0,0,35,45,0,0
4856,0.0018873859704309,110,0,28,10,36,0,40,51,120,0,0
2098,0.0018873859704309,106,0,33,0,1,0,7,47,134,0,0
6430,0.0018873859704309,99,0,43,0,0,0,0,40,0,0,1
2283,0.0018873859704309,114,0,49,0,49,0,0,62,66,0,246
3448,0.0018873859704309,116,0,28,0,0,0,2,60,1,0,0
3753,0.0018873859704309,109,0,54,14,0,0,265,72,97,0,0
5236,0.0018873859704309,118,0,42,19,0,0,96,69,88,0,191
2013,0.0018873859704309,116,0,40,88,13,0,117,71,0,0,0
5234,0.0018873859704309,115,0,21,4,0,0,20,51,139,0,0
3681,0.0018873859704309,111,0,20,0,0,0,0,36,84,0,0
3582,0.0018873859704309,103,0,26,76,0,0,682,41,0,0,0
2474,0.0018873859704309,118,0,30,0,15,0,0,53,104,0,95
5047,0.0018873859704309,109,0,21,0,0,0,0,38,0,0,0
615,0.0018873859704309,95,0,14,0,0,0,4,28,135,0,2
893,0.0018873859704309,103,0,32,6,30,0,5,44,111,0,0
4742,0.0018873859704309,129,0,15,0,0,0,0,18,0,0,0
2024,0.0018873859704309,101,0,13,1,9,0,0,15,0,0,0
616,0.0018873859704309,0,0,42,0,6,0,0,41,0,0,141
1050,0.0018873859704309,104,0,39,103,125,0,194,88,94,0,0
3861,0.0018873859704309,108,0,50,0,0,0,1,98,112,0,112
5202,0.0018873859704309,114,0,49,1,0,0,19,82,181,0,165
2423,0.0018873859704309,103,0,15,0,0,0,0,24,57,0,0
897,0.0018873859704309,110,0,84,1436,2158,0,938,140,197,0,14
5114,0.0018873859704309,111,0,86,13,64,0,8,50,158,0,0
4924,0.0018873859704309,114,0,16,2,0,0,0,34,93,0,0
4921,0.0018873859704309,115,0,7,0,9,0,0,19,0,0,0
786,0.0018873859704309,111,0,34,661,0,0,18,49,55,0,0
3488,0.0018873859704309,126,0,87,0,0,0,3,91,3,0,154
2259,0.0018873859704309,125,0,41,0,2,0,6,42,127,0,67
4463,0.0018873859704309,115,0,57,0,0,0,15,66,174,0,109
1358,0.0018873859704309,102,0,40,0,5,0,0,59,64,0,0
5561,0.0018873859704309,133,0,31,9,0,0,21,41,156,0,0
1349,0.0018873859704309,107,0,27,0,0,0,2,35,127,0,0
4107,0.0018873859704309,104,0,27,0,0,0,9,34,0,0,0
2734,0.0018873859704309,109,0,18,0,1,0,0,19,137,0,32
4446,0.0018873859704309,116,0,52,0,9,0,14,49,134,0,40
1776,0.0018873859704309,90,0,81,24,0,0,286,58,66,0,0
3142,0.0018873859704309,102,0,21,0,0,0,0,47,0,0,16
5577,0.0018873859704309,113,0,41,0,38,0,0,98,129,0,0
1756,0.0018873859704309,121,0,22,20,0,0,343,48,116,0,0
137,0.0018873859704309,107,0,44,1,0,0,10,31,1,0,52
191,0.0018873859704309,115,0,20,0,0,0,0,29,4,0,0
5620,0.0018873859704309,114,0,42,0,0,0,0,53,183,0,0
4392,0.0018873859704309,118,0,65,1,0,0,2,55,63,0,0
1736,0.0018873859704309,121,0,56,1,5,0,7,43,183,0,0
162,0.0018873859704309,121,0,42,3,8,0,23,61,159,0,0
1423,0.0018873859704309,92,0,37,1,0,0,0,72,1,0,7
6737,0.0018873859704309,103,0,38,326,0,0,238,48,195,0,0
1726,0.0018873859704309,114,0,21,0,0,0,0,27,0,0,0
4478,0.0018873859704309,0,0,66,4,0,0,197,127,24,0,190
2712,0.0018873859704309,117,0,43,0,0,0,2,72,13,0,0
1319,0.0018873859704309,112,0,55,0,0,0,0,68,86,0,55
280,0.0018873859704309,96,0,21,0,6,0,0,46,51,0,0
1847,0.0018873859704309,112,0,32,0,0,0,0,43,74,0,18
4535,0.0018873859704309,96,0,67,1,0,0,5,42,36,0,91
4029,0.0018873859704309,102,0,19,4,0,0,18,54,0,0,1
1841,0.0018873859704309,116,0,50,1,6,0,0,61,109,0,51
3209,0.0018873859704309,117,0,37,3,30,0,0,61,75,0,0
2671,0.0018873859704309,88,0,18,1,0,0,3,25,0,0,0
4516,0.0018873859704309,115,0,24,0,2,0,0,70,42,0,0
3189,0.0018873859704309,0,0,111,29,11,0,74,75,147,0,141
3187,0.0018873859704309,117,0,141,6,130,0,280,64,155,0,86
6280,0.0018873859704309,128,0,9,0,0,0,0,30,0,0,0
3185,0.0018873859704309,113,0,37,0,0,0,0,46,134,0,0
298,0.0018873859704309,93,0,29,1,0,0,1,64,0,0,0
2698,0.0018873859704309,105,0,76,2,0,0,7,113,82,0,0
2700,0.0018873859704309,109,0,22,0,0,0,0,31,0,0,63
286,0.0018873859704309,99,0,49,63,0,0,68,74,190,0,0
