,num_USA,num_rest,num_total,ratio_USA,new_ratio_USA_Random,new_ratio_USA_MostPop,new_ratio_USA_UserKNN,new_ratio_USA_MF,new_ratio_USA_PMF,new_ratio_USA_BPR,new_ratio_USA_NMF,new_ratio_USA_WMF,new_ratio_USA_PF,new_ratio_USA_NeuMF,new_ratio_USA_VAECF
74911,4,2,6,0.6666666666666666,0.63,0.77,0.77,0.51,0.57,0.76,0.57,0.74,0.77,0.75,0.83
75491,6,3,9,0.6666666666666666,0.75,0.77,0.82,0.54,0.56,0.76,0.59,0.69,0.72,0.75,0.8
9574,4,2,6,0.6666666666666666,0.65,0.77,0.87,0.55,0.68,0.76,0.61,0.83,0.86,0.75,0.95
8935,4,2,6,0.6666666666666666,0.62,0.77,0.73,0.5,0.64,0.76,0.54,0.66,0.82,0.75,0.8
204698,4,2,6,0.6666666666666666,0.69,0.77,0.75,0.58,0.48,0.76,0.6,0.64,0.77,0.75,0.86
77359,4,2,6,0.6666666666666666,0.69,0.77,0.76,0.5,0.73,0.76,0.6,0.61,0.72,0.75,0.77
203900,8,4,12,0.6666666666666666,0.72,0.77,0.69,0.47,0.54,0.76,0.61,0.77,0.75,0.75,0.67
203877,4,2,6,0.6666666666666666,0.61,0.77,0.69,0.58,0.53,0.76,0.57,0.63,0.67,0.75,0.67
78573,4,2,6,0.6666666666666666,0.68,0.77,0.82,0.53,0.67,0.76,0.53,0.81,0.88,0.75,0.79
270863,4,2,6,0.6666666666666666,0.66,0.77,0.68,0.47,0.62,0.76,0.66,0.67,0.6,0.75,0.74
79089,8,4,12,0.6666666666666666,0.69,0.77,0.68,0.55,0.63,0.76,0.56,0.64,0.77,0.75,0.2
11657,8,4,12,0.6666666666666666,0.7,0.77,0.71,0.47,0.76,0.76,0.55,0.6,0.75,0.75,0.61
209174,16,8,24,0.6666666666666666,0.62,0.77,0.68,0.57,0.68,0.76,0.49,0.71,0.72,0.75,0.77
71193,4,2,6,0.6666666666666666,0.74,0.77,0.72,0.52,0.74,0.76,0.55,0.62,0.78,0.75,0.55
209486,8,4,12,0.6666666666666666,0.74,0.77,0.68,0.47,0.63,0.76,0.5,0.75,0.72,0.75,0.79
15046,4,2,6,0.6666666666666666,0.71,0.77,0.73,0.59,0.67,0.76,0.6,0.77,0.78,0.75,0.79
15021,6,3,9,0.6666666666666666,0.64,0.77,0.73,0.61,0.72,0.76,0.68,0.59,0.79,0.75,0.72
213126,26,13,39,0.6666666666666666,0.69,0.77,0.78,0.6,0.73,0.76,0.58,0.7,0.69,0.75,0.71
212568,6,3,9,0.6666666666666666,0.69,0.77,0.76,0.54,0.67,0.76,0.56,0.63,0.67,0.75,0.64
68156,10,5,15,0.6666666666666666,0.61,0.77,0.78,0.56,0.66,0.76,0.67,0.89,0.74,0.75,0.91
212411,4,2,6,0.6666666666666666,0.7,0.77,0.79,0.57,0.71,0.76,0.55,0.89,0.67,0.75,0.91
212328,12,6,18,0.6666666666666666,0.61,0.77,0.71,0.47,0.6,0.76,0.62,0.75,0.94,0.75,0.48
20147,4,2,6,0.6666666666666666,0.68,0.77,0.72,0.58,0.6,0.76,0.52,0.76,0.85,0.75,0.78
211426,50,25,75,0.6666666666666666,0.66,0.77,0.71,0.6,0.53,0.76,0.52,0.72,0.66,0.75,0.65
13331,4,2,6,0.6666666666666666,0.61,0.77,0.8,0.5,0.65,0.76,0.66,0.58,0.76,0.75,0.72
210599,6,3,9,0.6666666666666666,0.66,0.77,0.86,0.65,0.55,0.76,0.54,0.82,0.87,0.75,0.94
13080,4,2,6,0.6666666666666666,0.6,0.77,0.64,0.51,0.59,0.76,0.48,0.67,0.73,0.75,0.8
268025,4,2,6,0.6666666666666666,0.71,0.77,0.69,0.53,0.66,0.76,0.57,0.73,0.65,0.75,0.78
69790,4,2,6,0.6666666666666666,0.71,0.77,0.67,0.55,0.64,0.76,0.57,0.68,0.75,0.75,0.76
11687,8,4,12,0.6666666666666666,0.63,0.77,0.72,0.57,0.59,0.76,0.57,0.65,0.78,0.75,0.68
70878,4,2,6,0.6666666666666666,0.68,0.77,0.75,0.48,0.64,0.76,0.67,0.61,0.79,0.75,0.81
69012,4,2,6,0.6666666666666666,0.72,0.77,0.73,0.46,0.66,0.76,0.67,0.71,0.84,0.75,0.76
20150,4,2,6,0.6666666666666666,0.67,0.77,0.76,0.51,0.69,0.76,0.48,0.72,0.69,0.75,0.74
227544,4,2,6,0.6666666666666666,0.69,0.77,0.68,0.51,0.6,0.76,0.57,0.78,0.73,0.75,0.83
228455,4,2,6,0.6666666666666666,0.79,0.77,0.85,0.53,0.56,0.76,0.53,0.83,0.81,0.75,0.96
245963,6,3,9,0.6666666666666666,0.65,0.77,0.82,0.66,0.76,0.76,0.63,0.75,0.72,0.75,0.7
35050,8,4,12,0.6666666666666666,0.74,0.77,0.63,0.52,0.56,0.76,0.55,0.6,0.74,0.75,0.49
245534,8,4,12,0.6666666666666666,0.72,0.77,0.82,0.56,0.59,0.76,0.6,0.87,0.85,0.75,0.88
245446,4,2,6,0.6666666666666666,0.68,0.77,0.77,0.52,0.61,0.76,0.59,0.71,0.7,0.75,0.79
28204,22,11,33,0.6666666666666666,0.74,0.77,0.84,0.51,0.58,0.76,0.54,0.82,0.89,0.75,0.91
35424,4,2,6,0.6666666666666666,0.73,0.77,0.78,0.51,0.68,0.76,0.57,0.74,0.81,0.75,0.79
245281,4,2,6,0.6666666666666666,0.64,0.77,0.69,0.59,0.82,0.76,0.56,0.64,0.69,0.75,0.67
253310,6,3,9,0.6666666666666666,0.7,0.77,0.77,0.5,0.67,0.76,0.61,0.81,0.87,0.75,0.81
245128,4,2,6,0.6666666666666666,0.77,0.77,0.45,0.66,0.67,0.76,0.63,0.65,0.58,0.75,0.75
244873,4,2,6,0.6666666666666666,0.69,0.77,0.75,0.5,0.58,0.76,0.57,0.76,0.73,0.75,0.92
36299,22,11,33,0.6666666666666666,0.61,0.77,0.78,0.59,0.72,0.76,0.6,0.76,0.8,0.75,0.88
244189,6,3,9,0.6666666666666666,0.71,0.77,0.82,0.55,0.57,0.76,0.58,0.74,0.71,0.75,0.76
254376,4,2,6,0.6666666666666666,0.73,0.77,0.58,0.58,0.6,0.76,0.48,0.62,0.68,0.75,0.72
243700,14,7,21,0.6666666666666666,0.71,0.77,0.74,0.59,0.69,0.76,0.61,0.73,0.6,0.75,0.58
242891,4,2,6,0.6666666666666666,0.65,0.77,0.82,0.56,0.64,0.76,0.56,0.66,0.76,0.75,0.76
34075,8,4,12,0.6666666666666666,0.61,0.77,0.74,0.53,0.62,0.76,0.61,0.62,0.82,0.75,0.7
28591,14,7,21,0.6666666666666666,0.72,0.77,0.74,0.54,0.56,0.76,0.64,0.71,0.7,0.75,0.95
33980,4,2,6,0.6666666666666666,0.69,0.77,0.62,0.56,0.59,0.76,0.61,0.58,0.74,0.75,0.55
33933,12,6,18,0.6666666666666666,0.71,0.77,0.79,0.55,0.61,0.76,0.55,0.75,0.72,0.75,0.4
30607,4,2,6,0.6666666666666666,0.73,0.77,0.82,0.58,0.62,0.76,0.56,0.83,0.73,0.75,0.84
249924,4,2,6,0.6666666666666666,0.74,0.77,0.75,0.48,0.73,0.76,0.58,0.68,0.63,0.75,0.79
250683,6,3,9,0.6666666666666666,0.61,0.77,0.87,0.49,0.67,0.76,0.54,0.78,0.71,0.75,0.64
249746,4,2,6,0.6666666666666666,0.79,0.77,0.87,0.58,0.7,0.76,0.51,0.77,0.77,0.75,0.9
250832,4,2,6,0.6666666666666666,0.0,0.77,0.74,0.51,0.62,0.76,0.51,0.7,0.82,0.75,0.83
251093,6,3,9,0.6666666666666666,0.69,0.77,0.78,0.61,0.68,0.76,0.61,0.8,0.79,0.75,0.79
249220,4,2,6,0.6666666666666666,0.64,0.77,0.71,0.51,0.6,0.76,0.54,0.65,0.53,0.75,0.46
25930,8,4,12,0.6666666666666666,0.65,0.77,0.77,0.55,0.67,0.76,0.58,0.64,0.8,0.75,0.78
31431,4,2,6,0.6666666666666666,0.67,0.77,0.69,0.48,0.56,0.76,0.57,0.68,0.95,0.75,0.59
248531,6,3,9,0.6666666666666666,0.73,0.77,0.79,0.49,0.54,0.76,0.55,0.67,0.69,0.75,0.58
247897,4,2,6,0.6666666666666666,0.64,0.77,0.73,0.49,0.63,0.76,0.57,0.71,0.63,0.75,0.85
247537,4,2,6,0.6666666666666666,0.64,0.77,0.64,0.54,0.64,0.76,0.53,0.66,0.64,0.75,0.61
251890,4,2,6,0.6666666666666666,0.76,0.77,0.74,0.49,0.65,0.76,0.56,0.81,0.69,0.75,0.72
247166,4,2,6,0.6666666666666666,0.71,0.77,0.69,0.52,0.71,0.76,0.53,0.6,0.71,0.75,0.64
33491,4,2,6,0.6666666666666666,0.69,0.77,0.7,0.51,0.55,0.76,0.54,0.56,0.63,0.75,0.38
28647,4,2,6,0.6666666666666666,0.67,0.77,0.75,0.51,0.56,0.76,0.48,0.72,0.75,0.75,0.81
31652,4,2,6,0.6666666666666666,0.64,0.77,0.79,0.47,0.79,0.76,0.64,0.73,0.79,0.75,0.93
8314,4,2,6,0.6666666666666666,0.67,0.77,0.63,0.58,0.76,0.76,0.58,0.64,0.57,0.75,0.75
242269,4,2,6,0.6666666666666666,0.7,0.77,0.56,0.55,0.7,0.76,0.62,0.63,0.72,0.75,0.84
41123,4,2,6,0.6666666666666666,0.69,0.77,0.92,0.59,0.83,0.76,0.51,0.86,0.67,0.75,0.62
234948,4,2,6,0.6666666666666666,0.59,0.77,0.65,0.48,0.6,0.76,0.5,0.58,0.75,0.75,0.73
22975,4,2,6,0.6666666666666666,0.61,0.77,0.61,0.54,0.64,0.76,0.58,0.58,0.68,0.75,0.74
49289,4,2,6,0.6666666666666666,0.61,0.77,0.78,0.61,0.78,0.76,0.57,0.72,0.8,0.75,0.82
233480,4,2,6,0.6666666666666666,0.64,0.77,0.84,0.57,0.72,0.76,0.55,0.79,0.66,0.75,0.98
49526,4,2,6,0.6666666666666666,0.76,0.77,0.9,0.51,0.74,0.76,0.57,0.84,0.86,0.75,0.98
233445,12,6,18,0.6666666666666666,0.69,0.77,0.8,0.57,0.53,0.76,0.51,0.73,0.62,0.75,0.83
22365,8,4,12,0.6666666666666666,0.63,0.77,0.74,0.58,0.53,0.76,0.57,0.71,0.83,0.75,0.71
22167,4,2,6,0.6666666666666666,0.63,0.77,0.75,0.48,0.73,0.76,0.54,0.7,0.78,0.75,0.77
231993,8,4,12,0.6666666666666666,0.72,0.77,0.67,0.51,0.61,0.76,0.57,0.75,0.62,0.75,0.66
231694,4,2,6,0.6666666666666666,0.6,0.77,0.75,0.54,0.6,0.76,0.58,0.9,0.79,0.75,0.91
52425,4,2,6,0.6666666666666666,0.66,0.77,0.69,0.5,0.51,0.76,0.52,0.77,0.75,0.75,0.83
21462,4,2,6,0.6666666666666666,0.69,0.77,0.69,0.49,0.84,0.76,0.59,0.63,0.67,0.75,0.74
261327,6,3,9,0.6666666666666666,0.61,0.77,0.72,0.5,0.54,0.76,0.53,0.79,0.72,0.75,0.84
53392,10,5,15,0.6666666666666666,0.77,0.77,0.75,0.54,0.66,0.76,0.6,0.8,0.7,0.75,0.8
262271,4,2,6,0.6666666666666666,0.68,0.77,0.73,0.49,0.61,0.76,0.51,0.74,0.76,0.75,0.81
235059,4,2,6,0.6666666666666666,0.76,0.77,0.77,0.55,0.56,0.76,0.5,0.76,0.86,0.75,0.81
23459,4,2,6,0.6666666666666666,0.71,0.77,0.82,0.54,0.61,0.76,0.53,0.77,0.75,0.75,0.87
259388,4,2,6,0.6666666666666666,0.64,0.77,0.81,0.48,0.8,0.76,0.54,0.74,0.87,0.75,0.86
236269,4,2,6,0.6666666666666666,0.71,0.77,0.74,0.51,0.71,0.76,0.51,0.73,0.76,0.75,0.83
257625,4,2,6,0.6666666666666666,0.74,0.77,0.87,0.56,0.61,0.76,0.62,0.78,0.75,0.75,0.71
240225,6,3,9,0.6666666666666666,0.69,0.77,0.76,0.53,0.66,0.76,0.51,0.64,0.7,0.75,0.74
24934,4,2,6,0.6666666666666666,0.74,0.77,0.74,0.49,0.51,0.76,0.6,0.8,0.82,0.75,0.86
24878,4,2,6,0.6666666666666666,0.58,0.77,0.74,0.56,0.52,0.76,0.59,0.65,0.76,0.75,0.8
239584,46,23,69,0.6666666666666666,0.64,0.77,0.72,0.55,0.57,0.76,0.58,0.65,0.7,0.75,0.69
42847,4,2,6,0.6666666666666666,0.72,0.77,0.84,0.51,0.61,0.76,0.57,0.72,0.8,0.75,0.78
258107,4,2,6,0.6666666666666666,0.61,0.77,0.76,0.53,0.74,0.76,0.59,0.83,0.71,0.75,0.96
242073,12,6,18,0.6666666666666666,0.66,0.77,0.81,0.63,0.62,0.76,0.5,0.73,0.94,0.75,0.88
42948,4,2,6,0.6666666666666666,0.69,0.77,0.83,0.51,0.56,0.76,0.54,0.84,0.89,0.75,0.92
258550,4,2,6,0.6666666666666666,0.66,0.77,0.75,0.51,0.72,0.76,0.54,0.65,0.75,0.75,0.77
44728,12,6,18,0.6666666666666666,0.75,0.77,0.8,0.61,0.57,0.76,0.58,0.78,0.75,0.75,0.87
237856,8,4,12,0.6666666666666666,0.72,0.77,0.76,0.56,0.61,0.76,0.63,0.76,0.88,0.75,0.78
237434,6,3,9,0.6666666666666666,0.75,0.77,0.76,0.68,0.73,0.76,0.58,0.62,0.75,0.75,0.53
45184,6,3,9,0.6666666666666666,0.75,0.77,0.74,0.6,0.74,0.76,0.69,0.71,0.79,0.75,0.67
45255,4,2,6,0.6666666666666666,0.56,0.77,0.66,0.51,0.56,0.76,0.57,0.69,0.64,0.75,0.78
236587,4,2,6,0.6666666666666666,0.64,0.77,0.72,0.6,0.6,0.76,0.54,0.58,0.74,0.75,0.75
24090,4,2,6,0.6666666666666666,0.63,0.77,0.74,0.56,0.75,0.76,0.59,0.6,0.72,0.75,0.76
202532,6,3,9,0.6666666666666666,0.74,0.77,0.95,0.53,0.65,0.76,0.54,0.92,0.63,0.75,0.98
16781,6,3,9,0.6666666666666666,0.7,0.77,0.83,0.51,0.72,0.76,0.58,0.82,0.85,0.75,0.9
198983,4,2,6,0.6666666666666666,0.66,0.77,0.81,0.53,0.64,0.76,0.58,0.75,0.86,0.75,0.95
271557,4,2,6,0.6666666666666666,0.67,0.77,0.71,0.54,0.64,0.76,0.61,0.61,0.76,0.75,0.82
271588,6,3,9,0.6666666666666666,0.76,0.77,0.81,0.49,0.58,0.76,0.54,0.7,0.67,0.75,0.89
82164,6,3,9,0.6666666666666666,0.65,0.77,0.85,0.55,0.76,0.76,0.52,0.76,0.73,0.75,0.85
200978,6,3,9,0.6666666666666666,0.71,0.77,0.71,0.59,0.79,0.76,0.57,0.67,0.75,0.75,0.69
200323,4,2,6,0.6666666666666666,0.65,0.77,0.55,0.54,0.75,0.76,0.53,0.81,0.68,0.75,0.84
190422,4,2,6,0.6666666666666666,0.69,0.77,0.7,0.45,0.85,0.76,0.67,0.61,0.76,0.75,0.74
192158,6,3,9,0.6666666666666666,0.66,0.77,0.82,0.51,0.76,0.76,0.55,0.87,0.86,0.75,0.94
85833,4,2,6,0.6666666666666666,0.62,0.77,0.85,0.52,0.55,0.76,0.56,0.79,0.82,0.75,0.91
85656,26,13,39,0.6666666666666666,0.78,0.77,0.75,0.55,0.6,0.76,0.54,0.84,0.6,0.75,0.71
195041,4,2,6,0.6666666666666666,0.65,0.77,0.59,0.56,0.56,0.76,0.54,0.68,0.6,0.75,0.77
94263,10,5,15,0.6666666666666666,0.66,0.77,0.67,0.53,0.52,0.76,0.52,0.65,0.74,0.75,0.81
189541,4,2,6,0.6666666666666666,0.75,0.77,0.9,0.48,0.58,0.76,0.56,0.94,0.88,0.75,0.98
200493,4,2,6,0.6666666666666666,0.66,0.77,0.79,0.52,0.61,0.76,0.59,0.76,0.79,0.75,0.89
275264,4,2,6,0.6666666666666666,0.67,0.77,0.62,0.49,0.54,0.76,0.58,0.61,0.78,0.75,0.6
273307,8,4,12,0.6666666666666666,0.64,0.77,0.78,0.54,0.72,0.76,0.53,0.72,0.81,0.75,0.81
91634,10,5,15,0.6666666666666666,0.69,0.77,0.76,0.56,0.75,0.76,0.59,0.64,0.74,0.75,0.74
200508,4,2,6,0.6666666666666666,0.62,0.77,0.74,0.55,0.65,0.76,0.58,0.67,0.75,0.75,0.77
278843,8,4,12,0.6666666666666666,0.72,0.77,0.73,0.47,0.62,0.76,0.52,0.77,0.77,0.75,0.8
187763,4,2,6,0.6666666666666666,0.66,0.77,0.65,0.51,0.61,0.76,0.53,0.62,0.79,0.75,0.36
271659,8,4,12,0.6666666666666666,0.67,0.77,0.75,0.64,0.45,0.76,0.6,0.88,0.7,0.75,0.95
195770,4,2,6,0.6666666666666666,0.66,0.77,0.74,0.61,0.81,0.76,0.67,0.72,0.75,0.75,0.81
278194,12,6,18,0.6666666666666666,0.65,0.77,0.78,0.68,0.75,0.76,0.67,0.71,0.76,0.75,0.67
88416,6,3,9,0.6666666666666666,0.69,0.77,0.77,0.52,0.65,0.76,0.59,0.8,0.78,0.75,0.78
198046,14,7,21,0.6666666666666666,0.74,0.77,0.74,0.56,0.63,0.76,0.57,0.72,0.69,0.75,0.8
2139,4,2,6,0.6666666666666666,0.68,0.77,0.8,0.49,0.6,0.76,0.56,0.79,0.86,0.75,0.82
273344,10,5,15,0.6666666666666666,0.7,0.77,0.72,0.57,0.53,0.76,0.54,0.69,0.85,0.75,0.71
4622,6,3,9,0.6666666666666666,0.67,0.77,0.73,0.54,0.72,0.77,0.61,0.73,0.79,0.75,0.8
193412,6,3,9,0.6666666666666666,0.63,0.77,0.8,0.6,0.64,0.76,0.59,0.78,0.7,0.75,0.77
275075,4,2,6,0.6666666666666666,0.74,0.77,0.79,0.52,0.62,0.76,0.57,0.76,0.73,0.75,0.85
193750,8,4,12,0.6666666666666666,0.74,0.77,0.78,0.46,0.54,0.76,0.54,0.81,0.72,0.75,0.92
86906,4,2,6,0.6666666666666666,0.69,0.77,0.71,0.53,0.66,0.76,0.6,0.78,0.65,0.75,0.78
273805,4,2,6,0.6666666666666666,0.75,0.77,0.65,0.5,0.59,0.76,0.54,0.83,0.66,0.75,0.85
90049,10,5,15,0.6666666666666666,0.67,0.77,0.84,0.56,0.68,0.76,0.6,0.76,0.69,0.75,0.78
192093,14,7,21,0.6666666666666666,0.73,0.77,0.82,0.52,0.57,0.76,0.51,0.74,0.77,0.75,0.75
86819,4,2,6,0.6666666666666666,0.64,0.77,0.73,0.54,0.62,0.76,0.5,0.66,0.86,0.75,0.81
6323,18,9,27,0.6666666666666666,0.7,0.77,0.83,0.59,0.78,0.76,0.58,0.93,0.78,0.75,0.86
3817,4,2,6,0.6666666666666666,0.62,0.77,0.74,0.58,0.53,0.76,0.5,0.77,0.8,0.75,0.84
2766,22,11,33,0.6666666666666666,0.71,0.77,0.69,0.58,0.61,0.76,0.59,0.69,0.73,0.75,0.75
89014,10,5,15,0.6666666666666666,0.74,0.77,0.73,0.66,0.6,0.76,0.61,0.72,0.75,0.75,0.8
199871,6,3,9,0.6666666666666666,0.73,0.77,0.66,0.49,0.62,0.76,0.63,0.52,0.73,0.75,0.67
87401,4,2,6,0.6666666666666666,0.66,0.77,0.65,0.54,0.5,0.76,0.48,0.53,0.7,0.75,0.85
272120,6,3,9,0.6666666666666666,0.67,0.77,0.82,0.55,0.82,0.76,0.67,0.84,0.76,0.75,0.98
275732,4,2,6,0.6666666666666666,0.7,0.77,0.7,0.58,0.5,0.76,0.51,0.75,0.72,0.75,0.74
5963,4,2,6,0.6666666666666666,0.68,0.77,0.76,0.51,0.67,0.76,0.63,0.62,0.76,0.75,0.73
89913,4,2,6,0.6666666666666666,0.69,0.77,0.68,0.53,0.69,0.76,0.57,0.66,0.75,0.75,0.8
196077,57,28,85,0.6705882352941176,0.65,0.77,0.8,0.75,0.7,0.76,0.54,0.77,0.87,0.75,0.81
246311,51,25,76,0.6710526315789473,0.75,0.77,0.72,0.62,0.69,0.76,0.58,0.67,0.68,0.75,0.66
140000,43,21,64,0.671875,0.7,0.77,0.77,0.64,0.78,0.76,0.59,0.68,0.78,0.75,0.67
14422,43,21,64,0.671875,0.73,0.77,0.73,0.56,0.64,0.76,0.55,0.72,0.76,0.75,0.71
220688,39,19,58,0.6724137931034483,0.78,0.77,0.69,0.6,0.63,0.76,0.5,0.68,0.68,0.75,0.72
266865,37,18,55,0.6727272727272727,0.64,0.77,0.76,0.6,0.68,0.76,0.56,0.65,0.61,0.75,0.64
265313,37,18,55,0.6727272727272727,0.7,0.77,0.73,0.57,0.6,0.76,0.59,0.71,0.69,0.75,0.7
193499,35,17,52,0.6730769230769231,0.7,0.77,0.78,0.58,0.61,0.76,0.6,0.73,0.8,0.75,0.88
115003,58,28,86,0.6744186046511628,0.58,0.77,0.77,0.6,0.72,0.76,0.58,0.72,0.75,0.75,0.77
179019,29,14,43,0.6744186046511628,0.61,0.77,0.7,0.57,0.56,0.76,0.57,0.74,0.8,0.75,0.75
126604,25,12,37,0.6756756756756757,0.6,0.77,0.74,0.56,0.55,0.76,0.5,0.68,0.69,0.75,0.68
3827,25,12,37,0.6756756756756757,0.77,0.77,0.69,0.52,0.55,0.76,0.59,0.66,0.67,0.75,0.31
95991,25,12,37,0.6756756756756757,0.64,0.77,0.86,0.62,0.63,0.76,0.59,0.78,0.82,0.75,0.91
168064,25,12,37,0.6756756756756757,0.7,0.77,0.78,0.51,0.6,0.76,0.53,0.78,0.7,0.75,0.82
264543,23,11,34,0.6764705882352942,0.8,0.77,0.72,0.52,0.65,0.76,0.55,0.71,0.67,0.75,0.77
68436,23,11,34,0.6764705882352942,0.69,0.77,0.63,0.53,0.48,0.76,0.45,0.63,0.73,0.75,0.6
98263,21,10,31,0.6774193548387096,0.65,0.77,0.84,0.51,0.62,0.76,0.52,0.75,0.71,0.75,0.78
105214,21,10,31,0.6774193548387096,0.71,0.77,0.71,0.66,0.64,0.76,0.62,0.75,0.75,0.75,0.65
123056,21,10,31,0.6774193548387096,0.61,0.77,0.79,0.52,0.68,0.76,0.46,0.71,0.67,0.75,0.46
201677,21,10,31,0.6774193548387096,0.66,0.77,0.74,0.62,0.72,0.76,0.6,0.7,0.75,0.75,0.77
22074,21,10,31,0.6774193548387096,0.67,0.77,0.85,0.58,0.69,0.76,0.57,0.85,0.92,0.75,0.9
268300,40,19,59,0.6779661016949152,0.67,0.77,0.67,0.58,0.56,0.76,0.56,0.6,0.74,0.75,0.82
24433,19,9,28,0.6785714285714286,0.73,0.77,0.76,0.51,0.58,0.76,0.61,0.72,0.46,0.75,0.63
110029,17,8,25,0.68,0.62,0.77,0.83,0.69,0.65,0.76,0.6,0.74,0.73,0.75,0.71
81682,17,8,25,0.68,0.64,0.77,0.74,0.59,0.73,0.76,0.57,0.75,0.83,0.75,0.79
236058,34,16,50,0.68,0.64,0.77,0.72,0.55,0.58,0.76,0.53,0.72,0.66,0.75,0.65
88937,17,8,25,0.68,0.7,0.77,0.77,0.66,0.56,0.76,0.56,0.7,0.71,0.75,0.8
248477,32,15,47,0.6808510638297872,0.64,0.77,0.66,0.58,0.64,0.76,0.59,0.68,0.63,0.75,0.55
184299,47,22,69,0.6811594202898551,0.73,0.77,0.7,0.65,0.57,0.76,0.54,0.84,0.74,0.75,0.84
244277,15,7,22,0.6818181818181818,0.63,0.77,0.74,0.52,0.68,0.77,0.58,0.66,0.73,0.75,0.78
252865,15,7,22,0.6818181818181818,0.7,0.77,0.88,0.56,0.53,0.76,0.62,0.83,0.67,0.75,0.96
223566,15,7,22,0.6818181818181818,0.72,0.77,0.75,0.59,0.54,0.76,0.54,0.84,0.61,0.75,0.89
171970,15,7,22,0.6818181818181818,0.72,0.77,0.71,0.73,0.65,0.76,0.56,0.76,0.76,0.75,0.77
182993,41,19,60,0.6833333333333333,0.68,0.77,0.76,0.61,0.67,0.76,0.57,0.71,0.7,0.75,0.77
254144,13,6,19,0.6842105263157895,0.67,0.77,0.86,0.49,0.58,0.76,0.58,0.89,0.65,0.75,0.97
202277,26,12,38,0.6842105263157895,0.69,0.77,0.79,0.59,0.6,0.76,0.56,0.74,0.78,0.75,0.77
273086,13,6,19,0.6842105263157895,0.75,0.77,0.72,0.51,0.49,0.76,0.57,0.74,0.72,0.75,0.79
49460,26,12,38,0.6842105263157895,0.71,0.77,0.68,0.58,0.66,0.76,0.56,0.67,0.72,0.75,0.65
265487,13,6,19,0.6842105263157895,0.66,0.77,0.75,0.61,0.58,0.76,0.57,0.67,0.73,0.75,0.71
182334,13,6,19,0.6842105263157895,0.7,0.77,0.79,0.68,0.65,0.76,0.61,0.83,0.81,0.75,0.36
144531,37,17,54,0.6851851851851852,0.8,0.77,0.77,0.54,0.6,0.76,0.51,0.76,0.78,0.75,0.84
261998,24,11,35,0.6857142857142857,0.76,0.77,0.77,0.63,0.51,0.76,0.58,0.72,0.91,0.75,0.94
240403,24,11,35,0.6857142857142857,0.71,0.77,0.59,0.62,0.54,0.76,0.49,0.67,0.75,0.75,0.55
110483,35,16,51,0.6862745098039216,0.68,0.77,0.72,0.6,0.61,0.76,0.55,0.69,0.75,0.75,0.65
218608,46,21,67,0.6865671641791045,0.65,0.77,0.83,0.55,0.6,0.76,0.57,0.69,0.79,0.75,0.71
217056,11,5,16,0.6875,0.72,0.77,0.79,0.5,0.58,0.76,0.58,0.79,0.83,0.75,0.85
278137,11,5,16,0.6875,0.69,0.77,0.77,0.47,0.51,0.76,0.63,0.7,0.67,0.75,0.7
805,11,5,16,0.6875,0.69,0.77,0.72,0.58,0.54,0.76,0.55,0.71,0.72,0.75,0.68
71712,11,5,16,0.6875,0.66,0.77,0.69,0.56,0.56,0.76,0.63,0.72,0.78,0.75,0.69
188010,22,10,32,0.6875,0.63,0.77,0.76,0.52,0.59,0.76,0.54,0.8,0.77,0.75,0.78
231857,22,10,32,0.6875,0.62,0.77,0.79,0.56,0.63,0.76,0.53,0.75,0.83,0.75,0.85
149483,11,5,16,0.6875,0.72,0.77,0.74,0.56,0.55,0.76,0.48,0.74,0.75,0.75,0.7
53256,11,5,16,0.6875,0.77,0.77,0.69,0.51,0.52,0.76,0.55,0.69,0.84,0.75,0.67
187517,33,15,48,0.6875,0.68,0.77,0.83,0.54,0.67,0.76,0.6,0.79,0.82,0.75,0.96
133935,11,5,16,0.6875,0.69,0.77,0.76,0.6,0.59,0.76,0.6,0.81,0.71,0.75,0.84
107301,22,10,32,0.6875,0.64,0.77,0.8,0.58,0.6,0.76,0.52,0.77,0.85,0.75,0.75
223879,11,5,16,0.6875,0.64,0.77,0.91,0.54,0.56,0.76,0.54,0.77,0.74,0.75,0.93
70649,11,5,16,0.6875,0.66,0.77,0.75,0.68,0.61,0.76,0.6,0.76,0.86,0.75,0.65
93364,11,5,16,0.6875,0.69,0.77,0.71,0.6,0.59,0.76,0.54,0.74,0.76,0.75,0.65
43006,11,5,16,0.6875,0.67,0.77,0.77,0.51,0.6,0.76,0.53,0.68,0.71,0.75,0.48
72523,11,5,16,0.6875,0.61,0.77,0.8,0.51,0.54,0.76,0.54,0.79,0.76,0.75,0.83
162562,11,5,16,0.6875,0.66,0.77,0.75,0.51,0.61,0.76,0.6,0.85,0.72,0.75,0.8
235935,42,19,61,0.6885245901639344,0.62,0.77,0.74,0.61,0.76,0.76,0.59,0.75,0.79,0.75,0.79
20172,20,9,29,0.6896551724137931,0.67,0.77,0.7,0.65,0.62,0.76,0.59,0.67,0.55,0.75,0.45
243236,20,9,29,0.6896551724137931,0.71,0.77,0.77,0.58,0.56,0.76,0.53,0.74,0.58,0.75,0.67
242299,29,13,42,0.6904761904761905,0.65,0.77,0.75,0.63,0.56,0.76,0.67,0.7,0.8,0.75,0.79
