,num_USA,num_rest,num_total,ratio_USA,new_ratio_USA_Random,new_ratio_USA_MostPop,new_ratio_USA_UserKNN,new_ratio_USA_MF,new_ratio_USA_PMF,new_ratio_USA_BPR,new_ratio_USA_NMF,new_ratio_USA_WMF,new_ratio_USA_PF,new_ratio_USA_NeuMF,new_ratio_USA_VAECF
244359,7,5,12,0.5833333333333334,0.7,0.8,0.7,0.6,0.7,0.7,0.5,0.7,0.4,0.7,0.9
31846,14,10,24,0.5833333333333334,0.4,0.8,0.8,0.7,1.0,0.7,0.6,0.8,0.3,0.7,0.4
78778,7,5,12,0.5833333333333334,0.7,0.8,0.8,0.6,0.8,0.7,0.6,0.7,0.7,0.7,0.6
128331,7,5,12,0.5833333333333334,0.4,0.8,0.9,0.4,0.8,0.7,0.7,0.5,0.8,0.7,0.6
78440,7,5,12,0.5833333333333334,0.8,0.8,0.6,0.5,0.5,0.7,0.8,0.3,1.0,0.7,0.6
274808,14,10,24,0.5833333333333334,0.7,0.8,0.8,0.6,0.2,0.8,0.8,0.7,0.8,0.7,0.4
260067,7,5,12,0.5833333333333334,0.8,0.8,0.3,0.6,0.6,0.7,0.5,0.5,0.7,0.7,0.7
70014,7,5,12,0.5833333333333334,0.6,0.8,0.1,0.5,0.6,0.7,0.5,0.8,0.6,0.7,0.9
201036,7,5,12,0.5833333333333334,0.5,0.8,0.7,0.3,0.2,0.8,0.6,0.7,0.5,0.7,0.8
221753,7,5,12,0.5833333333333334,0.7,0.8,0.7,0.5,0.8,0.7,0.6,0.8,0.7,0.7,0.5
194669,7,5,12,0.5833333333333334,0.7,0.8,0.8,0.6,0.5,0.7,0.6,0.7,0.2,0.7,0.8
100782,7,5,12,0.5833333333333334,0.7,0.8,0.6,0.7,0.6,0.7,0.5,0.6,0.6,0.7,0.1
21011,17,12,29,0.5862068965517241,0.8,0.8,0.6,0.6,0.6,0.7,0.5,0.9,0.6,0.7,0.9
197775,10,7,17,0.5882352941176471,0.7,0.8,0.6,0.6,0.3,0.7,0.5,0.8,1.0,0.7,0.7
26057,10,7,17,0.5882352941176471,0.3,0.8,0.5,0.9,0.6,0.7,0.7,0.6,0.7,0.7,0.8
87911,10,7,17,0.5882352941176471,0.6,0.8,0.8,0.9,0.8,0.7,0.6,0.7,1.0,0.7,0.4
12100,10,7,17,0.5882352941176471,0.9,0.8,0.9,0.6,0.5,0.7,0.6,0.5,0.7,0.7,0.7
149661,10,7,17,0.5882352941176471,0.5,0.8,0.8,0.6,0.6,0.7,0.5,0.8,0.5,0.7,0.9
168816,10,7,17,0.5882352941176471,0.9,0.8,0.7,0.6,0.5,0.7,0.7,0.5,0.9,0.7,0.7
157799,10,7,17,0.5882352941176471,0.7,0.8,0.9,0.6,0.7,0.7,0.5,0.6,0.9,0.7,0.6
128325,10,7,17,0.5882352941176471,0.8,0.8,0.7,0.6,0.4,0.7,0.6,0.7,0.7,0.7,0.9
209229,10,7,17,0.5882352941176471,0.5,0.8,0.9,0.6,0.8,0.7,0.6,0.8,0.4,0.7,0.9
274325,10,7,17,0.5882352941176471,0.6,0.8,0.7,0.7,0.5,0.7,0.4,0.8,1.0,0.7,0.7
172512,13,9,22,0.5909090909090909,0.7,0.8,0.6,0.6,0.6,0.8,0.5,0.9,0.8,0.7,1.0
98723,13,9,22,0.5909090909090909,0.7,0.8,0.8,0.5,0.6,0.7,0.6,0.8,0.8,0.7,1.0
146932,13,9,22,0.5909090909090909,0.7,0.8,0.9,0.5,0.4,0.8,0.6,0.9,1.0,0.7,0.6
49212,13,9,22,0.5909090909090909,0.8,0.8,0.8,0.6,0.7,0.7,0.2,0.6,0.6,0.7,0.9
37400,13,9,22,0.5909090909090909,0.6,0.8,0.7,0.7,0.5,0.8,0.7,0.8,0.7,0.7,0.3
222050,13,9,22,0.5909090909090909,0.9,0.8,0.8,0.7,0.4,0.7,0.7,0.5,0.5,0.7,0.5
39616,13,9,22,0.5909090909090909,0.7,0.8,0.3,0.4,0.7,0.8,0.7,0.8,0.4,0.7,1.0
193458,29,20,49,0.5918367346938775,0.5,0.8,0.6,0.5,0.7,0.7,0.5,0.1,0.9,0.7,0.6
205980,16,11,27,0.5925925925925926,0.8,0.8,0.5,0.6,0.6,0.7,0.5,0.7,0.8,0.7,0.9
96448,19,13,32,0.59375,0.7,0.8,0.9,0.4,1.0,0.7,0.5,0.4,0.7,0.7,0.6
72214,19,13,32,0.59375,0.7,0.8,0.7,0.6,0.7,0.7,0.7,0.4,0.7,0.7,0.5
81492,25,17,42,0.5952380952380952,0.7,0.8,0.6,0.9,0.2,0.7,0.5,1.0,0.5,0.7,1.0
8245,43,29,72,0.5972222222222222,0.6,0.8,0.5,0.6,0.6,0.8,0.6,0.7,0.7,0.7,0.8
2977,9,6,15,0.6,0.9,0.8,0.7,0.5,0.7,0.7,0.6,0.6,0.5,0.7,0.6
203742,3,2,5,0.6,0.9,0.8,0.9,0.5,0.8,0.7,0.4,0.6,1.0,0.7,0.8
